rank_main,fund_code,fund_name,score_main,rank_style_neutral,style_neutral_score,rank_sector_neutral,sector_neutral_score,beta_mkt,beta_size,beta_金融地产,beta_消费,beta_医药,beta_科技,beta_制造,beta_周期,age_months,age_group,coverage,as_of
1265.0,019985,蜂巢趋势臻选混合A,0.20542219817364415,3652.0,-0.13891830703505353,3958.0,-0.12009648270453915,1.4204517363788312,1.11525652795745,1.026572983460719,-0.3690502410532882,-0.5816055912789282,0.09858812657869132,0.48557127244557463,0.6309978592784725,29.0,short,1.0,2026-09-23
1266.0,013021,建信兴润一年持有混合,0.20541965171441534,3855.0,-0.1648249916385961,4428.0,-0.21656989966803925,1.515084669928049,1.0395435629403706,0.9852101088813245,-0.6439765250370747,-0.591081178458496,0.01620033758403483,0.477766193173059,0.16410634975576405,61.0,full,1.0,2026-09-23
1267.0,019354,易方达平衡视野混合A1,0.205413649215608,1833.0,0.06391879186299906,1301.0,0.07109150002262862,0.9193180368506104,0.3504511197396978,0.8091266936880996,-0.30728219968789927,-0.07538307567613606,0.07809979549110474,0.10880384377129249,0.05732399556693536,33.6,short,1.0,2026-09-23
1268.0,590008,中邮战略新兴产业混合A,0.20490042541083575,2878.0,-0.051113766595282106,2364.0,0.002740854713267127,1.206824209307267,0.7562892895467104,0.8836333679468099,-0.6593085245019714,-0.0773013655366841,0.048131671208533344,0.2883869249891704,0.07551624528971507,171.4,full,1.0,2026-09-23
1269.0,001535,景顺长城改革机遇灵活配置A,0.20487585534615316,2067.0,0.039220099265113606,1486.0,0.05504968534764687,0.8778552736839418,1.0140048242550965,0.8188162233629853,-0.17282289523480593,-0.2610278725902483,0.07077094383369908,0.27377888792150673,0.5113680009752162,132.7,full,1.0,2026-09-23
1270.0,019561,富国致航量化选股股票A,0.2048160576075282,1567.0,0.0973816070760544,446.0,0.21275303135868256,0.6948412112507389,1.0162062418212643,1.0145720342647238,-0.07031826748847819,0.1880556968967605,0.1006057938574918,0.29780341185507875,0.4224167576934659,33.6,short,1.0,2026-09-23
1271.0,290014,泰信现代服务业混合,0.20426964734342024,1876.0,0.06019270827981693,313.0,0.25784532816467975,0.8891783831190192,0.5668586428720105,1.2279896095106393,-0.38813454584271884,-0.11713304924330792,-0.04473263035734942,-0.5467827038501194,0.5398488148443076,163.5,full,1.0,2026-09-23
1272.0,180001,银华优势企业混合,0.20425676419206318,2036.0,0.04306652071424752,2430.0,-0.0009865002090642117,0.9775316761648857,0.3706304085756894,0.7111647588233065,-0.3218046092090109,-0.037943969894692176,0.00060520388573021,0.3152380539734941,-0.06879408981767336,286.3,full,1.0,2026-09-23
1273.0,014526,汇添富中盘潜力增长一年持有混合A,0.2041803810238756,3610.0,-0.13272472461650425,3679.0,-0.0848770353195838,1.4077692739733927,1.0550385542406722,1.1285404164790755,-0.5011141996380548,-0.4371890115835846,0.026479265901071858,0.2889924703807305,0.35783510877187785,55.9,full,1.0,2026-09-23
1274.0,206012,鹏华价值精选股票,0.2041295124728788,2129.0,0.030535792112929117,2561.0,-0.006897956984993847,0.9804262469967416,0.5744342005380085,0.9323037137408319,-0.19856049731190062,-0.4129680716550949,0.0820750578447601,0.04440311226893501,0.16558007642959383,173.2,full,1.0,2026-09-23
1275.0,011344,景顺长城融景一年持有混合A,0.20365377367404602,2987.0,-0.06353515654777447,2625.0,-0.009812247772430227,1.2666726239267738,0.615959210800302,1.0316257758571727,-0.4013792994082545,-0.20346876002642644,0.019093431723211762,0.21903918740674377,0.22148407394469943,61.9,full,1.0,2026-09-23
1276.0,012314,南方行业领先混合,0.20361656309605647,3030.0,-0.06856686867737605,3724.0,-0.08980144344292185,1.2838567324156867,0.6073702625866924,1.011309835041722,-0.45230214688519077,-0.3759075850646406,0.047083775331281275,0.2255650549572611,0.03360956786144939,61.7,full,1.0,2026-09-23
1277.0,014545,浦银兴耀优选一年持有混合A,0.2032635635404476,3584.0,-0.13004356426731167,4206.0,-0.1628313477000935,1.4447920508753436,0.7816429872748301,0.9609022011009363,-0.8041377118416579,-0.20225785128500418,-0.13393417186765022,0.5622183393800683,-0.05446826453501907,51.5,full,1.0,2026-09-23
1278.0,001490,汇添富国企创新股票A,0.2032326487403442,1651.0,0.08898240259750718,1667.0,0.041833404678611685,0.8672374971237504,0.16154948729482332,0.925678893868219,-0.14043998037308392,-0.19839262224493232,-0.03559506959392639,-0.09011916426920163,-0.07769588712939517,134.5,full,1.0,2026-09-23
1279.0,020748,国联智选先锋股票A,0.20321012491548163,1890.0,0.05862658998610254,749.0,0.14181131278621298,0.8226396738806443,0.9524171713565935,1.039846989602726,-0.10576271737448972,0.07366328908424447,0.0705365419373668,0.30159196382910974,0.3330871645519891,27.6,short,1.0,2026-09-23
1280.0,020037,鹏华品质甄选混合A,0.20312419993847253,2737.0,-0.03380659472068098,3720.0,-0.0893450869792255,1.1326718983339876,0.8371763962167336,0.8924914158668391,-0.3249544276129445,-0.5893867714748873,0.3053794280207266,0.2960252871040471,0.1978651737899753,27.9,short,1.0,2026-09-23
1281.0,005450,华夏稳盛灵活配置混合,0.2030854281877561,3272.0,-0.09434077509591748,3132.0,-0.03917832197711629,1.276378039625452,1.0978016846204541,0.9400610100367263,-0.5911046770321771,-0.4341486243963293,0.11201876614374451,0.3070876700376378,0.5368737322584742,104.2,full,1.0,2026-09-23
1282.0,019720,信澳宁隽智选混合A,0.20282461690177533,1847.0,0.06285029525036992,938.0,0.11323610260922988,0.8876596565787638,0.5026244239561828,0.9401809246977283,-0.17159316152220472,0.056561013969708696,0.04792840172652352,0.17524439380101486,0.1369402473830161,33.1,short,1.0,2026-09-23
1283.0,100020,富国天益价值混合A,0.20280212059750968,3064.0,-0.07151804175721937,1828.0,0.03187554875437379,1.2263306812285695,0.9708610254790007,0.9448904656854061,-0.7270723399548771,-0.14944941905865528,-0.055334952409830995,0.18629678891284807,0.4077984736644375,267.3,full,1.0,2026-09-23
1284.0,005738,长城智能产业混合A,0.20259864060444088,2854.0,-0.047662026760782794,4429.0,-0.21692413158571905,1.0886798265057758,1.3227731400546325,0.725880408706444,-0.10095071891961532,-0.460149072231185,0.1894476249844721,1.005832627281651,0.11959535503540808,99.5,full,1.0,2026-09-23
1285.0,163822,中银主题策略混合A,0.20245769477938858,2548.0,-0.014285773245746591,2464.0,-0.002859622840745535,1.0470934151194888,0.9631313185741631,0.9145851802391528,-0.39061831281534376,-0.200187536255235,-0.02213410601132748,0.33074407585412624,0.2919905161217801,170.0,full,1.0,2026-09-23
1286.0,011330,鹏华精选群英一年持有混合MOM,0.2024014120436477,1731.0,0.07703913354856734,1881.0,0.027971622600066692,0.8108049123795001,0.678180522851166,0.6629444684648826,-0.19371075710296576,-0.31005223835719176,0.16352494741528217,0.23251019639615278,0.28788375112625697,60.0,full,1.0,2026-09-23
1287.0,005443,国金量化多策略A,0.20217706882808573,2309.0,0.011447217669688425,1871.0,0.028799107155771886,1.0587374380301098,0.4354428949082374,1.0089490936802965,-0.19128441935053364,-0.17486714342696186,0.036407220964499,0.12369452737808706,0.12600619456791368,103.7,full,1.0,2026-09-23
1288.0,017850,交银启信混合发起A,0.20187542376907408,2514.0,-0.010973478663724695,2890.0,-0.023235709141575467,1.098654447519877,0.6021937583464583,0.8189431004708456,-0.46546018626665525,-0.1271132992773466,-0.040389189194630526,0.300084746020173,0.06815577728815783,42.8,full,1.0,2026-09-23
1289.0,002258,大成国企改革灵活配置混合A,0.20112524698299827,2125.0,0.030865100717402588,1217.0,0.07861022740275768,0.9855160043594186,0.4864522659545062,1.3105043601182362,-0.42310196166413566,-0.21049868182321085,-0.03501339773678136,-0.28844776555262974,-0.08543200249531473,108.1,full,1.0,2026-09-23
1290.0,001605,国富沪港深成长精选股票A,0.20063532143569107,1967.0,0.04932415240919619,940.0,0.11303369951654976,0.9606672076275149,0.29069999977782013,0.9504395798723592,-0.19677259714793305,-0.06519719010500336,0.10656648556960446,0.00837518675179727,0.19066076120617587,128.1,full,1.0,2026-09-23
1291.0,012147,富国大盘核心资产混合,0.2005452564939869,3501.0,-0.12000720792413205,4297.0,-0.18370403213719544,1.4321066301842464,0.627014765445111,1.0401190465106096,-0.18251679115688918,-0.6299249728239782,-0.09277259945282623,0.264152167370033,0.2829859633787106,58.7,full,1.0,2026-09-23
1292.0,020276,银河新材料股票发起式A,0.20036023122906443,2368.0,0.003970793583451787,3182.0,-0.042473585219290594,0.9863174551606626,0.9457609047697881,0.9887136712026241,-0.4928885921430326,-0.5468032859078447,0.029138536482003707,0.01700778875645348,0.2127268624376282,32.9,short,1.0,2026-09-23
1293.0,290008,泰信发展主题混合,0.20015582625693584,1923.0,0.05486297651225652,418.0,0.22178449593441055,0.8566111185791576,0.7727527336302086,1.3029217197415635,-0.3633134442478225,-0.21803646808564525,-0.07279504962551009,-0.5221437546310934,0.5363411072310592,189.3,full,1.0,2026-09-23
1294.0,002801,泓德泓信混合,0.20014389591337656,2131.0,0.03048095449342836,1297.0,0.07149784010778329,0.915868482268307,0.8700100884935034,1.0027937305859957,-0.19124960977972763,-0.07733556593778435,0.061737834291761495,0.2803515266873179,0.2655136147085676,123.7,full,1.0,2026-09-23
1295.0,009805,国泰医药健康股票A,0.1996884213248118,1210.0,0.13143026414262216,265.0,0.28160687509708016,0.6350655555017409,0.6590440062923719,0.9016331791148299,-0.2746562389002405,-0.29009869062566007,1.2996171710112538,-0.007011297686168816,0.20590159820394327,72.9,full,1.0,2026-09-23
1296.0,010779,西部利得量化优选一年持有A,0.19955306208661683,1895.0,0.05832800255751219,672.0,0.15591619274990978,0.7802575263787914,1.1326530665339032,0.9468509008964339,-0.2681834631167159,0.15912776372626936,0.11689718296954621,0.4210401749875061,0.3600663084266461,68.1,full,1.0,2026-09-23
1297.0,519700,交银主题优选混合A,0.19951936645448898,590.0,0.19118400305753233,290.0,0.2702052994610532,0.4899991865509318,0.416281711187888,0.7084637264623371,-0.03895044624250907,0.17504480906629066,0.11006043140739855,-0.04653626841335157,0.3550377363025987,194.8,full,1.0,2026-09-23
1298.0,020424,方正富邦致盛混合A,0.19898671709522953,2954.0,-0.06045744851718193,1218.0,0.07849112734558855,1.133144953026292,1.2341541175522903,1.0643658643040355,-0.43743354462263323,-0.4846497773611921,0.07575558765203272,0.04837277681333063,1.0093478581361983,31.6,short,1.0,2026-09-23
1299.0,018823,国金智享量化选股混合A,0.19887674191469462,2505.0,-0.010048119744059059,1946.0,0.023890351156297257,1.0816190392006941,0.6289438637811804,1.0505352806919919,-0.23832863599150483,-0.17046731064030385,0.046003893704702814,0.1948877828376817,0.1874943151969734,37.1,full,1.0,2026-09-23
1300.0,163807,中银优选灵活配置混合A,0.1988454582135848,2194.0,0.024213304069168134,2153.0,0.012898349642050166,0.9335488667747389,0.8581636187153859,0.8125319476677957,-0.3525766467059005,-0.17404155554699863,-0.024454363755296527,0.29535485526150934,0.2615065425045151,209.7,full,1.0,2026-09-23
1301.0,360007,光大优势配置混合A,0.19799807016718618,2754.0,-0.035582584150915114,3780.0,-0.09710834427290316,1.0977955180914827,0.9750825300068052,0.8280802497576132,-0.2835711161531926,-0.5800983712815222,0.17874276710927495,0.34056466788015044,0.34530529406378013,229.0,full,1.0,2026-09-23
1302.0,014788,长城产业趋势混合A,0.19790231620979837,3042.0,-0.06938313742847413,3229.0,-0.04555130271412158,1.2153743166030382,0.9079874895884179,0.8874030865594863,-0.41209087618920726,-0.3496561655888655,0.007849056375665575,0.3515337348022318,0.49764568451440694,49.7,full,1.0,2026-09-23
1303.0,166109,信澳量化先锋(LOF)A,0.1974796001968071,2968.0,-0.06181056952178099,4569.0,-0.2672715802879041,1.2211230962697492,0.7335217572045876,0.6609090279372022,-0.372983461782752,-0.748910972838851,0.09121049596001984,0.463271457648954,-0.03727201311855172,79.6,full,1.0,2026-09-23
1304.0,016388,汇安均衡成长混合A,0.19729984874889173,3781.0,-0.15580037430878524,4803.0,-0.40494040045510193,1.3849401967280055,1.4717301270371645,0.8203558800338582,-0.0626820782657398,-0.654470964288713,0.08505418184493851,1.3656758612275148,0.08853759305004313,32.4,short,1.0,2026-09-23
1305.0,019468,信澳新材料精选混合A,0.19722950036543585,2953.0,-0.06045040320016287,3311.0,-0.05150827414338299,1.1126911097201828,1.3185904809912041,0.9380409056010824,-0.3247755624192694,-0.571775475511565,-0.026765102628831472,0.26873938911238904,0.7420563696919681,33.8,short,1.0,2026-09-23
1306.0,019410,南方数字经济混合A,0.19551369998364798,3801.0,-0.1579733897143366,4018.0,-0.12950697664610572,1.4367284169060754,1.1855103499776691,1.043380228820788,-0.22839188242788172,-0.5524890944646283,-0.05486989057020919,0.5359466681948113,0.8199589556461887,34.3,short,1.0,2026-09-23
1307.0,020267,宏利睿智成长混合A,0.19551279691934353,1145.0,0.13631533253828096,489.0,0.19815668870899547,0.6988347208728838,0.1373078873092487,0.9582339736285926,0.015401943312955801,0.20519022923458002,-0.0062566855552118605,-0.0810630529856658,0.025366710649573604,28.3,short,1.0,2026-09-23
1308.0,003626,平安鑫利混合A,0.19540506058431606,3725.0,-0.14831926504599202,4580.0,-0.27225989351663527,1.430125059188554,1.0495735068703247,0.9241001404619605,-0.5837020417566889,-0.7952098008688815,0.06618353186889814,0.4507290685614964,0.1336644103961914,117.5,full,1.0,2026-09-23
1309.0,002216,易方达量化策略A,0.19534715380452372,2320.0,0.009998019532632907,1403.0,0.06262847637894228,1.00893860110966,0.62175378244918,0.9909635633469304,-0.227299656945056,-0.06315827917468497,0.0900317464128002,0.22696559729431354,0.20044898780291312,105.1,full,1.0,2026-09-23
1310.0,519778,交银经济新动力混合A,0.1951477854423127,2976.0,-0.06254102436052206,2650.0,-0.010981374689690404,1.2323717751112084,0.6414344395587888,0.9506985206807651,-0.4183672945710379,-0.2935238183787312,-0.05246035259381532,0.10646824280235878,0.38699973726713977,119.1,full,1.0,2026-09-23
1311.0,010977,华夏鸿阳6个月持有期混合A,0.1951183387328843,2936.0,-0.058168942208567165,1841.0,0.030827233922343017,1.2354252031840292,0.5460185781086355,1.2621958476729511,-0.3688389136041665,-0.18994738292433777,0.0344849439128454,-0.029916753657788897,0.0901320431954587,63.7,full,1.0,2026-09-23
1312.0,163818,中银中小盘成长混合,0.19463329149493158,2691.0,-0.029670032990435802,3819.0,-0.10327980386892138,0.9831715127280385,1.459089146296141,0.8745814115094813,-0.2767357966744638,-0.5238078767601065,0.005394102827766201,0.5155084775746526,0.49219483907713296,178.0,full,1.0,2026-09-23
1313.0,000242,景顺长城策略精选灵活配置混合A,0.19436956504114034,2378.0,0.0026974056663056356,1139.0,0.08711246861100416,1.0261465579697955,0.6366136729846458,1.0211855778299914,-0.3299308386732267,-0.19572546312154504,0.0045093556877264795,-0.0339250752279705,0.4073885694334505,157.5,full,1.0,2026-09-23
1314.0,015293,金鹰时代领航一年持有混合A,0.19434130965714802,4141.0,-0.2064385662823393,4656.0,-0.30551459584196794,1.6327901980828945,0.9154655134931176,1.0190512111050762,-0.4306222007388724,-0.5240381394666708,-0.049807482886399024,0.7945607136873023,0.07901841300335061,48.6,full,1.0,2026-09-23
1315.0,001430,中邮乐享收益灵活配置混合A,0.19434093563715793,3038.0,-0.06921980229164904,3243.0,-0.046483672195558046,1.1720165742024249,1.0872431546766297,1.002882361888188,-0.5784675071603077,-0.2461160324881967,-0.027884248150078617,0.28604092985154594,0.1689132798109701,135.3,full,1.0,2026-09-23
1316.0,400011,东方核心动力混合A,0.19419507464676466,2448.0,-0.003548639880514487,1861.0,0.02946637396344165,1.1132066355789234,0.25169226440441705,1.0524354032509777,-0.15889265756406334,-0.14100088944296219,0.029808505368338123,0.04738858357894249,0.06440559239428603,207.0,full,1.0,2026-09-23
1317.0,000966,中邮核心科技创新灵活配置混合,0.1941630136584216,3690.0,-0.14346284770880657,4558.0,-0.26429489475434886,1.3150739262272693,1.5924282596918433,0.8037028035372372,-0.29113327031110325,-0.6937214187085015,0.0714665633513063,0.9346997982758088,0.5401255844858787,139.4,full,1.0,2026-09-23
1318.0,013554,信澳远见价值混合A,0.19408236172177684,1744.0,0.07563983459339209,1987.0,0.021850877929295742,0.8346700460487122,0.4202808341095632,0.8836601936707558,-0.18992185344371862,-0.3260780321436372,-0.034845541274465264,-0.08006342986744353,0.1029682076939672,52.4,full,1.0,2026-09-23
1319.0,006267,诺德量化核心A,0.19398248873948143,736.0,0.1747736705755007,482.0,0.20086805671610522,0.49639627383075013,0.5731027697310053,0.8835750797398217,0.22419748996886463,0.18383991943010208,0.06335383360061958,0.20666869056379722,0.2339430848670069,94.0,full,1.0,2026-09-23
1320.0,009623,长城创新驱动混合A,0.19394418816866543,3068.0,-0.07175130636439969,3559.0,-0.0739420523875135,1.1206159492911327,1.4160329767790225,0.9159833838986853,-0.09680785301376921,-0.44815777683525254,0.16084716915688602,0.6684618766897703,0.6877352486107593,75.0,full,1.0,2026-09-23
1321.0,010663,长江均衡成长混合发起式A,0.1938432389611484,1539.0,0.1003432181126865,1220.0,0.07830140314776787,0.8104029836827615,0.1148398600449847,0.9185027979444272,0.3553521352030988,-0.16205949447339718,0.11348710217335867,0.07570455972564094,0.186346687139097,68.8,full,1.0,2026-09-23
1322.0,004763,中科沃土沃嘉混合A,0.19350140178930642,837.0,0.16564047082036243,1463.0,0.057086592196156805,0.5826967214579863,0.23829014653829805,0.5565606257752034,0.05438680798050052,-0.25665111111456257,0.03652978764281278,0.05740912968639661,0.19684501915579294,105.6,full,1.0,2026-09-23
1323.0,006195,国金量化多因子股票A,0.19316888919581077,2482.0,-0.007522815685327533,1903.0,0.026591195940985246,0.9915118839624368,0.9927372192776898,1.0197326082960292,-0.17789268768500746,-0.16078684301615642,0.05786862244931246,0.36977619908182957,0.3605292865782044,94.8,full,1.0,2026-09-23
1324.0,001975,景顺长城环保优势股票,0.19313734333323307,2351.0,0.006185153518040054,1769.0,0.0357446629520522,0.9349900998060401,1.0687111110469243,0.8746316078489398,-0.18122153860725293,-0.2789498705292918,0.07831026110490313,0.2861367087122103,0.5366290977805269,126.3,full,1.0,2026-09-23
1325.0,011645,国泰核心价值两年持有期股票A,0.19257434769110837,2249.0,0.01759766896468895,2035.0,0.019065765565632664,0.974948143344116,0.6299868034145417,0.9856489008176168,-0.08859420582007493,-0.2122434613633864,0.02631608597095869,0.15658570874929123,0.19077335713334653,63.5,full,1.0,2026-09-23
1326.0,014158,博时浦惠一年持有期混合A,0.192433445454806,1675.0,0.08531961809846036,1815.0,0.032646600962521255,0.736273002981799,0.7760377817134427,0.7010177369871566,-0.27728626138620094,-0.2625356685233838,0.05404231810624616,0.14778871218370326,0.21328296431873767,55.2,full,1.0,2026-09-23
1327.0,162208,宏利首选企业股票A,0.19238949084531565,4430.0,-0.26172116165029324,4762.0,-0.3674224526416974,1.7665937896338422,1.1049469791356248,1.083268431902379,-0.6910113591030513,-0.7413520496392891,-0.06804417320013434,0.6810864390643576,0.0807887835953702,237.7,full,1.0,2026-09-23
1328.0,005472,富国价值驱动灵活配置混合A,0.1923837347690629,3637.0,-0.1368172704386445,4709.0,-0.331342745464724,1.4519600337324978,0.6681854615240315,0.8340084689414884,-0.32672069677268,-0.6875671044782738,-0.1203308689684981,0.6262114203344462,0.024249467859790597,101.9,full,1.0,2026-09-23
1329.0,012688,长安成长优选混合A,0.19165431622641238,4394.0,-0.25308349494592125,4790.0,-0.3910161922693034,1.7485699587228394,1.0405643968553226,1.0650198107934237,-0.35403306886412234,-0.6049599974247246,-0.13621772214864558,0.920849544545495,0.0322431287825902,61.4,full,1.0,2026-09-23
1330.0,000167,广发聚优灵活配置混合A,0.19157484663544344,1958.0,0.05061185186852088,2184.0,0.01118328717219158,0.8786277817444825,0.5712897343837611,0.793358202837122,-0.0972203710310777,-0.2600596096343265,0.035193478972467385,0.2063800616149753,0.27327171207009526,156.4,full,1.0,2026-09-23
1331.0,005632,鹏华量化先锋混合,0.191445042982904,1663.0,0.08698885848072094,670.0,0.15623152960670378,0.7214745494787634,0.8126091461619339,0.937870082515573,-0.17088961691609109,0.08743340070498362,0.14033150688909618,0.23209229594643066,0.2586911371073861,102.7,full,1.0,2026-09-23
1332.0,016252,华夏景气成长一年持有混合发起式A,0.19134903809523007,2730.0,-0.0331191833996731,1415.0,0.06161429969558188,0.9877107775910632,1.436327115270329,1.0638759067765473,-0.24685278330859423,-0.048836068041458236,0.06769152348026986,0.5498524094380463,0.5690722534427048,43.3,full,1.0,2026-09-23
1333.0,000173,汇添富美丽30混合A,0.19097223474286285,3825.0,-0.16122332448171633,3799.0,-0.10028031397012205,1.4792537422829404,0.9219177657260087,1.190127339021621,-0.6400057515353801,-0.3535666844949954,-0.03078300919655652,0.23953731211755724,0.20718384585899857,158.9,full,1.0,2026-09-23
1334.0,470008,汇添富策略回报混合,0.19090967229260092,2840.0,-0.04529949043434356,1926.0,0.025565002254858193,1.2072442236299623,0.4023355682129717,1.1300123404763256,-0.20490391542654118,-0.15032744847697643,0.20033509329350374,0.14216413605389855,0.07081055790606747,201.0,full,1.0,2026-09-23
1335.0,007854,光大景气先锋混合A,0.190669942883251,2527.0,-0.012037753539967833,3755.0,-0.09412521477306413,0.9979915469144323,0.9918542343920776,0.6476414552980145,-0.18875306182869694,-0.3976457940335835,0.28783670377985016,0.641183366401558,0.27789186761932644,82.3,full,1.0,2026-09-23
1336.0,001897,九泰久盛量化先锋混合A,0.19061445325894155,2474.0,-0.006448807235047566,2114.0,0.015035724548561558,1.0660523240621889,0.5064754235453964,0.9657357731429679,-0.32751920204107005,-0.08738656122128008,0.013170365039978926,0.13481543754036196,-0.015436882657319309,130.4,full,1.0,2026-09-23
1337.0,013561,国联匠心优选混合A,0.1905767321877343,3020.0,-0.06744153262167568,3413.0,-0.06011928253445581,1.164135049727046,1.0334580416092272,0.905872850063962,-0.42111242040224295,-0.3075040034577371,-0.030714425345229945,0.38103302552372365,0.3864470587751736,58.7,full,1.0,2026-09-23
1338.0,002597,兴业成长动力混合A,0.19040019047823553,1215.0,0.13123114795685947,745.0,0.14245843727274068,0.7197315465333958,0.0185410052085474,0.7789564861526465,0.06091012974935284,0.061714912879918815,0.023958565680465227,-0.03690751842824236,0.08657362010535741,123.7,full,1.0,2026-09-23
1339.0,020023,国泰事件驱动策略混合A,0.1903188814998149,2491.0,-0.009054701787956948,2678.0,-0.012178867918261838,0.9899131996582178,0.978385574401125,0.8349752930075782,-0.32282529829634654,-0.20934569592539132,0.08258758459910909,0.39723582440905264,0.28038782965750514,181.2,full,1.0,2026-09-23
1340.0,018294,景顺长城国企价值混合A,0.18978854044374893,1084.0,0.14170258019014403,535.0,0.18291184443148306,0.6991066856683127,-0.061481462239372786,1.0469984228808216,-0.15795616320903977,0.05644697923634445,-0.0006878119113761794,-0.37390065796453054,-0.14791483646639214,39.8,full,1.0,2026-09-23
1341.0,022269,中信保诚周期优选混合A,0.18973389498333826,1857.0,0.06198682552689508,663.0,0.15732296475312527,0.861545780165366,0.4333550082576969,1.3283174419293025,-0.395353469463435,-0.055430907972561005,-0.023252647224127676,-0.43164470161552104,-0.10525779549528383,22.6,short,1.0,2026-09-23
1342.0,001789,国泰量化收益灵活配置混合A,0.1892978284976501,1486.0,0.10575212867740326,431.0,0.2176450459562317,0.6975418309026012,0.5768520121211991,0.9988498497230466,-0.09228743676266685,0.2119977376269795,0.10856717073118377,0.06898275950759736,0.22484908225099115,112.2,full,1.0,2026-09-23
1343.0,020720,国寿安保高端装备股票发起式A,0.18924738215155745,4369.0,-0.24614185433365676,4795.0,-0.3937436047935947,1.7088048604456818,1.0996539203254971,0.9261374301261418,-0.5851222204027704,-0.6516726676440117,-0.14168327355383903,0.8934027871701011,0.09424765289736461,30.9,short,1.0,2026-09-23
1344.0,006160,博道启航混合A,0.1891758568836439,2185.0,0.025293949910694835,1520.0,0.05211736006292364,0.9417748650314786,0.6207726457524025,0.9334821270326122,-0.18591483621830057,-0.0662256833156325,0.03182790794651913,0.2149113342429333,0.18602578458853805,97.4,full,1.0,2026-09-23
1345.0,005352,鹏扬景泰成长混合A,0.1891670560724441,1861.0,0.06160332397232687,958.0,0.11002487647356357,0.8665734293681004,0.4016472234805657,0.924641533164084,-0.21890399329873267,-0.12301493902554728,0.057349647368669154,-0.10283255975125205,0.20071884503360607,105.1,full,1.0,2026-09-23
1346.0,166020,中欧成长优选混合A,0.18912861724228125,1331.0,0.12161945904045905,635.0,0.16281571126994343,0.773053022853071,-0.13517078909274594,0.9548988821395983,-0.04116303340150612,0.05989717656162391,0.06679342577420455,-0.22166000285221138,-0.059774153142025874,157.1,full,1.0,2026-09-23
1347.0,233007,大摩卓越成长混合,0.18896698103681264,1778.0,0.07031899144160084,1260.0,0.07454401152358504,0.8589587983884752,0.2864697586087974,0.8759646510812213,0.10395997474839541,-0.25710070851063593,0.16201521293944005,0.01866342813625671,0.30792776953355383,196.2,full,1.0,2026-09-23
1348.0,015320,长江新兴产业混合A,0.18860478380624235,2883.0,-0.05176930421440243,2537.0,-0.005900999725412248,1.1133730481329949,1.0075202100340044,0.9784572660845129,-0.37610704470367434,-0.3870296834170096,0.07568348757170362,0.26364685818796485,0.5969688640417394,53.1,full,1.0,2026-09-23
1349.0,016449,南方新材料股票发起A,0.1885607058897112,1730.0,0.07704485707209421,1278.0,0.07326080631524103,0.8372853728964919,0.2825181614430746,1.0773643603736032,-0.3008050460868016,-0.23980543679134753,-0.009083317839816973,-0.2872337472263484,-0.04900738649641462,42.1,full,1.0,2026-09-23
1350.0,008318,博道久航混合A,0.18812956714773388,2389.0,0.0010625454897463804,1897.0,0.026913934396856104,0.9597566057544786,0.9305873982408086,0.9744712175268146,-0.20310028143414102,-0.1452285389325838,0.05010517205694143,0.3297723610467683,0.30860410985188047,81.0,full,1.0,2026-09-23
1351.0,010965,中银鑫新消费成长混合A,0.18804320588015644,2829.0,-0.044296530475784995,2549.0,-0.006447507300947536,1.0931040704334192,0.9796044095687193,0.9603593909124621,-0.4051009970397392,-0.1660304300729949,0.01935833700424261,0.34779662698192404,0.2971537509135689,60.6,full,1.0,2026-09-23
1352.0,022320,汇添富弘瑞回报混合发起式A,0.1874238589118704,3161.0,-0.08158424918607343,718.0,0.14859613890215156,1.3095177932986222,0.40577747380366014,1.7979840800456606,-0.2915206054466172,-0.01851699017686892,0.06239401505109943,-0.39532801918518357,-0.016824748408837742,19.9,short,1.0,2026-09-23
1353.0,018440,汇添富量化选股混合A,0.18701961991073457,1474.0,0.10690146021223658,399.0,0.2252093225561714,0.6083733270668612,1.0206419974626593,0.9591423054889593,-0.12488655831944306,0.31043112292685937,0.08378585235738839,0.3308026850796705,0.37149076704981776,39.6,full,1.0,2026-09-23
1354.0,481004,工银稳健成长混合A,0.18692298428215315,1400.0,0.11480605942167477,640.0,0.1616748074642685,0.7155327752974423,0.2721526914607221,1.0051925339188745,-0.053666792234511096,-0.016034680777224697,0.04066766514933595,-0.1823037307798373,0.10703550411775603,237.6,full,1.0,2026-09-23
1355.0,012913,方正富邦趋势领航混合A,0.18682860530759426,2997.0,-0.0644129602278879,3852.0,-0.10745005647483796,1.137604284767149,1.0633055617351583,0.8036350370678949,-0.5128982401907672,-0.23644766734999811,0.12503253876680598,0.5976974006164792,0.057160556888532166,60.0,full,1.0,2026-09-23
1356.0,012493,长信内需均衡混合A,0.18677520967074357,3181.0,-0.0842353358452379,3213.0,-0.044807285677696373,1.1994800235792864,1.0640661971228857,0.8991077835975035,-0.5692430213409843,-0.3001425442411788,0.07578868647735493,0.3732673727516398,0.401504089955078,62.8,full,1.0,2026-09-23
1357.0,011504,上银丰益混合A,0.1867009416841865,485.0,0.21121348063664588,969.0,0.10937709534722913,0.4303039549945708,0.17100523289581487,0.5051913899859773,0.15480108800655923,-0.14418866206154826,0.06567183976040503,0.021502324077366353,0.17337359396535687,64.9,full,1.0,2026-09-23
