t_date,base_beta,base_Xty,base_train_rows,base_train_rows_used,base_fill_ratio,base_n_test,base_ic_model,base_ic_base,clean_beta,clean_Xty,clean_train_rows,clean_train_rows_used,clean_fill_ratio,clean_n_test,clean_ic_model,clean_ic_base,rank_beta,rank_Xty,rank_train_rows,rank_train_rows_used,rank_fill_ratio,rank_n_test,rank_ic_model,rank_ic_base,ref_n_test,ref_ic_model,ref_ic_base,ref_alpha,sign_flip,ic_opposite,ref_opposite
2012-04-27,0.0016713782614780882,25.963315394279732,15780,15780,0.016730038022813688,424,0.2817128328649806,0.2817128328649806,0.0017433415203264389,27.04794543120621,15516,15516,0.016730038022813688,424,0.2817128328649806,0.2817128328649806,0.0025992449994377063,41.013489445372585,15780,15780,0.016730038022813688,424,0.2817128328649806,0.2817128328649806,424,0.2817128328649806,0.2817128328649806,0.001,False,False,False
2012-05-31,0.0016669464579605333,26.544555037010436,16175,16175,0.016630602782071097,429,0.4285596168665067,0.4285596168665067,0.0017365687637567503,27.62012792411987,15906,15906,0.016630602782071097,429,0.4285596168665067,0.4285596168665067,0.0027317395043131845,44.18315747450093,16175,16175,0.016630602782071097,429,0.4285596168665067,0.4285596168665067,429,0.4285596168665067,0.4285596168665067,0.001,False,False,False
2012-06-29,0.0016535539311939458,26.985453111104043,16574,16574,0.01641124653071075,438,0.26656279082089024,0.26656279082089024,0.0017265720463801734,28.144852654615256,16302,16302,0.01641124653071075,438,0.26656279082089024,0.26656279082089024,0.002824328725030352,46.807602784256794,16574,16574,0.01641124653071075,438,0.26656279082089024,0.26656279082089024,438,0.2665627908208902,0.2665627908208902,0.001,False,False,False
2012-07-31,0.001623538484010319,27.1418360442672,16975,16975,0.016141384388807068,446,-0.13420553137542468,-0.13420553137542468,0.0016938749428636764,28.287713239698338,16701,16701,0.016141384388807068,446,-0.13420553137542468,-0.13420553137542468,0.0027978762382304717,47.491154065600256,16975,16975,0.016141384388807068,446,-0.13420553137542468,-0.13420553137542468,446,-0.1342055313754246,-0.1342055313754246,0.001,False,False,False
2012-08-31,0.0016008387678655054,27.404184865348533,17382,17382,0.01610861811068922,457,-0.012399121507820082,-0.012399121507820082,0.0016637364333036602,28.45155840966233,17102,17102,0.01610861811068922,457,-0.012399121507820082,-0.012399121507820082,0.0027655810173207312,48.068566427632675,17382,17382,0.01610861811068922,457,-0.012399121507820082,-0.012399121507820082,457,-0.01239912150782,-0.01239912150782,0.001,False,False,False
2012-09-28,0.0016114154746426732,28.247839951575052,17802,17802,0.016234130996517247,465,0.10136525085096938,0.10136525085096938,0.0016726448213331831,29.291357783831536,17513,17513,0.016234130996517247,465,0.10136525085096938,0.10136525085096938,0.0029678070626749393,52.829936490483675,17802,17802,0.016234130996517247,465,0.10136525085096938,0.10136525085096938,465,0.1013652508509693,0.1013652508509693,0.001,False,False,False
2012-10-31,0.001602490758647876,28.765495772358403,18226,18226,0.016021068802809173,476,0.005387942664652753,0.005387942664652753,0.0016623402345077995,29.810749087768613,17934,17934,0.016021068802809173,476,0.005387942664652753,0.005387942664652753,0.0030470568918534446,55.532614901085935,18226,18226,0.016021068802809173,476,0.005387942664652753,0.005387942664652753,476,0.0053879426646527,0.0053879426646527,0.001,False,False,False
2012-11-30,0.0016177066488531242,29.724525931882567,18654,18654,0.015867910367749545,484,-0.21092695658524266,-0.21092695658524266,0.0016798787175410703,30.837535297780164,18358,18358,0.015867910367749545,484,-0.21092695658524266,-0.21092695658524266,0.0033268384606187015,62.05552113275911,18654,18654,0.015867910367749545,484,-0.21092695658524266,-0.21092695658524266,484,-0.2109269565852426,-0.2109269565852426,0.001,False,False,False
2012-12-31,0.0016581948884469041,31.181181006955956,19091,19091,0.015923733696506206,489,-0.09927823286611237,-0.09927823286611237,0.0017204324743811648,32.320046184157036,18787,18787,0.015923733696506206,489,-0.09927823286611237,-0.09927823286611237,0.003797592318827998,72.49604116401883,19091,19091,0.015923733696506206,489,-0.09927823286611237,-0.09927823286611237,489,-0.0992782328661123,-0.0992782328661123,0.001,False,False,False
2013-01-31,0.0016612696023876382,31.968706781004098,19537,19537,0.015969698520755488,503,0.26418193551647806,0.26418193551647806,0.0017245166320080615,33.15210945823961,19225,19225,0.015969698520755488,503,0.26418193551647806,0.26418193551647806,0.003944651917422944,77.06272380342656,19537,19537,0.015969698520755488,503,0.26418193551647806,0.26418193551647806,503,0.264181935516478,0.264181935516478,0.001,False,False,False
2013-02-28,0.001596320401060839,31.43129405731039,19990,19990,0.015957978989494748,505,0.29423737404796385,0.29423737404796385,0.0016607131847582444,32.66623000490783,19671,19671,0.015957978989494748,505,0.29423737404796385,0.29423737404796385,0.0036889192826942336,73.73781123069433,19990,19990,0.015957978989494748,505,0.29423737404796385,0.29423737404796385,505,0.2942373740479638,0.2942373740479638,0.001,False,False,False
2013-03-29,0.0015540982567521142,31.310797348887014,20451,20451,0.015793848711554447,508,0.2505303822990669,0.2505303822990669,0.0016198964963624089,32.6036584021827,20128,20128,0.015793848711554447,508,0.2505303822990669,0.2505303822990669,0.0035953561987412987,73.5250378596158,20451,20451,0.015793848711554447,508,0.2505303822990669,0.2505303822990669,508,0.2505303822990669,0.2505303822990669,0.001,False,False,False
2013-04-26,0.0015485757684924144,31.92201994699583,20927,20927,0.015960242748602284,516,0.26307399839199436,0.26307399839199436,0.0016125540530379995,33.205714672712546,20593,20593,0.015960242748602284,516,0.26307399839199436,0.26307399839199436,0.0036554028431870934,76.49296355193596,20927,20927,0.015960242748602284,516,0.26307399839199436,0.26307399839199436,516,0.2630739983919943,0.2630739983919943,0.001,False,False,False
2013-05-31,0.0015361708357887122,32.398619751684016,21408,21408,0.015835201793721974,526,0.20856229649961294,0.20856229649961294,0.0015982231110380901,33.671366101573604,21069,21069,0.015835201793721974,526,0.20856229649961294,0.20856229649961294,0.003616482638930012,77.4180474680574,21408,21408,0.015835201793721974,526,0.20856229649961294,0.20856229649961294,526,0.2085622964996129,0.2085622964996129,0.001,False,False,False
2013-06-28,0.0014159610482548856,30.549882686335703,21897,21897,0.01570991460017354,529,0.18453074995055235,0.18453074995055235,0.0014783670941378381,31.86176909122577,21553,21553,0.01570991460017354,529,0.18453074995055235,0.18453074995055235,0.003049919156232445,66.78103289478472,21897,21897,0.01570991460017354,529,0.18453074995055235,0.18453074995055235,529,0.1845307499505523,0.1845307499505523,0.001,False,False,False
2013-07-31,0.0013721622683914396,30.275423094178812,22396,22396,0.01580639399892838,538,0.34362552805724134,0.34362552805724134,0.0014330823779148013,31.586570124702526,22042,22042,0.01580639399892838,538,0.34362552805724134,0.34362552805724134,0.002802717725384301,62.766866262699125,22396,22396,0.01580639399892838,538,0.34362552805724134,0.34362552805724134,538,0.3436255280572413,0.3436255280572413,0.001,False,False,False
2013-08-30,0.0014831771473873734,33.468432071132945,22902,22902,0.01558815823945507,552,0.30191801881490016,0.30191801881490016,0.0015443119887849788,34.81497101948053,22545,22545,0.01558815823945507,552,0.30191801881490016,0.30191801881490016,0.0034294716330149936,78.53833329714797,22902,22902,0.01558815823945507,552,0.30191801881490016,0.30191801881490016,552,0.3019180188149001,0.3019180188149001,0.001,False,False,False
2013-09-30,0.0015894374888436526,36.666622897830926,23411,23411,0.015420101661612062,561,-0.0908268516076764,-0.0908268516076764,0.0016483172133915486,37.99206509977899,23050,23050,0.015420101661612062,561,-0.0908268516076764,-0.0908268516076764,0.00404616980225636,94.7208391169912,23411,23411,0.015420101661612062,561,-0.0908268516076764,-0.0908268516076764,561,-0.0908268516076764,-0.0908268516076764,0.001,False,False,False
2013-10-31,0.001700885582877648,40.100572315344166,23926,23926,0.01538075733511661,576,0.0970228945319368,0.0970228945319368,0.0017587776955767488,41.43152793347917,23558,23558,0.01538075733511661,576,0.0970228945319368,0.0970228945319368,0.004562655262341399,109.16153171417324,23926,23926,0.01538075733511661,576,0.0970228945319368,0.0970228945319368,576,0.0970228945319368,0.0970228945319368,0.001,False,False,False
2013-11-29,0.0017851854558527333,43.00872809307502,24451,24451,0.015418592286614045,584,0.035461299276238534,0.035461299276238534,0.0018425819158195142,44.356476302105094,24074,24074,0.015418592286614045,584,0.035461299276238534,0.035461299276238534,0.004926051091101939,120.44195410349346,24451,24451,0.015418592286614045,584,0.035461299276238534,0.035461299276238534,584,0.0354612992762385,0.0354612992762385,0.001,False,False,False
2013-12-31,0.0018411169726443148,45.3229569601259,24983,24983,0.015330424688788376,585,0.09958461754244635,0.09958461754244635,0.0018978620558740952,46.68551061030893,24600,24600,0.015330424688788376,585,0.09958461754244635,0.09958461754244635,0.005121155238377554,127.93670528630327,24983,24983,0.015330424688788376,585,0.09958461754244635,0.09958461754244635,585,0.0995846175424463,0.0995846175424463,0.001,False,False,False
2014-01-30,0.0019036760800551365,47.87027751279075,25523,25523,0.015437056772323004,594,-0.33052983674945774,-0.33052983674945774,0.0019598666255915957,49.24753052773224,25129,25129,0.015437056772323004,594,-0.33052983674945774,-0.33052983674945774,0.005315907412075023,135.67259428688618,25523,25523,0.015437056772323004,594,-0.33052983674945774,-0.33052983674945774,594,-0.3305298367494577,-0.3305298367494577,0.001,False,False,False
2014-02-28,0.002050222318967441,52.65845443128187,26076,26076,0.0156849210001534,597,-0.210727212412763,-0.210727212412763,0.0021032508787218675,53.98203915652633,25667,25667,0.0156849210001534,597,-0.210727212412763,-0.210727212412763,0.005820770423346456,151.77659460952918,26076,26076,0.0156849210001534,597,-0.210727212412763,-0.210727212412763,597,-0.210727212412763,-0.210727212412763,0.001,False,False,False
