t_date,r_gross,r_net,nav,n_held
2020-02-28,0.06029514864362834,0.0591464955659311,3.3379758096848287,6
2020-03-31,-0.08108866057323406,-0.08208414785761309,3.0639809097775235,6
2020-04-30,0.09693134345594139,0.09574300116719736,3.357335637598623,6
2020-05-29,0.034496809764378675,0.03337610488713394,3.4693904239804274,6
2020-06-30,0.15844678029633874,0.15719179628435098,4.014750136737637,6
2020-07-31,0.12340666049377319,0.12218963661157156,4.505310997031866,6
2020-08-31,-0.023466321611834803,-0.024524233096755332,4.394821699967281,6
2020-09-30,-0.05621584039155877,-0.05723827323113462,4.143269694702434,6
2020-10-30,0.03086223678438609,0.029745469361202925,4.266513196461406,6
2020-11-30,-0.016391607907177114,-0.017457183665277598,4.192031891980449,6
2020-12-31,0.13744659387175298,0.13621436006172538,4.76304683350491,6
2021-01-29,0.04805871345696014,0.046923316517381686,4.9865447876605735,6
2021-02-26,-0.05230178070862814,-0.05332845377952711,4.720620064432275,6
2021-03-31,-0.05462536781087816,-0.05564952366241638,4.457919806455373,6
2021-04-30,0.07285393779241091,0.07169167935980236,4.777515563831484,6
2021-05-31,0.07612162633385243,0.07495582790532418,5.135618198249045,6
2021-06-30,0.04866320153911143,0.0475271497374441,5.37969949335157,6
2021-07-30,0.028648356024853754,0.02753398697249354,5.527824069117442,6
2021-08-31,0.05302328984803561,0.051882514617366926,5.814621482185661,6
2021-09-30,-0.05207061426593287,-0.053097537767144765,5.505879398433657,6
2021-10-29,0.0689512442615068,0.06779321374689018,5.879140657356269,6
2021-11-30,0.011294329825256291,0.010198760967945697,5.9391006076175765,6
2021-12-31,-0.06996026167630985,-0.07096780472616049,5.517615675447151,6
2022-01-28,-0.12210549930818469,-0.12305655168393415,4.838636916909404,6
2022-02-28,0.05240072906504972,0.05126062827522926,5.086668485265898,6
2022-03-31,-0.10216132525088996,-0.10313398381520145,4.5620601000331895,6
2022-04-29,-0.10674509009305573,-0.10771278291212161,4.070667910846263,6
2022-05-31,0.09180390008186878,0.09062111252344662,4.439556365640645,6
2022-06-30,0.11906718772057574,0.11785486493387842,4.962779681479564,6
2022-07-29,0.0014575766183477703,0.0003726642436778782,4.9646291320161025,6
2022-08-31,-0.038845121419145465,-0.03988637253760796,4.766608084945447,6
2022-09-30,-0.05598783668424879,-0.05701051652784084,4.494861295936925,6
2022-10-31,-0.027845489045255568,-0.028898656432123193,4.364965843635596,6
2022-11-30,0.035765465620852706,0.03464338636643016,4.516183041832934,6
2022-12-30,-0.03451510813517761,-0.035561050101364455,4.355582830415381,6
2023-01-31,0.054305803686344974,0.05316363906568489,4.587141463932278,6
2023-02-28,0.011756793230869728,0.01066072337153634,4.636043710145365,6
2023-03-31,-0.009428744688688897,-0.010501863548609491,4.587356611696029,6
2023-04-28,-0.005635218647312936,-0.006712447160445056,4.5565642228339005,6
2023-05-31,-0.027782528027013084,-0.028835763621650523,4.425172213977392,6
2023-06-30,0.0023206918003638908,0.0012348443842469248,4.430636613035148,6
2023-07-31,-0.038398374631583194,-0.03944010972573231,4.255891818862195,6
2023-08-31,-0.04282700913877547,-0.04386394654554182,4.0692116076160145,6
2023-09-28,-0.024094404035425093,-0.025151635097720004,3.96686428212585,6
2023-10-31,-0.031425142050910286,-0.032474431480355115,3.838042619804086,6
2023-11-30,0.019159415840605095,0.018055326473444433,3.907339732323643,6
2023-12-29,-0.007533294898949542,-0.008608467162808942,3.8737035265439963,6
2024-01-31,-0.14289459913273692,-0.14382312998367652,3.316575360727633,6
2024-02-29,0.08986175488156434,0.088681071313776,3.6106928168098325,6
2024-03-29,0.024959432430408615,0.02384905971194229,3.6968044453994113,6
2024-04-30,0.013766530046334803,0.012668282972117861,3.7436366102063143,6
2024-05-31,0.0013779195164491595,0.00029309343697292434,3.7447338455271773,6
2024-06-28,-0.011285023415357353,-0.012356131306657359,3.6984634224233597,6
2024-07-31,-0.02084461983687455,-0.021905371498717963,3.617447207180756,6
2024-08-30,-0.025621902632746624,-0.02667747890489447,3.520942835621622,6
2024-09-30,0.12032454202631049,0.11911085710578218,3.9403253545929764,6
2024-10-31,-0.028661810463721692,-0.029714093502386074,3.823242158576778,6
2024-11-29,-0.021190556249899697,-0.02225093314729565,3.738171452900364,6
2024-12-31,0.011989418248599464,0.010893096378830291,3.7788917148173997,6
2025-01-27,0.007422475400573979,0.006331101052223342,3.802816260129318,6
2025-02-28,0.014954601112527643,0.013855066961322438,3.8555045340550156,6
