factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig_all,2023-04-28,mix,-0.007622679521594025,-0.008697754952112224,-0.014258756413195522,-0.014400969015399556,3.407034287817566,2.932469491448221
size_growth,orig_all,2023-05-31,mix,-0.0281176753638646,-0.0291705478822204,-0.031602017502354314,-0.03171855817487723,3.3112364037591564,2.84692774973478
size_growth,orig_all,2023-06-30,mix,0.002841395048674531,0.0017549835373718015,0.013918277212593052,0.01382852346601604,3.3206449344817885,2.8519240610676517
size_growth,orig_all,2023-07-31,mix,-0.03797863034680533,-0.039020820163929715,-0.007473276418777117,-0.007623981912604605,3.194531388002113,2.740639645159547
size_growth,orig_all,2023-08-31,mix,-0.042801273687475015,-0.043838238974313604,-0.041198576067962456,-0.04129099354110599,3.0578013757610054,2.6204948294525647
size_growth,orig_all,2023-09-28,mix,-0.023558481570861333,-0.024616293215826257,-0.018330896376832495,-0.01841246697697385,2.9857642184027853,2.555987960360204
size_growth,orig_all,2023-10-31,mix,-0.03254588360471611,-0.03359395889747763,-0.022885474308275262,-0.022985677803257887,2.888589883679522,2.4701222058774155
size_growth,orig_all,2023-11-30,mix,0.019172409281201164,0.01806830583781327,0.002724864388098237,0.0026379601135810837,2.943971111174963,2.5147531293499825
size_growth,orig_all,2023-12-29,mix,-0.007571602879805173,-0.008646733643352,-0.018064095052237716,-0.01815644209928735,2.9216805310315275,2.493008728861707
size_growth,orig_all,2024-01-31,mix,-0.1395776194028794,-0.1405097436485263,-0.11494145035154475,-0.11516544095827186,2.5138793178544065,2.1427167114558103
size_growth,orig_all,2024-02-29,bear,0.08901488064973789,0.08783511452903414,0.0929292505680325,0.09278096135216862,2.7376519853010612,2.3309224792098067
size_growth,orig_all,2024-03-29,mix,0.025139626164041907,0.024029058235697676,0.015368611524048002,0.01529324151413558,2.8064755327787774,2.386932351205636
size_growth,orig_all,2024-04-30,mix,0.015141912327505244,0.01404217525581708,0.01817593861160617,0.018092719813912028,2.848970939245402,2.420450073605045
size_growth,orig_all,2024-05-31,mix,0.0017719671730816392,0.0006867142086441902,-0.009252427466965562,-0.009350014559377118,2.854019222226808,2.422112231061903
size_growth,orig_all,2024-06-28,mix,-0.011452517570500892,-0.012523444009799545,-0.026710158064140652,-0.02683288281217522,2.8213335169377083,2.391779044150749
size_growth,orig_all,2024-07-31,mix,-0.021534175459565624,-0.022594180102817774,-0.01721507777768549,-0.01729539097212729,2.7605784259540185,2.3377387576610618
size_growth,orig_all,2024-08-30,mix,-0.02606053468468711,-0.027115635772112068,-0.03260903778409641,-0.032693125245298216,2.6886362761346447,2.2743494849779746
size_growth,orig_all,2024-09-30,mix,0.1202432067812042,0.11902960997385792,0.1494313900943368,0.149233784353497,3.0119265238453496,2.5450644171191477
size_growth,orig_all,2024-10-31,mix,-0.028901045858859872,-0.029953069725846104,-0.005137804131274873,-0.005265813629007021,2.9248786972561787,2.468831925176408
size_growth,orig_all,2024-11-29,mix,-0.020938319329242203,-0.021998969483302155,0.002220343515936305,0.0021297391155596923,2.863636653093731,2.4145201669950502
size_growth,orig_all,2024-12-31,mix,0.011914437732093034,0.010818197091216675,-0.006250271367041372,-0.006354646760420191,2.8977552736843557,2.44064092204232
size_growth,orig_all,2025-01-27,mix,0.007402220114651009,0.006310867709526935,0.00016243928375061088,8.218213825039733e-05,2.9192050960585583,2.456043484027787
size_growth,orig_all,2025-02-28,mix,0.014878588955814112,0.013779137151112009,0.032415659441017854,0.03228576484269752,2.9626387487605315,2.4898856440433006
size_growth,orig,2011-06-30,mix,0.0,-0.00024999999999997247,0.02875143863328924,0.02864889294609263,1.0,0.99975
size_growth,orig,2011-07-29,mix,0.005663867506992175,0.005412451540115493,0.006076273451460351,0.005873770877325102,1.0056638675069922,1.0051610984272306
size_growth,orig,2011-08-31,mix,-0.01997327885763823,-0.02021828553792382,-0.02139794560761492,-0.021510569933242296,0.9855774626442241,0.9848384643276157
