t_date,phase,n_test,n_rounds,valid_ic,ic_model,ic_base_ret12,ic_base_sharpe,top20_ret,bot20_ret,pool_ret,bench_ret6m,top20_excess_hs300,top20_excess_pool,train_rows,train_label_end_max
2007-01-31,dev,38,150,0.06809755221479423,-0.26235820091733814,0.42057847321005215,0.13973082394135025,0.8443527683360439,0.7911114610100387,0.7661342692959322,1.0027736146075918,-0.15842084627154795,0.07821849904011169,616,2007-01-04
2007-02-28,dev,39,61,0.00434977229747818,-0.10089626059305692,0.36076157128788705,0.10991902834008098,0.8860493402555509,0.8148911299820267,0.8105164087960108,1.0597688176120847,-0.1737194773565338,0.0755329314595401,650,2007-02-02
2007-03-30,dev,39,28,-0.01248552409464514,,0.34271255060728745,0.11801619433198382,0.9072403152092708,0.8230950858024371,0.8363070737837689,1.0321980426949038,-0.12495772748563294,0.07093324142550195,684,2007-03-14
2007-04-30,dev,40,4,0.013371552520410846,,0.09606003752345216,0.10938086303939965,0.5132701068793326,0.431866056108853,0.4610284575771916,0.49423540952631995,0.019034697353012664,0.052241649302141036,718,2007-04-12
2007-05-31,dev,41,1,-0.06826406834961216,,0.11463414634146342,0.019163763066202093,0.27320405815068305,0.19551607105705762,0.22746549633073157,0.2060758379939469,0.06712822015673614,0.04573856181995148,753,2007-05-14
2007-06-29,dev,43,1,0.016144177734616065,-0.2936612568894804,0.20714285714285718,-0.16007248565388102,0.3348871524860584,0.35047403914399017,0.3561715255868841,0.43065659106957943,-0.09576943858352105,-0.021284373100825704,788,2007-06-13
2007-07-31,dev,46,1,0.04011821060190353,-0.048177621071893974,0.05778717406624383,0.03311748381128584,0.08490513847504347,0.02738443129883181,0.06986938284148747,0.024970160724069768,0.0599349777509737,0.015035755633555997,825,2007-07-12
2007-08-31,dev,47,1,-0.035003397096992905,,-0.02590194264569843,0.09401017576318225,-0.0841756445001499,-0.11305464287996027,-0.0920370430659053,-0.186369615087412,0.10219397058726211,0.007861398565755393,863,2007-08-09
2007-09-28,dev,50,1,-0.02243395497696461,,-0.03318686401480111,0.2510924369747899,-0.21190434999704885,-0.26854212459128,-0.22816390507537068,-0.3272100319433745,0.11530568194632565,0.01625955507832183,902,2007-08-30
2007-10-31,dev,52,1,-0.02243395497696461,,-0.05493212669683258,0.09664475369247844,-0.1895917605281013,-0.24201678254095071,-0.20891434325999528,-0.31000943475332776,0.12041767422522645,0.019322582731893967,941,2007-10-08
2007-11-30,dev,55,42,0.117209481468319,-0.2118296364340809,-0.08452147186886365,0.15930735930735934,-0.2188348323815533,-0.2465839914664488,-0.21464775101202088,-0.323139995541866,0.10430516316031271,-0.004187081369532414,981,2007-11-06
2007-12-28,dev,56,1,0.13347256152458456,,-0.19501025290498974,0.214149008885851,-0.2955091109316495,-0.3382553182091934,-0.32175678671232444,-0.4564084840140308,0.16089937308238128,0.02624767578067494,1022,2007-11-30
2008-01-31,dev,56,1,0.09075917968317807,,-0.1963773069036227,0.08557758031442242,-0.27218859986853405,-0.3074527763047795,-0.2984953982575598,-0.4112108451192873,0.13902224525075324,0.02630679838902572,1065,2008-01-02
2008-02-29,dev,56,1,0.08073338226328272,,-0.2620642515379358,0.0758714969241285,-0.33298583105110535,-0.3775381182421164,-0.3677621551934496,-0.4883700035297516,0.15538417247864622,0.03477632414234427,1111,2008-02-01
2008-03-31,dev,60,3,0.06319305648147407,-0.16914385013367345,-0.019170075978959675,0.17243678799666579,-0.2963426990021747,-0.33626971769813574,-0.3221411268185815,-0.4453419442663692,0.1489992452641945,0.025798427816406788,1158,2008-03-12
2008-04-30,dev,61,3,0.06300130610986916,-0.06730833726039545,0.047846624062239516,0.18995240613432043,-0.41169993408701583,-0.45027855908622416,-0.4203061464332888,-0.5727786914209954,0.16107875733397953,0.008606212346272957,1208,2008-04-10
2008-05-30,dev,63,7,0.07541767193549702,0.011752672502486303,0.24375960061443935,0.23262288786482335,-0.326791767339003,-0.3278186787014437,-0.3205717927750174,-0.4592939443362972,0.13250217699729422,-0.0062199745639855974,1260,2008-05-08
2008-06-30,dev,63,29,0.02987937330930922,0.16533255963221152,0.3329493087557604,0.20276497695852536,-0.1771739544484951,-0.22538371332511423,-0.21591702085226364,-0.348911229560369,0.17173727511187392,0.03874306640376854,1315,2008-06-10
2008-07-31,dev,66,29,0.02987937330930922,0.21536236251609558,0.2727106227106227,0.16138190168040917,-0.07478420904082478,-0.11018275948603765,-0.10442714396869679,-0.16899697348861586,0.09421276444779109,0.02964293492787201,1371,2008-07-08
2008-08-29,dev,68,79,-0.000860350643537342,-0.14627130538332112,0.25373134328358216,0.3015994197808909,-0.0013666836141425418,-0.04235972894283129,-0.02234748687449593,-0.0735645832984898,0.07219789968434727,0.020980803260353387,1427,2008-08-07
