fund_code,fund_name,date_start,date_end,ann_return,ann_vol,sharpe,max_drawdown,drawdown_recovery_days,drawdown_repaired,var_95,cvar_95,downside_dev,cum_return,alpha_ann,beta,r_squared,alpha_t,alpha_p,reg_days
010444,,2023-09-15,2026-09-14,0.015372087341792628,0.07749634770638582,-0.014753324280680966,-0.11229654837031233,555.0,True,-0.0076,-0.011165789473684195,0.055430859569126335,0.046796006578735394,-0.022561687417549478,0.3585703109137074,0.7069342301826821,-0.8730616611934227,0.38291933568993675,725
010452,,2023-09-15,2026-09-14,0.10551900605123499,0.2516359870118273,0.46064006576751665,-0.31657759645685246,,False,-0.02230999999999997,-0.036970270270270264,0.17388782989766688,0.3508563907635256,0.049177647131625854,1.1213795292609932,0.6557736479864794,0.5794621861361665,0.5624578586379168,725
010465,,2023-09-15,2026-09-14,0.01881830641473803,0.03440974870066651,-0.0009913699920905397,-0.06042989440736213,,False,-0.003739999999999999,-0.005732432432432421,0.024205765111833207,0.05748348574300932,-0.004231688216670773,0.06986130460780941,0.1361140747907399,-0.22506499225982166,0.8219923107824777,725
010480,,2023-09-15,2026-09-14,0.026388516246439675,0.03917038676404875,0.20000792799552528,-0.04073533150550679,70.0,True,-0.0038,-0.00529999999999999,0.02677712690799818,0.0812151573977562,-0.0008095630070728507,0.14564237976187766,0.45651469493112384,-0.048202669023030595,0.961568035015292,725
010488,,2023-09-15,2026-09-14,0.1410182462469447,0.27591198067779127,0.5627016292079734,-0.2893689950656162,382.0,True,-0.024749999999999966,-0.037970270270270265,0.18881660060955877,0.4851151353550127,0.08363469479626948,1.2053630945887217,0.6302164854068935,0.81386282322964,0.41599149467971985,725
010522,,2023-09-15,2026-09-14,0.04365734080273587,0.06707581386679633,0.39740697297376876,-0.05697357813253556,105.0,True,-0.00667,-0.009654054054054043,0.046481995449451786,0.13667338153198316,0.007417301804734833,0.3228753376865114,0.7651239278415684,0.38998979914263077,0.696658950527708,725
010532,,2023-09-15,2026-09-14,0.011189483158520419,0.046686385870197356,-0.15739075460869686,-0.06167165731714275,,False,-0.0044,-0.0065999999999999835,0.032676369817180674,0.03392183995227693,-0.019049881828647357,0.1954319129717819,0.578633196494563,-0.9963029522808056,0.3194362911220156,725
010545,,2023-09-15,2026-09-14,0.029740721834607742,0.03937712440034747,0.2852255448232057,-0.036539668488433374,,False,-0.00397,-0.005675675675675652,0.026863524868548674,0.09183629578663854,0.0008478309183122808,0.17369009629150142,0.6424728391396455,0.05620065068992007,0.9551974899471212,725
010554,,2023-09-15,2026-09-14,-0.04065805079062601,0.22697193127476117,-0.16432356240766938,-0.24633358423244522,318.0,True,-0.02307,-0.03239999999999999,0.16192699103734953,-0.11700687643575314,-0.10005384632735562,1.0484500577547018,0.7046018811151482,-1.39728755046919,0.1627557636794461,725
010558,,2023-09-15,2026-09-14,0.10842395552931805,0.20762070010649872,0.5218992318727532,-0.25508533461765115,15.0,True,-0.01907,-0.02699189189189188,0.13284242312235145,0.36152591272918144,0.04933838865159895,0.99156700701221,0.7531772560461534,0.7343636476857354,0.46296523093871,725
010570,,2023-09-15,2026-09-14,-0.015174908570060208,0.22977456966172896,-0.04208658261939351,-0.3832847551458458,609.0,True,-0.02317,-0.0310216216216216,0.15431912289759953,-0.04480739515459309,-0.06772936601362274,0.9712617700598936,0.5900127297406604,-0.7156241043506083,0.4744545280202792,725
010584,,2023-09-15,2026-09-14,0.15126065969189195,0.3100189181030327,0.5637442719314706,-0.37593149990195773,278.0,True,-0.029509999999999998,-0.04665405405405403,0.22579921331079603,0.5254408771981889,0.11815582004421375,0.9556538748886602,0.31377605496042926,0.743912579370267,0.45717105459805435,725
010587,,2023-09-15,2026-09-14,0.07262514429515599,0.2892588792601669,0.3271482510518069,-0.28509356718896384,46.0,True,-0.02784,-0.038589189189189174,0.19697499097639593,0.23390407557994108,0.013787945656834453,1.3554089292083333,0.7250376814380839,0.14856639294433216,0.8819372193473937,725
010594,,2023-09-15,2026-09-14,0.029963866844922027,0.3032057075345744,0.18714647364656672,-0.4530549853632878,,False,-0.02957,-0.04175405405405405,0.21283590245895023,0.09254576691420491,-0.012078158409803932,1.1552337820825187,0.47935625369758506,-0.08913495252207239,0.9289993444241117,725
010597,,2023-09-15,2026-09-14,0.03989646402044289,0.06308212229155968,0.35882572567067894,-0.05986727826213867,31.0,True,-0.005169999999999999,-0.007437837837837821,0.03770405062174989,0.12443774915935601,0.006612411875919282,0.268399849573594,0.5977858209287414,0.27915653096064447,0.7802045334307485,725
010602,,2023-09-15,2026-09-14,0.1450434693461764,0.25011593325401166,0.6078479695210542,-0.3229803610668629,246.0,True,-0.02417,-0.03563513513513512,0.17185745780930406,0.5008771233614493,0.08220836560947224,1.1746174218888268,0.7282916136894162,1.0021684445811947,0.3165975301680094,725
010605,,2023-09-15,2026-09-14,0.041197534718035334,0.04215115897882328,0.5419415943305149,-0.05363185839412299,42.0,True,-0.0037699999999999995,-0.005956756756756739,0.028072649903905265,0.12866066867455217,0.011676836067340088,0.1873033837568369,0.6520270060783095,0.7288108450028028,0.4663533811499215,725
010640,,2023-09-15,2026-09-14,0.03079892349911062,0.04449154246654183,0.2812645284028238,-0.06089630229210308,91.0,True,-0.0039,-0.006673684210526308,0.031029959344016755,0.09520348667862644,0.006347558209188866,0.10389954900370374,0.18008033030829196,0.2692304831593583,0.7878291374019436,725
010659,,2023-09-15,2026-09-14,0.04899169793503644,0.18794505754867188,0.2523052904029762,-0.18746885032224903,347.0,True,-0.01787,-0.02750270270270269,0.13520564071805852,0.15417988212841371,-0.004276287553597171,0.8676234065130329,0.7037112376526803,-0.06776763833190393,0.9459893415811729,725
010668,,2023-09-15,2026-09-14,-0.016393970689947412,0.04961912081111102,-0.7244179013992832,-0.08556760128326535,,False,-0.0048,-0.007792105263157876,0.037510953558445026,-0.04834773072686116,-0.03836479503988167,0.04025850766901402,0.021737524598142488,-1.701316577246827,0.0893135148747206,725
010676,,2023-09-15,2026-09-14,0.10605444437220335,0.2823672670997678,0.44082793145733007,-0.2651653524396317,246.0,True,-0.0255,-0.03661794871794869,0.18892075367515448,0.35281878573745296,0.05182925430652186,1.2204776732895046,0.616914536801162,0.4886364546279944,0.6252472752220757,725
010678,,2023-09-15,2026-09-14,0.07866096249478227,0.18370540044416916,0.4111540761809741,-0.22584435084938004,238.0,True,-0.01677,-0.02589459459459457,0.12498390851033553,0.25483712542202785,0.01788634842641275,0.9671109444212511,0.9151716971132473,0.5328208572346887,0.5943213174540979,725
010683,,2023-09-15,2026-09-14,0.020463403636150845,0.030823763074093596,0.04949824400534965,-0.04181768862635993,91.0,True,-0.0029699999999999996,-0.004205405405405395,0.020907775483139497,0.06261083225847508,-0.005084701489000248,0.11139040651183407,0.4312400900143849,-0.3383508095009963,0.7351970677485363,725
010694,,2023-09-15,2026-09-14,0.05962668041128416,0.2741725429967329,0.282947155393482,-0.27094442871511526,246.0,True,-0.0278,-0.03710263157894735,0.18418856897444202,0.18961657345664218,0.0072283453761824035,1.1799366445764203,0.6115933864144274,0.0700801280884181,0.9441492618986098,725
010697,,2023-09-15,2026-09-14,0.037853627992386674,0.17139359959002093,0.1943578521259796,-0.31353983978650224,535.0,True,-0.01585,-0.025435135135135126,0.12150463641874618,0.11782852988273951,0.004457879771540728,0.4854959430502407,0.26495709510829824,0.0498098943081264,0.9602876388187702,725
010701,,2023-09-15,2026-09-14,-0.10993155457551362,0.2071323377384645,-0.5768428404604503,-0.3659571692919459,,False,-0.01775,-0.026956756756756732,0.14566815408375225,-0.29469970145788427,-0.16341283690913797,0.7296594660922354,0.4097679886439247,-1.6629649124779313,0.09675285570131759,725
010707,,2023-09-15,2026-09-14,0.026124148869904662,0.024751437458407514,0.28711322064782363,-0.034875290645529744,,False,-0.0023699999999999993,-0.0035621621621621568,0.016880173209799915,0.08038047674774917,0.0026942079958881134,0.0737756086515637,0.2933710955757107,0.1882248702953198,0.850753193611478,725
010709,,2023-09-15,2026-09-14,0.09777578902266915,0.30746460901569445,0.40360445281572727,-0.37237844185539215,253.0,True,-0.02554,-0.038554054054054036,0.2024953980831213,0.32268903981624786,0.06659214375539406,0.9681221633889949,0.3273889721490142,0.4334516105759551,0.6648160044333647,725
010712,,2023-09-15,2026-09-14,0.01556235503900072,0.08326044280832039,-0.0058218736060736635,-0.11527805871346097,,False,-0.0075,-0.012086842105263148,0.05892563704800366,0.04738418229280894,-0.02259986428238437,0.36965677014003684,0.6508974682077742,-0.8002661045352781,0.4238195062432389,725
010725,,2023-09-15,2026-09-14,0.05596690270904525,0.049485329897983384,0.7642241000232387,-0.03388394043875553,238.0,True,-0.004469999999999999,-0.006654054054054034,0.03177411679239444,0.1773412366550855,0.02516550420795271,0.21396727329437001,0.6173632989380431,1.4884498336815375,0.1370683292743821,725
010728,,2023-09-15,2026-09-14,0.06341406366453439,0.19239997638856426,0.32375242400615517,-0.24556853540154544,25.0,True,-0.017219999999999996,-0.025010810810810802,0.12527869190924856,0.2024094153955509,0.0138930926061701,0.8132136658461164,0.589920295415402,0.18737472853440112,0.8514194053913815,725
010738,,2023-09-15,2026-09-14,0.06897465321752905,0.14519616026742604,0.4122942970430698,-0.12939241416036096,7.0,True,-0.0123,-0.01864358974358974,0.09977447719663801,0.22135732555606902,0.023761361503270094,0.6071916523066269,0.5774785162544341,0.426177503388094,0.670105357419168,725
010751,,2023-09-15,2026-09-14,-0.0015735643601134663,0.2950860269424676,0.07412381590891458,-0.32648083079676415,241.0,True,-0.02657,-0.039302702702702697,0.20394490800719503,-0.004710050215089634,-0.05449874724354101,1.278550061775491,0.6199133794105826,-0.47854574453452514,0.6324065010599876,725
010755,,2023-09-15,2026-09-14,0.08368763995197037,0.26484636967118275,0.3722237854978109,-0.324780393794576,378.0,True,-0.025279999999999997,-0.03704324324324324,0.18155325977464723,0.2724498896316112,0.0303431945982354,1.145681421361416,0.6179216550463877,0.30575790174252176,0.7598769978777125,725
010761,,2023-09-15,2026-09-14,0.23495592121915565,0.2233993182842543,1.0046739086924124,-0.20383088400106586,66.0,True,-0.02003999999999993,-0.031243243243243228,0.15445951326468763,0.882635199131224,0.16495719228471808,1.0047241027608436,0.6679257684568836,2.0929045473273664,0.03670566457449557,725
010781,,2023-09-15,2026-09-14,0.054133379654416114,0.04589785099692502,0.7809099991728409,-0.030655795762769444,,False,-0.0042399999999999695,-0.006383783783783768,0.03034614338193251,0.1712232462740335,0.02316602513356284,0.213691362283934,0.7157912079603257,1.4533129856447138,0.14657076715896764,725
010783,,2023-09-15,2026-09-14,-0.012850898097493402,0.23926752979517,-0.020134811466478084,-0.3115892696083655,313.0,True,-0.02317,-0.03151351351351351,0.16652949625342917,-0.03803383139000427,-0.05979068253049982,0.9199492625435995,0.48814961568930515,-0.6079709704401672,0.5433976513929912,725
010792,,2023-09-15,2026-09-14,0.1238628684459635,0.368213806171595,0.4591136770660766,-0.4202347880067431,,False,-0.03404,-0.053099999999999994,0.24926033456588198,0.41917461403797773,0.07612893196396499,1.5617509045792108,0.5940425472205484,0.5761198180417384,0.5647134870457029,725
010797,,2023-09-15,2026-09-14,0.017119296867118106,0.06823937010325708,-0.0004998989915305443,-0.08793852018330683,,False,-0.0062,-0.010184210526315778,0.04755487382760341,0.05220544341474409,-0.01610918875717651,0.26880436260101437,0.5123837744522441,-0.5756890211215075,0.5650045313246017,725
010801,,2023-09-15,2026-09-14,-0.06911651755599035,0.17614015770893807,-0.4482893718690046,-0.2662955465182443,,False,-0.01627,-0.023418918918918907,0.12098816384639274,-0.1932298099280635,-0.12480783598253498,0.7641060825971896,0.6214173408811083,-1.9140199464354613,0.056012115905953966,725
010819,,2023-09-15,2026-09-14,0.024769137820500386,0.03482524343714349,0.17320516302706182,-0.0400278082465747,67.0,True,-0.0028699999999999993,-0.004389189189189182,0.022067084165705724,0.07610907401556832,-0.002508400852008104,0.14150653653026526,0.5452171396273642,-0.17885007331790245,0.8581055314373836,725
010824,,2023-09-15,2026-09-14,0.12333347886346147,0.23189272793269386,0.550532029522534,-0.24745306242577736,246.0,True,-0.02097,-0.032494594594594584,0.15441828276557665,0.4171714458317004,0.06530293176368358,1.0494437121364828,0.6762997550368617,0.832837912803153,0.40521117299597337,725
010826,,2023-09-15,2026-09-14,0.1894273565044695,0.25364725150183765,0.7591389475944778,-0.37771866140773114,,False,-0.024539999999999968,-0.034786486486486475,0.17595025197250622,0.6821281194561659,0.14000241431350494,0.8885935219987702,0.405268352800236,1.0663543220573262,0.28661945585941834,725
010830,,2023-09-15,2026-09-14,0.04184248419301384,0.03997358909589149,0.5853383398154516,-0.050430261342274685,246.0,True,-0.0036,-0.005402564102564095,0.026908648763303743,0.13075791073690168,0.013381000466679251,0.16755004567300386,0.5801441570696089,0.8826102064300351,0.37774026619855483,725
010832,,2023-09-15,2026-09-14,-0.005777413479452931,0.04460056641855467,-0.5611169724996765,-0.06686793414071257,,False,-0.0039,-0.00744210526315788,0.03355132306228337,-0.01722060504084677,-0.03074098491937803,0.0940494481937171,0.1468339513315743,-1.5122615376968742,0.13090430242580162,725
010834,,2023-09-15,2026-09-14,0.03000755142840461,0.010434480748297507,1.0331844045331129,-0.022036982301196884,72.0,True,-0.0007,-0.0015904761904761884,0.007338894144401,0.09268469438981253,0.010460927321492767,0.005598251585328129,0.009505107768420284,1.4244288705472876,0.15475383165305395,725
010839,,2023-09-15,2026-09-14,0.006350046587154878,0.09227888572153715,-0.09953679389756061,-0.1808364754906835,497.0,True,-0.00857,-0.012999999999999998,0.06139504480674766,0.01915811810385959,-0.03254032544604729,0.3905461048571587,0.5914697628134999,-0.8620053118122748,0.3889704039297903,725
010845,,2023-09-15,2026-09-14,0.04489967013677165,0.04721866582469773,0.5667331907211971,-0.04386570438478332,56.0,True,-0.00416999999999997,-0.006735135135135128,0.03332175021121975,0.1407345847931143,0.013975009054904146,0.21451802748003107,0.681543692569319,0.8521498049491266,0.39441312923626165,725
010864,,2023-09-15,2026-09-14,0.16005398221351141,0.24069251751370668,0.6780183672353071,-0.23553275906373694,238.0,True,-0.020639999999999967,-0.031921621621621606,0.1591980568128419,0.5606380777825317,0.09453613940953129,1.1562343055652393,0.7620135389772189,1.2063610902996913,0.22807288306082024,725
010870,,2023-09-15,2026-09-14,0.04250876779590196,0.032078615249981714,0.7412840946348833,-0.031139973494946016,81.0,True,-0.0026,-0.004148780487804872,0.022496294055184534,0.1329272527081573,0.015814192618938978,0.13504094104956152,0.5851956611780273,1.2886262630707637,0.1979402381867855,725
010876,,2023-09-15,2026-09-14,-0.028443150952383922,0.25441509163985476,-0.0686657422239023,-0.3438531846731916,480.0,True,-0.024119999999999996,-0.035851351351351333,0.18447170414079958,-0.08287108554156963,-0.08670206271032614,1.1563470994827902,0.6821552659927181,-1.0267878082907849,0.30486378742835796,725
010879,,2023-09-15,2026-09-14,0.042717683256411565,0.06108643959516214,0.4148089554532142,-0.05287084301227296,84.0,True,-0.0056,-0.00889999999999998,0.043436599911013174,0.13360802790095594,0.007578110982460932,0.29871146092180667,0.7896039499808852,0.44824032814962245,0.6541140521997438,725
010881,,2023-09-15,2026-09-14,0.058751183456397627,0.056039842704566065,0.7298894252586108,-0.04828924147660385,73.0,True,-0.005169999999999999,-0.007943243243243223,0.03826477221018186,0.18667232709662174,0.023879043068973777,0.2859549885333777,0.8597971789894703,1.7106011496468305,0.08758374515716652,725
010885,,2023-09-15,2026-09-14,0.11544549737413146,0.2600622266544448,0.48983303646234966,-0.24904623698211215,,False,-0.022799999999999966,-0.03824594594594594,0.1801953561621203,0.38754678137958587,0.05397062087862737,1.2340572821999662,0.7435509380058505,0.6720041894278392,0.5017957062741906,725
010890,,2023-09-15,2026-09-14,0.04198232897987708,0.03329516648439416,0.6996236313429769,-0.03647636059026638,91.0,True,-0.003,-0.004677499999999985,0.023648306935335536,0.13121299936259412,0.01472391331118546,0.1445419688265196,0.6223329853995889,1.1627831096995758,0.24530115837026717,725
010894,,2023-09-15,2026-09-14,0.0469384589370041,0.21568293431112565,0.23625030115185436,-0.220774677441389,42.0,True,-0.02056999999999997,-0.03086486486486485,0.15175753465972364,0.14742036957114935,-0.011660601356762038,1.0489959378783444,0.7811044383680051,-0.18312367828190332,0.854752316904246,725
010900,,2023-09-15,2026-09-14,0.0570357283674372,0.041541325291855516,0.9270561641344551,-0.028796909280443872,,False,-0.0036,-0.00581282051282049,0.02930061803668133,0.1809174372604636,0.02798173813566805,0.17738307625353908,0.602087033876966,1.6699300816658729,0.09536604347674918,725
010912,,2023-09-15,2026-09-14,0.3383144238851401,0.4227805365790972,0.8781764919391357,-0.336810682230376,,False,-0.03798,-0.05494864864864863,0.26803826904497646,1.3956016468464347,0.2769886279629033,1.593270777036534,0.4689711241991772,1.4669592415847408,0.14282197195318486,725
010924,,2023-09-15,2026-09-14,0.05943062789058229,0.09713599733839094,0.46034240299336665,-0.16338557416437682,,False,-0.00826999999999997,-0.014756756756756752,0.06766630681812323,0.18895683747192926,0.0228456165261638,0.3676486875907813,0.47304191831782116,0.4738001330577456,0.6357854783625094,725
010942,,2023-09-15,2026-09-14,0.057430989003705024,0.046997868131908475,0.8326989544191633,-0.0487312702478786,130.0,True,-0.004,-0.005574358974358966,0.0272538547681772,0.18224177741930148,0.02865157243270586,0.17722574725026805,0.4695640810317785,1.4754294215600832,0.1405324711952109,725
010947,,2023-09-15,2026-09-14,0.028049513688562344,0.23615902779722608,0.1548533380081423,-0.30593747995043485,528.0,True,-0.02197,-0.0336216216216216,0.16462035604113068,0.08646921831634757,-0.028170207576018878,1.0855546787082462,0.6977303594478432,-0.3504875059046131,0.7260749532136188,725
010949,,2023-09-15,2026-09-14,-0.020624814394701207,0.16698719720838415,-0.16585215009073148,-0.24458079936493915,,False,-0.01577,-0.02248648648648647,0.11858765358098275,-0.060566866870082725,-0.06595300334228424,0.6397387700859605,0.4846537616240859,-0.8893541707608853,0.3741085746782392,725
010965,,2023-09-15,2026-09-14,0.11879031877248125,0.276888463531076,0.48760763856649747,-0.3060495756956466,,False,-0.026839999999999968,-0.038894594594594566,0.1910893046873298,0.4000579078072144,0.061693195925111584,1.2322129051455293,0.6539673730560174,0.6194129847515266,0.5358394652233086,725
010967,,2023-09-15,2026-09-14,0.16198783817441997,0.2738289487268363,0.6339462943010988,-0.25758597526144567,128.0,True,-0.0249,-0.03624102564102564,0.18691926627434416,0.5684506682507635,0.0972634990545158,1.2848334737614262,0.7269936057388142,1.2141529381576903,0.22508576223424293,725
010969,,2023-09-15,2026-09-14,0.023887346320828007,0.1635602794817762,0.10957012638990248,-0.1840801895792913,182.0,True,-0.01537,-0.02267027027027025,0.11512198613594377,0.07333545575715994,-0.02563970011108894,0.7315685477074086,0.6606147946240752,-0.457810439409209,0.6472261861793336,725
010994,,2023-09-15,2026-09-14,0.12239425486066735,0.24116898398410824,0.5346744965260746,-0.2872408906816655,280.0,True,-0.023639999999999998,-0.032537837837837834,0.15954243514102762,0.41362213548581916,0.07975709774974032,0.8289467904387566,0.3901261792708417,0.7183314738981648,0.47278498889677817,725
010996,,2023-09-15,2026-09-14,0.03593941249008337,0.1919984007146324,0.18270727612176527,-0.26327596806203646,246.0,True,-0.01671,-0.024756756756756742,0.12913841075925092,0.1116589815667961,-0.010898992421803694,0.771571604275678,0.5332743661969677,-0.13191559243602757,0.895087756228016,725
011017,,2023-09-15,2026-09-14,0.033459475930073035,0.034619625206211126,0.42755086257625097,-0.036635789639606786,91.0,True,-0.0029699999999999996,-0.004399999999999989,0.022409764034266977,0.1036999049523768,0.005575194535453161,0.15569161164489972,0.6678563504480258,0.4459689420372601,0.6557532013118196,725
011027,,2023-09-15,2026-09-14,0.06787678692056986,0.07591934640670259,0.6734577627097078,-0.07222302700183769,,False,-0.0070999999999999,-0.010786842105263149,0.05041729414427956,0.21760065569353682,0.03336065750084037,0.2988509123176717,0.5116801121750122,1.1687420040929581,0.2428927982734491,725
011033,,2023-09-15,2026-09-14,0.05718277791755666,0.04140655473906197,0.9334221095233033,-0.033796986545723606,39.0,True,-0.0038699999999999993,-0.0057891891891891705,0.028498681646189093,0.18141001844258242,0.02653832700444122,0.203811024579225,0.8000420297906202,2.1615291030814205,0.03098202417415256,725
011046,,2023-09-15,2026-09-14,0.09381941321292975,0.23339681493543066,0.43084525058225487,-0.28466102746124833,,False,-0.02327,-0.035278378378378376,0.1667620863762045,0.30844933418112763,0.04552581400435214,0.9246286835863118,0.5182492566957865,0.4831336458344338,0.6291471109866672,725
011048,,2023-09-15,2026-09-14,0.00928437362143808,0.021939406353115507,-0.4628980487069758,-0.054192519159993235,441.0,True,-0.0016,-0.0036105263157894703,0.01607629676710882,0.028093010197412616,-0.0117434358739917,0.029291667644354338,0.05886971744934055,-0.9153037766418464,0.36033734438979603,725
011050,,2023-09-15,2026-09-14,0.03557458913383371,0.028799081364351047,0.5813650209925918,-0.02845605176285082,41.0,True,-0.0021699999999999996,-0.004318918918918908,0.019544557072025882,0.1104857304995186,0.011868555385660597,0.08251521456019502,0.27108631597859656,0.8451883563593839,0.39828528615460324,725
011056,,2023-09-15,2026-09-14,0.18099267936965235,0.26391044813347275,0.7113600544590262,-0.33801415752819053,,False,-0.023889999999999967,-0.03803243243243242,0.1786293980373644,0.6466195413427032,0.11897873449983384,1.159595604850815,0.6375241322144517,1.2211862493322492,0.2224135768001469,725
011121,,2023-09-15,2026-09-14,-0.14802897596536313,0.29874457042357405,-0.47455628722156623,-0.45491506532931847,,False,-0.0243999999999999,-0.039365789473684194,0.210560372010851,-0.3813894274576616,-0.2152818275055913,1.222070213130027,0.5525678473757107,-1.6949852428520833,0.09050881379399939,725
011122,汇添富ESG可持续成长股票A,2023-09-15,2026-09-14,0.2587220801594676,0.22022716731852407,1.1060281277117858,-0.18517762305263819,237.0,True,-0.019379999999999998,-0.03180270270270268,0.15316146347142853,0.9933536552470306,0.18378987226585583,1.0117984501844022,0.6970228675624297,2.556941963756033,0.01076277015291185,725
011134,,2023-09-15,2026-09-14,0.04465274315965617,0.24321710077852213,0.22589449035561654,-0.3087518744349981,168.0,True,-0.024239999999999998,-0.03553243243243243,0.1686733308638453,0.1399266060756974,-0.003593293837334604,0.9816034804952019,0.5378697726515808,-0.03970002986876051,0.9683432375739657,725
011142,,2023-09-15,2026-09-14,0.07229341171284354,0.32388594171557983,0.323636949141857,-0.37224632737560903,,False,-0.033069999999999995,-0.04561891891891891,0.21979443215685113,0.23276037783374326,0.025746336494911926,1.32752144832091,0.5547438074951127,0.1933294115748955,0.8467552915498479,725
011146,,2023-09-15,2026-09-14,0.135876200397131,0.30884544025540606,0.518860154499278,-0.41068823649064,,False,-0.02657,-0.046416216216216215,0.21729991698162254,0.4651408731082285,0.08453098838887528,1.2734049026590404,0.5613646431488089,0.6830699570600827,0.4947814570303753,725
011153,,2023-09-15,2026-09-14,-0.03386692693496696,0.20166965187585437,-0.17600248750860223,-0.3324000434382306,,False,-0.01747,-0.024886486486486475,0.13599191759299134,-0.09813491706877164,-0.08050924979519379,0.7516467853749201,0.4587109160730696,-0.9108021333707058,0.3627031918991337,725
011170,,2023-09-15,2026-09-14,0.192585100573742,0.3387998889609716,0.649984216768864,-0.3775956488122999,277.0,True,-0.03288,-0.04653783783783783,0.22739871303617548,0.6955518510764271,0.13648655106308302,1.4099640342507411,0.5719061310277005,0.9559153777703573,0.33943449793579045,725
011173,,2023-09-15,2026-09-14,-0.028948160857471428,0.21265046803037388,-0.1312160934552776,-0.25101607155065764,25.0,True,-0.02046999999999993,-0.030670270270270254,0.14973538695742633,-0.0842995203585093,-0.09203019924803034,1.0706022307940315,0.8369820667716804,-1.7681417398470018,0.07745888501617487,725
011174,,2023-09-15,2026-09-14,-0.04766818165119813,0.21130596898415915,-0.2288356221420959,-0.3099173135216112,,False,-0.01837,-0.028529729729729707,0.15062348825201508,-0.1362094664757305,-0.09849828754164688,0.8372937846491179,0.5184713341245006,-1.0622665560202667,0.2884693782507916,725
011175,,2023-09-15,2026-09-14,0.013776811395088018,0.049109886707363756,-0.0931577309344241,-0.07989866722828465,459.0,True,-0.0045,-0.007164999999999995,0.03611484432671387,0.04187317770130461,-0.014895604556156107,0.17307253251210614,0.4101204701215172,-0.6022440478954351,0.5472005210275008,725
011177,,2023-09-15,2026-09-14,-0.009522287170613986,0.28747534760730703,0.040515883678708994,-0.3339354504211214,,False,-0.027979999999999998,-0.04366486486486486,0.20937262820517044,-0.028276612163647852,-0.061815780287888346,1.228343128628737,0.6028798763881187,-0.5672892949053858,0.570693739799452,725
011184,,2023-09-15,2026-09-14,-0.17256342347050424,0.35160359839312216,-0.4404782213710625,-0.5877580375719778,,False,-0.03576999999999997,-0.05159189189189187,0.2550759181430229,-0.43327409196302147,-0.23027824792075557,1.253094464122986,0.4194249343623425,-1.4147186362820365,0.1575815279933643,725
011188,,2023-09-15,2026-09-14,0.004907996242246249,0.28290924759698277,0.08895392222580487,-0.4555878274212396,,False,-0.02616999999999997,-0.03645675675675675,0.19484879546692238,0.014786170161654066,-0.030988807191847774,0.9410644836819381,0.365373729054681,-0.22088435064470865,0.8252448452392633,725
011203,,2023-09-15,2026-09-14,-0.03229097844701945,0.21284330281820046,-0.1486857566989435,-0.332760577978356,481.0,True,-0.01945,-0.0269216216216216,0.13841550807199327,-0.09371740205969314,-0.07711113028799417,0.7599110597784005,0.42091866234802155,-0.7792176418933912,0.43610649228218923,725
011216,,2023-09-15,2026-09-14,0.12037578959236095,0.23724101456369756,0.532714983636458,-0.2925266693842883,,False,-0.02216999999999997,-0.036718918918918916,0.16790178009154397,0.4060144486159807,0.06287626787019356,1.067911951757008,0.6690923189086305,0.7264676268216242,0.4677872689118067,725
011220,,2023-09-15,2026-09-14,0.06607224938297263,0.15815695514630446,0.37324717594124346,-0.18320069681463436,26.0,True,-0.014339999999999969,-0.021867567567567553,0.11203313471347494,0.21144264835194826,0.031721783452226655,0.46031520068105314,0.2797230241243205,0.39345539180597633,0.6940991615079346,725
011229,,2023-09-15,2026-09-14,0.14063505625783423,0.29191566832724075,0.5459830874957943,-0.3309528793977802,,False,-0.02467999999999997,-0.0409027027027027,0.19841657815548722,0.48362041525146515,0.08529268247345617,1.2467522402929287,0.602338169697537,0.7610611236341569,0.446868704842422,725
011243,,2023-09-15,2026-09-14,0.02120373087358085,0.052634072533055534,0.06059850447211101,-0.06018489149506534,12.0,True,-0.0044,-0.006871052631578928,0.03607744077882916,0.0649236378985607,-0.010323079425116262,0.22557767162614986,0.6065279532295683,-0.5601569946092744,0.575545873388944,725
011251,,2023-09-15,2026-09-14,0.11135288864390436,0.19942957473539052,0.5499398872996375,-0.2140462602410924,,False,-0.0202,-0.029752631578947347,0.14209374262044203,0.3723402339668236,0.056476119932031346,0.8955816342188899,0.6659270352806993,0.7546582719716216,0.45069978545555983,725
011269,,2023-09-15,2026-09-14,0.17627329993957686,0.413917952574133,0.565773403779582,-0.39370625700061956,,False,-0.03877,-0.0556243243243243,0.27896518130340625,0.6269714673116855,0.13329614703319775,1.6977652942270445,0.5555478737075252,0.8524902879582545,0.3942243301183024,725
011271,,2023-09-15,2026-09-14,0.06445061895537596,0.24405468613621817,0.30664424199918117,-0.25104101212647,,False,-0.0214,-0.03618684210526315,0.1743419440425759,0.2059265513650439,0.007279757484438372,1.1349605377819088,0.7141368623881341,0.0982397998721131,0.9217691084085217,725
011277,,2023-09-15,2026-09-14,0.19903253185468905,0.27358972038641616,0.7528356246064535,-0.24021316675068083,,False,-0.0233999999999999,-0.037336842105263134,0.17950461129049836,0.7231815210603629,0.12830703555319903,1.309145914985176,0.7560902165663763,1.6495173888774943,0.09947604976754737,725
