fund_code,fund_short_name,first_ann,last_ann,n_ann,types,organ_name,est_delist_date,is_onsite
014384,国投瑞银顺腾债券,2026-09-03,2026-09-03,1,基金合同终止公告,国投瑞银,2026-09-03,False
014395,中银证券成长领航混合,2024-03-08,2024-04-17,2,基金合同终止公告/清算报告,中银国际证券,2024-03-08,False
014403,中欧预见平衡养老三年持有混合发起（FOF）,2026-01-19,2026-02-06,2,基金合同终止公告/清算报告,中欧,2026-01-19,False
014431,华夏中证新材料主题ETF发起式联接,2025-01-14,2025-02-18,3,基金合同终止公告/基金清算公告,华夏,2025-01-14,False
014433,国泰智享科技1个月滚动持有混合发起,2025-07-28,2025-08-14,2,基金合同终止公告/清算报告,国泰,2025-07-28,False
014442,中加1-5年政金债指数,2023-11-22,2023-11-22,1,清算报告,中加,2023-11-22,False
014500,华宸未来稳健添盈债券,2025-03-17,2025-03-17,1,清算报告,华宸未来,2025-03-17,False
014524,汇添富制造业升级研究精选一年持有混合发起,2026-01-19,2026-01-19,1,基金合同终止公告,汇添富,2026-01-19,False
014547,财通医药鑫选6个月持有期混合,2024-04-04,2024-05-16,2,基金合同终止公告/清算报告,财通,2024-04-04,False
014554,博时恒瑞混合,2025-09-10,2025-10-25,3,基金合同终止公告/清算报告,博时,2025-09-10,False
014556,富荣量化精选混合发起,2025-05-23,2025-05-23,1,清算报告,富荣,2025-05-23,False
014577,华泰柏瑞恒悦混合A/C,2024-12-19,2025-01-17,2,基金合同终止公告/清算报告,华泰柏瑞,2024-12-19,False
014579,华泰柏瑞恒泽混合A/C,2026-03-28,2026-05-13,2,基金合同终止公告/清算报告,华泰柏瑞,2026-03-28,False
014608,中欧周期景气混合发起,2025-01-06,2025-02-22,2,基金合同终止公告/清算报告,中欧,2025-01-06,False
014613,南方固元6个月持有债券,2023-02-22,2023-03-28,3,基金合同终止公告/基金清算公告/清算报告,南方,2023-02-22,False
014630,汇添富中证人工智能主题ETF联接,2023-01-16,2023-01-16,1,清算报告,汇添富,2023-01-16,False
014632,华安中证电子50ETF发起式联接,2025-05-28,2025-05-28,1,基金合同终止公告,华安,2025-05-28,False
014634,景顺长城ESG量化股票,2026-03-26,2026-04-17,2,基金合同终止公告/基金清算公告,景顺长城,2026-03-26,False
014649,永赢优质精选混合发起,2024-12-30,2025-01-17,3,基金合同终止公告/基金清算公告/清算报告,永赢,2024-12-30,False
014659,金元顺安行业精选混合,2025-11-01,2025-11-01,1,基金合同终止公告,金元顺安,2025-11-01,False
014689,国泰中证港股通50ETF发起联接,2025-01-02,2025-01-21,2,基金合同终止公告/清算报告,国泰,2025-01-02,False
014695,长盛先进制造六个月持有混合,2025-05-27,2025-05-27,1,清算报告,长盛,2025-05-27,False
014715,国投瑞银积极养老目标五年持有混合发起式（FOF）,2025-05-14,2025-05-29,3,基金合同终止公告/基金清算公告/清算报告,国投瑞银,2025-05-14,False
014744,恒生前海兴享混合,2025-02-21,2025-02-21,2,基金合同终止公告/清算报告,恒生前海,2025-02-21,False
014750,兴华消费精选6个月持有混合发起,2025-01-27,2025-02-26,3,基金合同终止公告/基金清算公告/清算报告,兴华,2025-01-27,False
014761,金鹰民稳混合,2024-08-22,2024-08-22,2,基金合同终止公告/清算报告,金鹰,2024-08-22,False
014763,鹏华鑫华一年持有期混合,2025-02-19,2025-03-25,2,基金合同终止公告/清算报告,鹏华,2025-02-19,False
014781,建信兴衡优选一年持有混合,2026-04-08,2026-05-19,2,基金合同终止公告/清算报告,建信,2026-04-08,False
014786,惠升品质优选混合,2023-10-12,2023-11-10,3,基金合同终止公告/清算报告,惠升,2023-10-12,False
014790,景顺长城产业臻选一年持有混合,2025-11-12,2025-11-28,3,基金合同终止公告/基金清算公告/清算报告,景顺长城,2025-11-12,False
014796,华夏均衡养老目标三年持有混合发起式（FOF）,2025-05-27,2025-07-18,2,基金合同终止公告/基金清算公告,华夏,2025-05-27,False
014820,华安创新医药锐选量化股票发起式,2025-04-11,2025-04-11,1,清算报告,华安,2025-04-11,False
014861,申万菱信双禧混合型发起式,2025-02-24,2025-05-26,2,基金合同终止公告/清算报告,申万菱信,2025-02-24,False
014890,南方浩泰平衡优选一年持有混合（FOF）,2025-10-24,2025-12-11,2,基金合同终止公告/清算报告,南方,2025-10-24,False
014894,东吴中债1-3年政金债指数,2023-07-28,2023-09-07,2,基金合同终止公告/清算报告,东吴,2023-07-28,False
014902,长城新能源股票发起式,2025-01-21,2025-02-20,3,基金合同终止公告/清算报告,长城,2025-01-21,False
014906,国泰中证消费电子主题ETF发起联接,2025-02-17,2025-03-06,2,基金合同终止公告/清算报告,国泰,2025-02-17,False
014908,国泰中证新材料主题ETF发起联接,2025-02-17,2025-02-17,1,基金合同终止公告,国泰,2025-02-17,False
014927,银河恒益混合,2023-06-21,2023-06-21,1,清算报告,银河,2023-06-21,False
015024,鹏华兴鹏一年持有期混合,2025-04-16,2025-05-15,2,基金合同终止公告/清算报告,鹏华,2025-04-16,False
015028,鹏华浙华一年持有期混合,2024-09-10,2024-09-10,1,基金合同终止公告,鹏华,2024-09-10,False
015085,中欧核心消费股票发起,2025-05-29,2025-05-29,1,清算报告,中欧,2025-05-29,False
015112,长盛精选行业轮动混合,2023-03-11,2023-03-11,1,基金合同终止公告,长盛,2023-03-11,False
015129,国泰海通善远平衡配置一年持有混合(FOF),2025-11-04,2025-12-02,2,基金合同终止公告/清算报告,国泰海通资管,2025-11-04,False
015162,景顺长城鑫景产业精选一年持有期混合,2026-01-12,2026-01-12,1,基金清算公告,景顺长城,2026-01-12,False
015189,浙商智配瑞享一年持有债券（FOF）,2025-08-26,2025-08-26,1,清算报告,浙商,2025-08-26,False
015200,创金合信动态平衡混合发起,2025-05-26,2025-05-26,1,清算报告,创金合信,2025-05-26,False
015211,招商安鼎平衡1年持有期混合,2026-08-25,2026-08-25,1,清算报告,招商,2026-08-25,False
015215,南方誉恒一年持有混合,2024-07-08,2024-09-11,2,基金合同终止公告/基金清算公告,南方,2024-07-08,False
015225,汇添富中证细分化工产业主题指数增强发起式,2025-03-10,2025-04-08,3,基金合同终止公告/清算报告,汇添富,2025-03-10,False
015234,上银恒享平衡养老目标三年持有混合发起式（FOF）,2025-06-10,2025-06-27,3,基金合同终止公告/基金清算公告/清算报告,上银,2025-06-10,False
015246,国投兴源FOF,2025-09-11,2025-09-25,3,基金合同终止公告/基金清算公告/清算报告,国投瑞银,2025-09-11,False
015250,华宝安悦一年持有期混合,2024-09-12,2024-09-12,1,基金合同终止公告,华宝,2024-09-12,False
015252,西部利得季季鸿三个月持有混合发起（FOF）,2025-05-19,2025-06-13,2,基金合同终止公告/清算报告,西部利得,2025-05-19,False
015276,博时均衡回报混合,2026-02-03,2026-03-18,3,基金合同终止公告/清算报告,博时,2026-02-03,False
015295,申万菱信鑫享稳健混合型发起式,2025-03-24,2025-06-27,2,基金清算公告/清算报告,申万菱信,2025-03-24,False
015317,景顺长城隽发平衡养老三年持有混合FOF,2025-12-23,2025-12-23,2,基金清算公告/清算报告,景顺长城,2025-12-23,False
015328,华泰紫金中证细分化工产业主题指数发起,2025-04-15,2025-04-30,2,基金合同终止公告/清算报告,华泰资管,2025-04-15,False
015345,嘉实养老目标日期2055五年持有期混合发起（FOF）,2025-11-22,2025-12-25,3,基金合同终止公告/基金清算公告/清算报告,嘉实,2025-11-22,False
015347,泰康景气行业混合,2024-10-22,2024-10-22,1,清算报告,泰康,2024-10-22,False
015352,中欧诚选一年持有混合（FOF）,2025-11-21,2025-12-24,2,基金合同终止公告/清算报告,中欧,2025-11-21,False
015354,长城鑫享90天滚动持有中短债,2023-07-15,2023-08-10,3,基金合同终止公告/清算报告,长城,2023-07-15,False
015391,上银新能源产业精选混合发起式,2025-04-21,2025-05-17,3,基金合同终止公告/基金清算公告/清算报告,上银,2025-04-21,False
015399,格林泓丰一年定开债券发起式,2024-04-23,2024-04-30,2,基金合同终止公告/清算报告,格林,2024-04-23,False
015416,泰康中证新能源动力电池指数,2022-12-21,2023-02-17,2,基金合同终止公告/清算报告,泰康,2022-12-21,False
015424,中金金选财富6个月持有期混合型（FOF）,2025-05-14,2025-05-14,1,基金合同终止公告,中金,2025-05-14,False
015429,中银证券专精特新股票,2024-06-18,2024-07-24,2,基金合同终止公告/清算报告,中银国际证券,2024-06-18,False
015431,申万菱信兴利债券,2024-05-16,2024-05-16,1,清算报告,申万菱信,2024-05-16,False
015443,惠升惠享启睿混合,2023-11-15,2023-12-01,2,基金合同终止公告/清算报告,惠升,2023-11-15,False
015497,华泰紫金中证医药50指数发起,2025-04-30,2025-05-20,2,基金合同终止公告/清算报告,华泰资管,2025-04-30,False
015504,华夏兴夏价值一年持有混合发起式,2026-05-07,2026-06-24,3,基金合同终止公告/基金清算公告/清算报告,华夏,2026-05-07,False
015521,建信兴晟优选一年持有混合,2026-08-22,2026-08-22,1,清算报告,建信,2026-08-22,False
015535,创金合信佳和平衡3个月持有期混合发起（FOF）,2025-09-22,2025-09-22,1,清算报告,创金合信,2025-09-22,False
015541,大成丰华稳健六个月持有混合发起式（FOF）,2025-08-22,2025-08-22,1,清算报告,大成,2025-08-22,False
015549,金鹰品质消费混合发起式,2025-05-20,2025-08-12,3,基金合同终止公告/清算报告,金鹰,2025-05-20,False
015555,兴银成长精选混合,2024-06-21,2024-06-21,1,清算报告,兴银,2024-06-21,False
015567,鹏华增鑫股票,2024-05-28,2024-06-26,2,基金合同终止公告/清算报告,鹏华,2024-05-28,False
015574,宝盈新能源产业混合发起式,2025-05-28,2025-06-23,3,基金合同终止公告/基金清算公告/清算报告,宝盈,2025-05-28,False
015617,永赢卓越臻选股票发起,2025-06-16,2025-07-03,3,基金合同终止公告/基金清算公告/清算报告,永赢,2025-06-16,False
015639,国联养老目标日期2045三年持有混合发起（FOF）,2025-10-28,2025-12-23,2,基金合同终止公告/清算报告,国联,2025-10-28,False
015655,富荣医药健康混合发起,2025-06-30,2025-07-17,2,基金合同终止公告/清算报告,富荣,2025-06-30,False
015694,瑞达策略优选混合发起,2025-05-19,2025-06-12,3,基金合同终止公告/清算报告,瑞达,2025-05-19,False
015707,安信新能源主题股票型发起,2025-07-28,2025-08-07,2,基金合同终止公告,安信,2025-07-28,False
015710,华夏高端装备龙头混合发起式,2025-05-27,2025-07-18,3,基金合同终止公告/基金清算公告/清算报告,华夏,2025-05-27,False
015734,红塔红土信息产业精选股票发起式,2026-04-16,2026-04-16,1,基金合同终止公告,红塔红土,2026-04-16,False
015737,长盛均衡回报混合,2023-09-19,2023-10-16,2,基金合同终止公告/清算报告,长盛,2023-09-19,False
015741,东财品质生活优选混合发起式,2025-06-10,2025-06-10,1,基金清算公告,东财基金,2025-06-10,False
015743,交银中债1-5年政金债指数,2023-10-18,2023-11-16,2,基金合同终止公告/清算报告,交银施罗德,2023-10-18,False
015757,富国智华稳进12个月持有期混合（FOF）,2025-05-26,2025-05-26,1,清算报告,富国,2025-05-26,False
015759,国投兴顺FOF,2024-05-30,2024-06-17,3,基金合同终止公告/基金清算公告/清算报告,国投瑞银,2024-05-30,False
015761,银华中证基建ETF发起式联接,2025-06-03,2025-07-11,2,基金合同终止公告/清算报告,银华,2025-06-03,False
015765,东方专精特新混合发起式,2025-12-25,2025-12-25,1,清算报告,东方,2025-12-25,False
015776,财通资管通达未来6个月持有混合发起式（FOF）,2025-07-08,2025-08-15,2,基金合同终止公告/清算报告,财通资管,2025-07-08,False
015796,万家新能源主题混合发起式,2025-06-01,2025-06-21,2,基金合同终止公告/清算报告,万家,2025-06-01,False
015813,国新国证优选配置6个月持有混合发起（FOF）,2025-08-26,2025-10-17,2,基金合同终止公告/清算报告,国新国证,2025-08-26,False
015820,宝盈中证沪港深科技龙头指数发起式,2025-11-24,2025-12-11,2,基金清算公告/清算报告,宝盈,2025-11-24,False
015852,华泰柏瑞益安三个月定开债券,2026-05-20,2026-06-29,2,基金合同终止公告/清算报告,华泰柏瑞,2026-05-20,False
015870,富安达先进制造混合发起式,2025-06-28,2025-08-09,2,基金合同终止公告/基金清算公告,富安达,2025-06-28,False
015871,景顺长城国证新能源车电池ETF联接,2025-06-07,2025-06-25,3,基金合同终止公告/基金清算公告/清算报告,景顺长城,2025-06-07,False
015889,富国中证500基本面精选股票发起式,2025-07-30,2025-08-20,2,基金合同终止公告/清算报告,富国,2025-07-30,False
015919,申万菱信专精特新主题混合型发起式,2025-07-14,2025-09-24,2,基金清算公告/清算报告,申万菱信,2025-07-14,False
015921,申万菱信国证2000指数增强型发起式,2025-07-16,2025-08-27,2,基金清算公告/清算报告,申万菱信,2025-07-16,False
015966,淳厚中债1-3年政金债指数,2025-03-11,2025-04-15,2,基金合同终止公告/清算报告,淳厚,2025-03-11,False
015975,工银积极养老目标五年持有混合发起（FOF）,2025-12-22,2025-12-22,1,基金合同终止公告,工银瑞信,2025-12-22,False
015982,国泰君安稳债双利6个月持有债券发起,2025-07-14,2025-08-20,2,基金合同终止公告/清算报告,国泰海通资管,2025-07-14,False
015984,金鹰碳中和混合发起式,2026-04-27,2026-04-27,2,基金合同终止公告/清算报告,金鹰,2026-04-27,False
016000,博时时代精选混合,2022-12-22,2023-01-19,3,基金合同终止公告/基金清算公告/清算报告,博时,2022-12-22,False
016013,南方碳中和股票发起,2025-10-27,2025-12-04,3,基金合同终止公告/清算报告,南方,2025-10-27,False
016053,泰康先进材料股票发起,2025-07-28,2025-10-24,2,基金合同终止公告/基金清算公告,泰康,2025-07-28,False
016086,中银慧泽积极3个月持有混合发起（FOF）,2025-06-30,2025-06-30,1,基金清算公告,中银,2025-06-30,False
016101,申万菱信碳中和智选混合型发起式,2025-09-11,2025-09-11,1,清算报告,申万菱信,2025-09-11,False
016103,申万菱信沪深300优选指数增强发起式,2025-12-27,2026-02-03,2,基金合同终止公告/清算报告,申万菱信,2025-12-27,False
016113,华宝高端装备股票发起式,2025-08-18,2025-09-10,2,基金清算公告/清算报告,华宝,2025-08-18,False
016115,华安养老目标2050五年持有混合发起式（FOF）,2026-01-12,2026-01-20,2,基金合同终止公告/清算报告,华安,2026-01-12,False
016121,华安积极养老目标五年持有混合发起式（FOF）,2025-09-30,2025-10-17,2,基金合同终止公告/清算报告,华安,2025-09-30,False
016130,国泰海通品质生活混合发起,2026-06-13,2026-07-13,2,基金合同终止公告/清算报告,国泰海通资管,2026-06-13,False
016132,国泰海通善兴平衡养老目标三年持有混合发起(FOF),2026-05-11,2026-05-11,1,基金合同终止公告,国泰海通资管,2026-05-11,False
016138,中银证券慧泽进取3个月持有期混合发起（FOF）,2025-07-08,2025-08-16,2,基金合同终止公告/清算报告,中银国际证券,2025-07-08,False
