fund_code,管理费率,托管费率,销售服务费率
013095,1.2,0.2,0.0
013101,0.4,0.08,0.0
013103,1.2,0.2,0.0
013105,0.5,0.1,0.0
013107,1.2,0.2,0.0
013109,1.2,0.2,0.0
013123,1.2,0.2,0.0
013129,0.5,0.1,0.0
013132,1.2,0.2,0.0
013135,0.6,0.15,
013141,1.2,0.2,0.0
013144,0.8,0.1,0.4
013145,1.2,0.2,
013147,1.2,0.2,0.0
013150,0.8,0.2,
013160,1.2,0.2,0.0
013162,0.5,0.1,0.0
013166,1.2,0.1,0.0
013175,1.2,0.2,0.0
013177,0.5,0.1,0.0
013181,1.2,0.2,0.0
013184,0.8,0.2,0.0
013189,0.6,0.2,
013190,0.6,0.2,0.0
013193,0.8,0.2,0.0
013197,0.3,0.1,
013198,0.2,0.05,0.0
013200,1.0,0.2,0.0
013209,1.2,0.2,0.0
013218,0.5,0.1,0.0
013220,1.2,0.2,0.0
013225,0.45,0.1,0.0
013229,0.6,0.1,0.0
013238,1.2,0.2,0.0
013242,1.2,0.2,
013243,0.5,0.15,0.0
013247,1.2,0.2,
013248,0.8,0.2,0.0
013250,1.2,0.2,0.0
013260,0.6,0.1,0.0
013267,0.6,0.2,0.0
013269,1.2,0.2,
013270,1.2,0.2,0.0
013284,1.2,0.2,0.0
013289,1.2,0.2,0.0
013293,1.2,0.2,0.0
013294,1.2,0.2,0.0
013296,1.2,0.2,0.0
013306,0.5,0.1,0.0
013323,1.2,0.2,0.0
013326,1.2,0.2,0.0
013334,1.2,0.2,0.0
013339,1.2,0.2,0.0
013341,1.2,0.2,0.0
013345,1.2,0.2,0.0
013348,1.2,0.2,0.0
013356,1.2,0.2,0.0
013358,1.2,0.2,0.0
013360,1.0,0.2,0.1
013365,1.2,0.2,0.0
013367,1.2,0.2,0.0
013369,1.2,0.2,0.0
013371,1.2,0.2,0.0
013383,1.2,0.2,0.0
013385,1.2,0.2,0.0
013387,1.2,0.2,0.0
013389,1.2,0.2,0.0
013393,1.2,0.2,0.0
013395,1.2,0.2,0.0
013397,0.8,0.2,0.0
013407,0.6,0.2,0.0
013417,1.2,0.2,0.0
013419,0.3,0.1,
013426,1.2,0.2,0.0
013431,1.2,0.2,0.0
013433,0.8,0.2,0.0
013435,1.2,0.2,0.0
013437,0.2,0.1,0.0
013439,1.2,0.2,0.0
013441,1.2,0.1,
013447,0.5,0.1,0.0
013461,1.2,0.2,0.0
013463,1.2,0.2,0.0
013465,1.2,0.2,0.0
013469,1.2,0.2,0.0
013473,0.5,0.1,0.0
013480,0.5,0.1,0.0
013485,1.2,0.2,0.0
013490,1.2,0.2,0.0
013495,1.2,0.2,0.0
013513,1.2,0.2,0.0
013517,0.5,0.15,0.0
013524,0.7,0.15,0.0
013534,1.2,0.2,0.0
013541,0.15,0.05,0.0
013550,1.2,0.2,0.0
013552,1.2,0.2,0.0
013554,1.2,0.2,0.0
013556,1.2,0.2,0.0
013559,1.2,0.2,0.0
013561,1.2,0.2,0.0
013567,0.6,0.2,0.0
013569,0.8,0.2,0.0
013575,1.2,0.2,0.0
013581,0.8,0.2,0.0
013583,1.5,0.25,0.0
013590,1.2,0.2,0.0
013598,0.6,0.1,0.0
013603,1.2,0.2,0.0
013605,0.5,0.1,0.0
013607,1.2,0.2,0.0
013610,1.2,0.2,
013611,0.8,0.15,0.0
013616,1.2,0.2,0.0
013623,1.2,0.2,
013624,1.2,0.2,0.0
013626,1.2,0.2,0.0
013630,1.2,0.2,0.0
013632,0.8,0.15,0.0
013634,0.8,0.15,0.0
013636,1.2,0.2,0.0
013641,1.2,0.2,0.0
013651,0.9,0.2,0.0
013657,1.0,0.2,0.0
013659,1.2,0.2,0.0
013661,1.2,0.2,0.0
013665,1.2,0.2,0.0
013675,1.2,0.2,0.8
013676,1.0,0.2,0.0
013678,0.8,0.15,0.0
013680,1.2,0.2,0.0
013687,1.2,0.2,0.0
013693,1.2,0.2,
013694,0.6,0.1,0.0
013697,0.6,0.2,0.0
013701,0.4,0.1,0.0
013704,0.2,0.05,0.0
013708,0.6,0.15,
013714,1.0,0.2,0.0
013721,1.2,0.2,0.0
013726,0.8,0.15,0.0
013733,1.2,0.15,0.0
013735,0.8,0.15,0.0
013739,0.7,0.25,0.0
013755,1.2,0.2,0.0
013757,1.2,0.2,0.0
013759,1.5,0.25,0.0
013765,0.8,0.2,0.0
013767,1.2,0.2,0.0
013769,0.6,0.15,0.0
013771,1.2,0.2,0.0
013774,1.2,0.2,0.0
013776,1.2,0.2,0.0
013783,1.2,0.2,0.0
013802,0.2,0.1,0.0
013812,1.2,0.2,0.0
013824,1.0,0.1,
013830,0.6,0.1,0.0
013833,0.5,0.1,0.0
013836,1.2,0.2,0.0
013840,1.2,0.2,0.0
013842,1.2,0.2,0.0
013847,1.2,0.2,0.0
013851,1.2,0.2,0.0
013853,1.2,0.2,0.0
013855,1.2,0.2,0.0
013859,1.2,0.2,0.0
013861,1.2,0.2,0.0
013867,1.2,0.2,0.0
013869,1.2,0.15,0.0
013871,1.2,0.2,0.0
013873,1.0,0.2,0.0
013876,1.2,0.2,0.0
013886,1.2,0.2,0.0
013890,1.2,0.2,0.0
013895,1.2,0.2,0.0
013897,1.2,0.2,0.0
013899,1.2,0.2,0.0
013903,1.2,0.2,
013907,0.15,0.05,0.0
013910,1.2,0.2,0.0
013912,0.6,0.13,0.0
013914,1.2,0.2,0.0
013916,1.2,0.2,0.0
013920,1.2,0.2,0.0
013926,1.2,0.05,0.0
013929,0.6,0.15,0.0
013931,0.3,0.1,
013934,1.2,0.2,0.0
013936,1.2,0.2,0.0
013940,1.2,0.2,0.0
013947,0.3,0.1,0.0
013956,1.2,0.2,0.0
013958,1.2,0.2,0.0
013960,1.2,0.2,0.0
013962,1.2,0.2,0.0
013967,0.6,0.15,0.0
013969,0.8,0.15,0.0
013980,0.6,0.15,0.0
013983,1.2,0.2,0.0
013985,0.5,0.2,0.0
013989,1.2,0.2,0.0
013991,1.2,0.2,0.0
013993,1.2,0.2,0.0
013995,0.6,0.15,0.0
013998,0.6,0.1,0.0
014007,1.2,0.2,0.0
014009,0.8,0.2,
014016,1.2,0.2,0.0
014018,0.15,0.05,0.0
014020,1.2,0.2,0.0
014022,0.8,0.2,
014024,1.2,0.2,0.0
014031,1.2,0.2,0.0
014033,0.7,0.15,0.0
014036,1.2,0.2,0.0
014038,1.2,0.2,0.0
014040,1.2,0.2,0.0
014049,1.2,0.2,0.0
014053,0.6,0.2,0.0
014062,1.2,0.2,0.0
014068,1.2,0.2,0.0
014074,1.2,0.2,0.0
014077,0.6,0.2,0.0
014090,1.0,0.15,0.0
014094,0.7,0.2,0.0
014099,0.5,0.1,0.0
014103,1.2,0.2,0.0
014107,1.2,0.2,0.0
014114,1.2,0.2,0.0
014119,1.2,0.2,0.0
014121,1.2,0.2,0.0
014123,0.6,0.1,0.0
014128,0.5,0.05,0.0
014131,1.2,0.2,0.0
014135,1.2,0.2,0.0
014139,1.2,0.2,0.0
014141,1.2,0.2,0.0
014144,1.2,0.2,0.0
014146,1.2,0.2,0.0
014148,0.8,0.15,0.0
014151,1.2,0.2,0.0
014153,0.5,0.05,0.0
014157,1.2,0.2,0.0
014158,1.0,0.15,0.0
014160,0.8,0.2,0.0
014175,1.2,0.2,0.0
014177,1.2,0.2,0.0
014179,1.2,0.1,0.0
014185,1.2,0.2,0.0
014187,1.2,0.2,0.0
014189,1.2,0.2,0.0
014191,1.2,0.2,0.0
014198,1.0,0.2,0.4
014199,1.2,0.2,0.0
014203,1.2,0.2,0.0
014205,1.0,0.2,0.0
014207,1.2,0.2,0.0
014210,1.2,0.2,0.0
014212,1.2,0.2,0.0
014214,1.2,0.2,0.0
014220,1.2,0.2,0.0
014224,1.2,0.2,0.0
014228,1.2,0.2,0.0
014232,1.2,0.2,0.0
014235,1.2,0.2,0.0
014241,1.2,0.2,
014244,1.2,0.2,0.0
014246,1.2,0.2,0.0
014252,0.2,0.05,0.0
014254,1.2,0.2,0.0
014261,1.2,0.2,0.0
014263,1.2,0.2,0.0
014267,1.2,0.2,0.0
014285,1.2,0.2,0.0
014287,1.2,0.2,0.0
014288,0.3,0.1,0.0
014292,1.2,0.2,0.0
014299,1.2,0.2,0.0
014301,1.2,0.2,0.0
014303,0.5,0.1,0.0
014307,1.2,0.2,0.0
014311,1.2,0.2,0.0
014313,1.2,0.2,0.0
014317,1.2,0.2,0.0
014319,1.2,0.2,0.0
014321,1.2,0.2,0.0
014323,0.8,0.1,0.0
014325,1.2,0.2,0.0
014327,1.2,0.2,0.0
014329,1.2,0.2,0.0
014333,1.2,0.2,0.0
014337,0.6,0.1,0.0
014339,1.2,0.2,0.0
014341,1.2,0.2,0.0
014347,1.2,0.2,0.0
014350,1.2,0.2,0.0
014352,1.2,0.2,0.0
014354,0.6,0.15,0.0
014356,1.2,0.2,0.0
014360,0.8,0.15,0.0
014376,1.2,0.2,0.0
014384,0.3,0.1,
014389,1.2,0.2,0.0
014395,1.2,0.2,0.0
014401,1.2,0.2,0.0
014403,0.6,0.15,0.0
014404,1.2,0.2,0.0
014408,1.2,0.2,0.0
014410,1.2,0.2,0.0
014412,1.2,0.2,0.0
014416,1.2,0.2,0.0
014420,1.2,0.2,0.0
014423,1.2,0.2,
014431,0.5,0.1,0.0
014433,1.2,0.2,0.0
014442,0.15,0.05,
014460,1.2,0.2,0.0
014462,1.2,0.2,0.0
014466,1.2,0.2,0.0
014472,1.2,0.2,0.0
014478,1.2,0.2,0.0
014482,1.2,0.2,0.0
014488,1.2,0.2,0.0
014500,0.6,0.1,0.0
014506,1.2,0.2,0.0
014508,1.2,0.2,0.0
014513,1.2,0.2,0.0
014522,1.2,0.2,0.0
014524,1.2,0.2,0.0
014526,1.2,0.2,0.0
014539,1.2,0.2,0.0
014541,1.2,0.2,0.0
014545,1.2,0.2,0.0
014547,1.2,0.2,0.0
014554,0.8,0.2,0.0
014556,1.2,0.2,0.0
014558,1.2,0.2,0.0
014560,1.2,0.2,0.0
014562,1.2,0.2,0.0
014573,0.8,0.15,
014574,1.2,0.2,0.0
014576,0.8,0.2,
014577,0.6,0.1,0.0
014579,0.6,0.1,0.0
014585,1.2,0.2,0.0
014589,1.2,0.2,0.0
014591,1.2,0.2,0.0
014593,0.7,0.1,
014598,0.8,0.1,0.0
014600,1.2,0.2,0.0
014606,1.2,0.2,0.0
014608,1.2,0.2,0.0
014611,1.2,0.2,0.0
014613,0.2,0.05,0.0
014615,0.8,0.2,0.0
014619,0.6,0.2,0.0
014625,0.6,0.2,0.0
014630,0.15,0.05,0.0
014632,0.5,0.1,0.0
014634,1.2,0.2,0.0
014639,1.2,0.2,0.0
014647,1.2,0.2,0.0
014649,1.2,0.2,0.0
014651,1.2,0.2,0.0
014653,1.2,0.2,0.0
014657,0.6,0.13,0.0
014659,1.0,0.2,0.0
014666,1.2,0.2,0.0
014668,1.2,0.2,0.0
014678,0.4,0.05,0.0
014686,1.2,0.2,0.0
014689,0.5,0.1,0.0
014691,1.2,0.2,0.0
014693,0.8,0.15,0.0
014695,1.2,0.2,0.0
014697,0.7,0.15,0.0
014699,1.2,0.2,0.0
014701,1.2,0.15,0.0
014706,1.2,0.2,0.0
014708,1.2,0.2,0.0
014715,0.7,0.15,
014718,1.2,0.2,0.0
014725,1.2,0.2,0.0
014727,1.2,0.2,0.0
014730,1.0,0.2,0.0
014734,1.2,0.2,0.0
014736,1.2,0.2,0.0
014744,0.6,0.15,0.0
014746,1.2,0.2,0.0
014750,1.2,0.2,0.0
014752,1.0,0.2,0.0
014754,1.2,0.2,0.0
014756,1.2,0.2,0.0
014759,0.6,0.15,0.0
014761,0.7,0.1,0.0
014763,0.6,0.2,0.0
014765,1.2,0.2,0.0
014767,0.7,0.15,0.0
014771,0.6,0.09,
014772,0.6,0.09,
014773,1.2,0.2,0.0
014781,1.2,0.2,0.0
014783,1.2,0.2,0.0
014786,0.6,0.05,0.0
014788,1.2,0.2,0.0
014790,1.2,0.2,0.0
014792,1.2,0.2,0.0
014794,1.2,0.2,0.0
014796,0.8,0.2,
014799,0.8,0.2,0.0
014803,1.0,0.2,0.0
014805,1.2,0.2,0.0
014807,1.2,0.2,0.0
014809,0.6,0.15,0.0
014811,1.2,0.2,0.0
014818,1.2,0.2,0.0
014820,1.2,0.2,0.0
014825,1.2,0.2,0.0
014827,1.2,0.2,0.0
014829,1.2,0.2,0.0
014838,1.2,0.2,0.0
014840,0.6,0.05,
014841,1.2,0.2,0.0
014850,1.2,0.2,0.0
014852,0.6,0.15,0.0
014859,1.2,0.2,0.0
014861,0.8,0.2,0.0
014872,1.2,0.2,0.0
014874,1.2,0.15,0.0
014878,1.2,0.2,0.0
014885,1.2,0.2,0.0
014890,1.0,0.2,0.0
014892,0.4,0.05,0.0
014894,0.15,0.05,0.0
014900,1.0,0.1,0.0
014902,1.2,0.2,0.0
014906,0.5,0.1,0.0
014908,0.5,0.1,0.0
014913,1.2,0.2,0.0
014917,1.2,0.2,0.0
014919,1.2,0.2,0.0
014927,0.6,0.1,0.0
014957,1.2,0.2,0.0
014987,1.2,0.2,0.0
014995,1.2,0.15,0.0
014999,1.2,0.2,0.0
015004,1.2,0.2,0.0
015006,1.2,0.15,0.0
015010,1.2,0.2,0.0
015012,1.0,0.2,0.0
015024,0.6,0.15,0.0
015026,1.2,0.2,0.0
015028,0.6,0.15,0.0
015030,1.2,0.2,0.0
015032,1.2,0.2,0.0
015034,1.2,0.2,0.0
015035,1.2,0.2,0.0
015043,1.2,0.2,0.0
015047,0.6,0.15,
015052,1.2,0.2,0.0
015056,1.2,0.2,
015071,1.2,0.2,0.0
015079,1.2,0.2,0.0
015085,1.2,0.2,0.0
015092,1.2,0.2,0.0
015094,1.2,0.2,0.0
015096,1.2,0.1,0.0
015100,1.2,0.2,0.0
015102,1.2,0.2,0.0
015104,1.2,0.2,0.0
015110,0.6,0.05,0.0
015112,1.5,0.25,0.0
015125,0.8,0.15,0.0
015127,1.2,0.2,0.0
015129,0.7,0.15,0.0
015133,1.0,0.2,0.0
015135,1.2,0.2,0.0
015137,1.2,0.2,0.0
015139,1.2,0.15,0.0
015143,1.2,0.2,0.0
015145,1.2,0.2,0.0
015150,1.2,0.15,0.0
015160,0.7,0.15,0.0
015162,1.2,0.2,0.0
015189,0.5,0.1,
015200,1.2,0.2,0.0
015211,1.2,0.2,0.0
015215,1.0,0.2,0.0
015217,1.2,0.2,0.0
015219,1.2,0.2,0.0
015223,1.2,0.2,0.0
015225,1.2,0.1,0.0
015227,1.2,0.2,0.0
015229,1.2,0.2,0.0
015234,0.8,0.2,
015245,0.6,0.1,0.0
015246,0.3,0.05,0.0
015250,0.55,0.1,0.0
015252,0.8,0.2,0.0
015258,0.6,0.15,0.0
015268,0.5,0.07,0.0
015272,0.6,0.15,0.0
015276,1.2,0.2,0.0
015285,1.2,0.2,0.0
015287,1.2,0.2,0.0
015289,1.2,0.2,0.0
015291,1.0,0.2,0.0
015293,1.2,0.2,0.0
015295,0.5,0.2,0.0
015303,1.2,0.2,0.0
015305,1.2,0.2,0.0
015317,1.0,0.15,
015320,1.2,0.2,0.0
015328,0.3,0.05,0.0
015343,1.2,0.2,0.0
015345,0.8,0.15,
015347,1.2,0.2,0.0
015352,1.0,0.2,0.0
015354,0.2,0.05,0.0
015357,1.2,0.2,0.0
015368,1.2,0.2,0.0
015373,1.2,0.2,0.0
015381,1.2,0.2,0.0
015391,1.2,0.2,0.0
015399,0.3,0.1,
015400,1.2,0.15,0.0
015408,1.2,0.2,0.0
015412,1.2,0.2,0.0
015416,0.5,0.1,0.0
015424,1.0,0.15,0.0
015429,1.2,0.2,0.0
015431,0.5,0.1,0.0
015440,1.2,0.2,0.0
015443,0.6,0.1,0.0
015485,1.2,0.2,0.0
015497,0.3,0.05,0.0
015504,1.2,0.2,0.0
015505,1.2,0.2,0.0
015510,1.2,0.2,0.0
015514,1.2,0.2,0.0
015519,1.2,0.2,0.0
015521,1.2,0.2,0.0
015527,1.2,0.2,0.0
015535,1.0,0.2,0.0
015537,1.2,0.2,0.0
015541,0.6,0.15,
015547,1.2,0.2,0.0
015549,1.2,0.2,0.0
015553,1.2,0.2,0.0
015555,1.2,0.2,0.0
015559,1.2,0.2,0.0
015564,1.2,0.2,0.0
015567,1.2,0.2,0.0
015570,1.2,0.2,0.0
015574,1.2,0.2,0.0
015578,1.0,0.2,0.0
015586,1.2,0.2,0.0
015604,1.2,0.2,0.0
015610,1.2,0.2,0.0
015617,1.2,0.2,0.0
015627,1.2,0.2,0.0
015630,1.2,0.2,0.0
015633,0.6,0.1,0.0
015635,1.2,0.2,0.0
015639,0.9,0.2,
015641,1.2,0.2,0.0
015655,1.2,0.2,0.0
015657,1.2,0.2,0.0
015663,1.2,0.2,0.0
015694,1.2,0.2,0.0
015696,1.2,0.2,
015697,1.2,0.2,0.0
015699,1.2,0.2,0.0
015703,1.2,0.2,0.0
015707,1.2,0.2,0.0
015710,1.2,0.2,0.0
015718,1.2,0.2,0.0
015724,1.2,0.2,0.0
015729,1.2,0.2,
015732,1.2,0.2,0.0
015734,1.2,0.2,0.0
015737,1.2,0.2,0.0
015741,1.2,0.1,0.0
015743,0.15,0.05,0.0
015749,1.2,0.2,0.0
015757,0.6,0.15,0.0
015759,0.6,0.1,0.0
015761,0.5,0.1,0.0
015765,1.2,0.2,0.0
015769,1.2,0.2,0.0
015776,0.5,0.15,0.0
015780,1.2,0.2,0.0
015789,1.2,0.2,0.0
015796,1.2,0.2,0.0
015813,0.6,0.15,0.0
015820,0.5,0.1,0.0
015824,0.2,0.05,0.2
015828,1.2,0.1,0.0
015838,1.2,0.2,0.0
015842,1.2,0.2,0.0
015852,0.3,0.1,
015856,1.2,0.2,0.0
015870,1.2,0.2,0.0
015871,0.5,0.1,0.0
015880,1.2,0.15,0.0
015887,1.2,0.2,0.0
015889,1.2,0.2,0.0
015891,1.2,0.2,0.0
015900,1.2,0.2,0.0
015902,1.2,0.2,0.0
015904,1.2,0.2,0.0
015911,1.2,0.2,0.0
015915,1.2,0.05,0.0
015919,1.2,0.2,0.0
015921,1.0,0.15,0.0
015927,1.2,0.2,0.0
015963,1.2,0.2,0.0
015966,0.15,0.05,
015967,1.2,0.05,0.0
015970,1.2,0.2,0.0
015973,1.2,0.2,0.0
015975,0.9,0.2,
015976,1.2,0.2,0.0
015980,1.2,0.2,0.0
015982,0.6,0.15,0.0
015984,1.2,0.2,0.0
015986,1.2,0.2,
015987,1.2,0.2,0.0
015989,1.2,0.2,0.0
016000,1.5,0.3,0.0
016013,1.2,0.2,0.0
016021,1.2,0.2,0.0
016029,1.2,0.2,0.0
016045,1.2,0.2,0.0
016053,1.2,0.2,0.0
016064,1.2,0.2,0.0
016067,1.2,0.2,0.0
016073,1.2,0.1,0.0
016075,1.2,0.2,0.0
016086,0.8,0.15,0.0
016091,1.2,0.2,0.0
016097,1.2,0.2,0.0
016101,1.2,0.2,0.0
016103,1.0,0.15,0.0
016105,1.2,0.2,0.0
016113,1.0,0.1,0.0
016115,0.8,0.2,
016117,1.2,0.2,0.0
016119,1.2,0.2,0.0
016121,0.8,0.2,
016130,1.2,0.2,0.0
016132,0.7,0.15,
016138,0.8,0.15,0.0
016155,1.2,0.2,0.0
016157,1.2,0.2,0.0
016163,1.2,0.2,0.0
016165,1.2,0.2,0.0
016166,1.2,0.2,0.0
016174,1.2,0.2,0.0
016187,1.0,0.2,0.0
016197,0.6,0.2,
016225,0.5,0.1,0.0
016229,0.8,0.15,0.0
016231,0.8,0.15,0.0
016233,0.6,0.15,
016237,1.2,0.2,0.0
016242,0.8,0.15,0.0
016243,1.2,0.2,0.0
016248,1.2,0.2,0.0
016250,1.2,0.2,0.0
016252,1.2,0.2,0.0
016265,1.2,0.2,0.0
016271,0.6,0.15,
016272,1.2,0.2,0.0
016274,1.2,0.2,0.0
016285,1.2,0.2,0.0
016287,1.2,0.2,0.0
016297,1.2,0.2,0.0
016305,1.2,0.2,0.0
016307,1.2,0.2,0.0
016309,1.0,0.2,0.0
016311,1.2,0.2,0.0
016313,1.2,0.2,0.6
016323,1.0,0.2,0.0
016332,1.2,0.2,0.0
016336,1.2,0.2,0.0
016340,1.2,0.2,0.0
016345,1.2,0.2,0.0
016350,1.2,0.2,0.0
016357,0.15,0.05,0.0
016370,1.2,0.2,0.0
016372,1.2,0.2,0.0
016375,0.6,0.05,
016378,1.2,0.2,0.0
016380,1.2,0.2,0.0
016382,1.2,0.2,0.0
016384,1.2,0.2,0.0
016386,1.2,0.1,0.0
016388,1.2,0.2,0.0
016390,1.2,0.2,0.0
016392,1.2,0.05,0.0
016435,1.2,0.15,0.0
016444,1.2,0.15,0.0
016449,1.2,0.2,0.0
016454,1.2,0.2,0.0
016464,1.2,0.2,0.0
016466,1.0,0.15,0.0
016475,1.2,0.2,0.0
016477,1.2,0.2,0.0
016485,1.2,0.2,0.0
016487,1.2,0.1,0.0
016492,1.2,0.2,0.0
016500,1.2,0.2,0.0
016502,1.2,0.1,0.0
016504,1.2,0.2,0.0
016507,1.2,0.2,0.0
016515,1.2,0.2,0.0
016517,1.2,0.2,0.0
016524,1.2,0.2,0.0
016528,0.7,0.2,0.0
016530,1.2,0.2,0.0
016541,1.2,0.2,0.0
016543,0.5,0.1,0.0
016545,0.8,0.2,0.0
016547,0.8,0.2,0.0
016549,1.2,0.05,0.0
016551,1.2,0.2,0.0
016553,1.2,0.2,0.0
016555,0.8,0.15,
016560,1.2,0.2,0.0
016568,1.2,0.2,0.0
016570,1.2,0.2,0.0
016577,1.2,0.2,0.0
016588,1.2,0.2,0.0
016590,1.2,0.2,0.0
016592,1.2,0.2,0.0
016605,1.2,0.2,0.0
016623,1.2,0.2,0.0
016626,1.2,0.2,0.0
016635,1.2,0.2,0.0
016637,0.8,0.15,0.0
016641,0.6,0.2,0.0
016645,0.8,0.2,0.0
016647,1.2,0.2,0.0
016651,0.6,0.15,0.0
016653,1.2,0.2,0.4
016676,1.2,0.2,0.0
016678,0.6,0.15,0.0
016697,1.2,0.1,0.0
016734,0.3,0.1,
016746,1.2,0.2,0.0
016754,1.2,0.2,0.0
016756,1.2,0.2,0.0
016761,1.2,0.2,0.0
016763,0.5,0.1,0.0
016766,1.2,0.2,0.0
016772,1.2,0.2,0.0
016774,1.2,0.2,0.0
016781,1.2,0.2,0.0
016794,0.6,0.15,0.0
016818,1.2,0.2,0.0
016824,0.6,0.15,0.0
016826,0.8,0.2,0.0
016830,0.8,0.15,0.0
016832,0.8,0.2,0.0
016834,0.7,0.15,0.0
016840,1.2,0.2,0.0
016844,0.8,0.2,0.0
016846,0.6,0.15,0.0
016856,1.2,0.2,0.0
016897,0.5,0.1,0.0
016902,1.2,0.2,0.0
016908,0.5,0.1,0.0
016912,1.2,0.15,0.0
016922,0.6,0.15,
016945,1.2,0.15,
016961,1.2,0.15,
016976,1.2,0.2,0.0
016978,1.2,0.2,0.0
016985,0.6,0.15,
017021,0.8,0.2,0.0
017026,1.2,0.2,0.0
017034,1.2,0.2,0.0
017036,1.2,0.2,0.0
017038,1.2,0.2,0.0
017075,1.2,0.2,0.0
017077,0.8,0.2,0.0
017079,1.0,0.1,0.0
017081,0.6,0.15,0.0
017083,1.0,0.15,0.0
017116,0.5,0.1,0.0
017118,1.0,0.2,0.0
017130,1.2,0.2,0.0
017132,1.2,0.2,0.0
017142,1.2,0.2,0.0
017181,1.2,0.2,0.0
017184,0.9,0.2,
017195,1.2,0.2,0.0
017199,1.2,0.2,0.0
017209,1.2,0.2,0.0
017216,1.2,0.2,0.0
017218,1.2,0.2,0.0
017220,0.8,0.15,0.0
017224,0.8,0.2,0.0
017226,0.5,0.1,0.0
017230,1.2,0.2,0.0
017232,0.7,0.15,0.0
017234,1.2,0.2,0.0
017238,0.5,0.1,
017244,1.2,0.2,0.0
017300,1.2,0.2,0.0
017303,1.2,0.2,0.0
017312,1.2,0.2,0.0
017389,0.6,0.15,0.0
017400,1.2,0.2,0.0
017404,0.8,0.15,
017415,1.2,0.2,0.0
017418,1.2,0.2,0.0
017421,0.8,0.2,0.0
017424,1.2,0.2,0.0
017486,1.2,0.2,0.0
017488,1.2,0.2,0.0
017494,1.2,0.2,0.5
017495,0.5,0.1,0.0
017501,1.2,0.2,0.0
017503,0.7,0.1,0.0
017507,0.7,0.1,0.0
017532,1.2,0.2,0.0
017540,0.8,0.15,0.0
017549,1.2,0.2,0.0
017551,1.2,0.2,0.0
017557,0.5,0.1,0.0
017564,1.2,0.2,0.0
017571,0.5,0.1,0.0
017575,0.8,0.2,0.0
017602,1.2,0.2,0.0
017604,0.5,0.1,0.0
017606,1.2,0.2,0.0
017608,1.2,0.2,0.0
017615,0.8,0.2,0.0
017617,0.8,0.2,0.0
017619,0.8,0.15,0.0
017624,0.7,0.2,0.0
017630,1.2,0.2,0.0
017635,1.2,0.2,0.0
017639,1.2,0.2,0.0
017648,1.2,0.2,0.0
017650,1.2,0.2,
017686,0.9,0.15,0.0
017689,0.8,0.2,0.0
017694,0.3,0.08,
017697,1.2,0.2,0.0
017702,1.2,0.2,0.0
017713,0.75,0.1,0.0
017715,1.2,0.2,0.0
017719,1.2,0.2,0.0
017721,1.2,0.2,0.0
017723,1.2,0.2,0.0
017726,1.2,0.2,0.0
017728,0.8,0.15,
017735,1.2,0.2,0.0
017737,1.2,0.2,0.0
017740,1.2,0.2,0.0
017742,1.2,0.2,0.0
017744,1.2,0.2,0.0
017746,1.2,0.2,0.0
017749,1.2,0.2,0.0
017751,1.2,0.2,0.0
017764,1.2,0.2,0.0
017768,0.8,0.2,
017769,0.8,0.15,0.0
017774,0.8,0.2,
017788,0.8,0.2,
017790,0.3,0.05,0.0
017792,0.3,0.05,
017794,1.2,0.2,0.0
017798,0.3,0.05,0.0
017800,0.3,0.1,
017801,1.2,0.2,0.0
017803,0.3,0.05,0.0
017805,0.3,0.05,
017807,0.3,0.05,0.0
017813,1.0,0.2,0.0
017817,0.3,0.05,
017824,1.2,0.2,0.0
017827,1.2,0.2,0.6
017828,1.2,0.2,0.0
017834,0.3,0.1,
017835,1.2,0.2,0.0
017839,1.2,0.2,0.0
017842,1.2,0.2,0.0
017848,1.2,0.2,0.0
017850,1.2,0.2,0.0
017857,1.2,0.1,0.0
017860,1.2,0.2,0.0
017862,0.5,0.1,0.0
017864,1.0,0.15,0.0
017866,1.2,0.2,0.0
017868,1.2,0.2,0.0
017876,1.2,0.2,0.0
017878,1.2,0.2,0.0
017881,1.2,0.2,0.0
017886,0.6,0.15,0.0
017890,1.2,0.2,0.0
017907,0.5,0.1,0.0
017917,0.6,0.15,0.0
017922,1.2,0.2,0.0
017931,1.2,0.2,0.0
017933,1.2,0.2,0.0
017935,1.2,0.2,0.0
017960,1.2,0.2,0.0
017962,1.2,0.2,0.0
017964,1.2,0.2,0.0
017973,1.2,0.2,0.0
017977,1.2,0.2,0.0
017981,1.2,0.1,0.0
017987,1.2,0.2,0.0
017991,1.2,0.2,0.0
017993,1.2,0.2,0.0
017998,1.2,0.2,0.0
018000,1.2,0.2,0.0
018017,0.3,0.1,0.0
018019,1.2,0.2,0.0
018029,1.2,0.2,0.0
018031,0.5,0.1,0.0
018038,1.2,0.2,0.0
018045,1.2,0.2,0.0
018047,0.3,0.1,0.0
018048,1.2,0.2,0.0
018052,1.2,0.2,0.0
018054,0.8,0.2,0.0
018069,1.2,0.2,0.0
018071,1.2,0.2,0.0
018073,1.2,0.2,0.0
018088,1.2,0.15,0.0
018096,1.2,0.1,0.0
018101,1.2,0.2,0.0
018105,1.2,0.2,0.0
018107,1.0,0.2,0.0
018118,1.2,0.2,0.0
018122,1.2,0.1,0.0
018124,1.2,0.2,0.0
018130,1.2,0.2,0.0
018139,1.2,0.2,0.0
018141,0.5,0.15,0.0
