year,month,report_type,type_name,fund_code,fund_short_name,title,report_send_date,organ_name,upload_info_id
2022,2022-05,FC030030,基金清算公告,004806,长信先机两年定开混合,长信先机两年定期开放灵活配置混合型证券投资基金清算资金发放公告,2022-05-25,长信,738994
2022,2022-05,FC030030,基金清算公告,008658,农银中证国债政金债1-5年指数,农银汇理中证国债及政策性金融债1-5年指数证券投资基金基金清算公告,2022-05-14,农银汇理,735752
2022,2022-06,FC030030,基金清算公告,003769,中银品质生活混合,中银品质生活灵活配置混合型证券投资基金剩余财产第二次分配的公告,2022-06-28,中银,750765
2022,2022-06,FC030030,基金清算公告,011365,鹏扬景颐混合,鹏扬景颐混合型证券投资基金剩余财产分配公告,2022-06-23,鹏扬,749143
2022,2022-06,FC030030,基金清算公告,001839,九泰久兴灵活配置混合,关于九泰久兴灵活配置混合型证券投资基金剩余财产分配的公告,2022-06-21,九泰,748524
2022,2022-06,FC030030,基金清算公告,008787,融通中债1-3年国开行债券指数,关于融通中债1-3年国开行债券指数证券投资基金基金合同终止及基金财产清算的公告,2022-06-14,融通,745525
2022,2022-06,FC030030,基金清算公告,008437,九泰行业优选混合,关于九泰行业优选灵活配置混合型证券投资基金剩余财产分配的公告,2022-06-09,九泰,744466
2022,2022-06,FC030030,基金清算公告,010199,长信添利安心收益混合,长信添利安心收益混合型证券投资基金资金发放公告,2022-06-08,长信,744033
2022,2022-06,FC030030,基金清算公告,163210,诺安纯债定期开放债券,诺安纯债定期开放债券型证券投资基金触发基金合同终止条款并进行基金财产清算的公告,2022-06-07,诺安,743694
2022,2022-06,FC030030,基金清算公告,515830,工银中证800ETF,工银瑞信基金管理有限公司关于工银瑞信中证800交易型开放式指数证券投资基金的清算资金发放公告,2022-06-01,工银瑞信,742749
2022,2022-07,FC030030,基金清算公告,163210,诺安纯债定期开放债券,诺安纯债定期开放债券型证券投资基金清算资金发放公告,2022-07-27,诺安,768766
2022,2022-07,FC030030,基金清算公告,004196,泓德裕鑫一年定开债券,泓德裕鑫纯债一年定期开放债券型证券投资基金剩余财产分配公告,2022-07-04,泓德,753359
2022,2022-07,FC030030,基金清算公告,002740,泓德裕泽一年定开债券,泓德裕泽纯债一年定期开放债券型证券投资基金剩余财产分配公告,2022-07-04,泓德,753360
2022,2022-08,FC030030,基金清算公告,007366,易方达中债3-5年政金债指数,关于易方达中债3-5年政策性金融债指数证券投资基金进入清算期及终止基金合同的公告,2022-08-30,易方达,782670
2022,2022-08,FC030030,基金清算公告,010957,九泰久安量化,关于九泰久安量化股票型证券投资基金剩余财产分配的公告,2022-08-25,九泰,777355
2022,2022-08,FC030030,基金清算公告,002870,兴业增益五年定开债券,兴业增益五年定期开放债券型证券投资基金剩余财产分配公告,2022-08-24,兴业,776279
2022,2022-08,FC030030,基金清算公告,007628,南方全球精选债券发起（QDII）,关于南方全球精选债券型发起式证券投资基金（QDII）基金合同终止及基金财产清算的公告,2022-08-22,南方,775879
2022,2022-09,FC030030,基金清算公告,013739,百嘉聚利混合,百嘉聚利混合型证券投资基金基金清算公告,2022-09-30,百嘉,796680
2022,2022-09,FC030030,基金清算公告,002384,九泰鸿祥服务升级混合,关于九泰鸿祥服务升级灵活配置混合型证券投资基金剩余财产分配的公告,2022-09-23,九泰,794089
2022,2022-09,FC030030,基金清算公告,515610,中银800,中银中证800交易型开放式指数证券投资基金剩余财产分配公告,2022-09-07,中银,790183
2022,2022-11,FC030030,基金清算公告,004951,申万菱信价值优利混合,关于申万菱信价值优利混合型证券投资基金基金合同终止及基金财产清算的公告,2022-11-18,申万菱信,818282
2022,2022-11,FC030030,基金清算公告,003059,长信先利半年定开混合,长信先利半年定期开放混合型证券投资基金清算资金发放公告,2022-11-10,长信,815367
2022,2022-11,FC030030,基金清算公告,009502,国寿安保创新医药股票,国寿安保创新医药股票型证券投资基金清算报告提示性公告,2022-11-04,国寿安保,813856
2022,2022-12,FC030030,基金清算公告,008443,九泰动态策略混合,关于九泰动态策略灵活配置混合型证券投资基金剩余财产分配的公告,2022-12-28,九泰,831946
2022,2022-12,FC030030,基金清算公告,016000,博时时代精选混合,博时基金管理有限公司关于博时时代精选混合型证券投资基金基金合同终止及基金财产清算的公告,2022-12-22,博时,829929
2022,2022-12,FC030030,基金清算公告,002330,兴业聚宝灵活配置混合,兴业聚宝灵活配置混合型证券投资基金剩余财产分配公告,2022-12-19,兴业,828228
2022,2022-12,FC030030,基金清算公告,159979,广发湾创100ETF,关于广发粤港澳大湾区创新100交易型开放式指数证券投资基金进入清算期及停止办理申购、赎回等业务的公告,2022-12-14,广发,827367
2022,2022-12,FC030030,基金清算公告,005021,渤海汇金量化汇盈混合,渤海汇金证券资产管理有限公司渤海汇金量化汇盈灵活配置混合型证券投资基金剩余财产分配公告,2022-12-13,渤海汇金,826680
2022,2022-12,FC030030,基金清算公告,009185,农银永乐3月持有（FOF）,农银汇理永乐3个月持有期混合型基金中基金(FOF)发生基金合同终止情形及基金财产清算的公告,2022-12-06,农银汇理,824440
2022,2022-12,FC030030,基金清算公告,519610,银河旺利混合,银河旺利灵活配置混合型证券投资基金基金清算公告,2022-12-02,银河,823483
2022,2022-12,FC030030,基金清算公告,005392,长信价值蓝筹两年定开混合,长信价值蓝筹两年定期开放灵活配置混合型证券投资基金清算资金发放公告,2022-12-01,长信,823284
2023,2023-01,FC030030,基金清算公告,000049,中银标普全球资源等权重指数（QDII）,中银基金管理有限公司关于中银标普全球精选自然资源等权重指数证券投资基金基金合同终止及基金财产清算的公告,2023-01-17,中银,836499
2023,2023-01,FC030030,基金清算公告,005247,国都量化精选,国都量化精选混合型证券投资基金基金清算公告,2023-01-12,国都证券,835498
2023,2023-01,FC030030,基金清算公告,012677,万家瑞泰混合,关于万家瑞泰混合型证券投资基金进入清算期及终止基金合同的公告,2023-01-05,万家,833961
2023,2023-01,FC030030,基金清算公告,005429,渤海汇金睿选混合,渤海汇金证券资产管理有限公司渤海汇金睿选混合型发起式证券投资基金剩余财产分配公告,2023-01-05,渤海汇金,833968
2023,2023-02,FC030030,基金清算公告,016725,农银品质农业股票,关于农银汇理品质农业股票型证券投资基金可能触发基金合同终止情形的提示性公告,2023-02-23,农银汇理,854027
2023,2023-02,FC030030,基金清算公告,014613,南方固元6个月持有债券,关于南方固元6个月持有期债券型证券投资基金基金合同终止及基金财产清算的公告,2023-02-22,南方,853649
2023,2023-02,FC030030,基金清算公告,011677,中银睿丰回报混合,中银睿丰回报混合型证券投资基金剩余财产第二次分配的公告,2023-02-03,中银,849223
2023,2023-03,FC030030,基金清算公告,009079,南方粤港澳大湾区创新100ETF发起联接,关于南方粤港澳大湾区创新100交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2023-03-27,南方,862616
2023,2023-03,FC030030,基金清算公告,513680,建信港股通恒生中国企业ETF,建信基金管理有限责任公司关于建信港股通恒生中国企业交易型开放式指数证券投资基金的二次清算资金发放公告,2023-03-21,建信,860463
2023,2023-03,FC030030,基金清算公告,002453,九泰久稳混合,关于九泰久稳灵活配置混合型证券投资基金剩余财产分配的公告,2023-03-15,九泰,859224
2023,2023-03,FC030030,基金清算公告,002220,南方瑞利灵活配置混合,关于南方瑞利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-03-15,南方,859282
2023,2023-03,FC030030,基金清算公告,010520,兴业中债3-5年政策性金融债,兴业中债3-5年政策性金融债指数证券投资基金剩余财产分配公告,2023-03-06,兴业,856474
2023,2023-03,FC030030,基金清算公告,004135,申万菱信量化成长混合,关于申万菱信量化成长混合型证券投资基金基金合同终止及基金财产清算的公告,2023-03-02,申万菱信,855808
2023,2023-04,FC030030,基金清算公告,002616,中银益利混合,中银基金管理有限公司关于中银益利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-04-06,中银,875323
2023,2023-04,FC030030,基金清算公告,003850,中银锦利混合,中银基金管理有限公司关于中银锦利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-04-06,中银,875324
2023,2023-05,FC030030,基金清算公告,013015,海富通惠鑫混合,海富通基金管理有限公司关于海富通惠鑫混合型证券投资基金剩余财产分配公告,2023-05-29,海富通,899543
2023,2023-05,FC030030,基金清算公告,008199,华夏粤港澳大湾区创新100ETF联接,华夏粤港澳大湾区创新100交易型开放式指数证券投资基金发起式联接基金剩余财产分配公告,2023-05-29,华夏,902421
2023,2023-05,FC030030,基金清算公告,010078,博时恒荣一年混合,关于博时恒荣一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2023-05-20,博时,896691
2023,2023-05,FC030030,基金清算公告,004134,农银金安定开债券,农银汇理金安18个月定期开放债券型证券投资基金发生基金合同终止情形及基金财产清算的公告,2023-05-13,农银汇理,894576
2023,2023-05,FC030030,基金清算公告,013198,南方季季享90天滚动持有债券,关于南方季季享90天滚动持有债券型证券投资基金基金合同终止及基金财产清算的公告,2023-05-12,南方,894390
2023,2023-05,FC030030,基金清算公告,004134,农银金安定开债券,关于农银汇理金安18个月定期开放债券型证券投资基金可能触发基金合同终止情形的提示性公告,2023-05-09,农银汇理,893302
2023,2023-05,FC030030,基金清算公告,008832,海富通中证长三角领先ETF联接,关于海富通中证长三角领先交易型开放式指数证券投资基金联接基金剩余财产分配公告,2023-05-05,海富通,892714
2023,2023-05,FC030030,基金清算公告,008199,华夏粤港澳大湾区创新100ETF联接,华夏基金管理有限公司关于华夏粤港澳大湾区创新100交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2023-05-05,华夏,902411
2023,2023-05,FC030030,基金清算公告,519134,海富通富祥混合,海富通基金管理有限公司关于海富通富祥混合型证券投资基金剩余财产分配公告,2023-05-04,海富通,892442
2023,2023-06,FC030030,基金清算公告,159833,上海金基,大成基金管理有限公司关于大成上海金交易型开放式证券投资基金清算资金发放公告,2023-06-15,大成,906019
2023,2023-07,FC030030,基金清算公告,519027,海富通上证周期ETF联接,海富通基金管理有限公司关于海富通上证周期行业50交易型开放式指数证券投资基金联接基金剩余财产分配公告,2023-07-31,海富通,939547
2023,2023-07,FC030030,基金清算公告,510110,海富通上证周期ETF,海富通基金管理有限公司关于上证周期行业50交易型开放式指数证券投资基金剩余财产分配公告,2023-07-31,海富通,939549
2023,2023-07,FC030030,基金清算公告,510120,海富通上证非周期ETF,海富通基金管理有限公司关于上证非周期行业100交易型开放式指数证券投资基金剩余财产分配公告,2023-07-31,海富通,939550
2023,2023-07,FC030030,基金清算公告,001201,申万菱信安鑫回报灵活配置混合,关于申万菱信安鑫回报灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-07-27,申万菱信,938130
2023,2023-07,FC030030,基金清算公告,002558,博时鑫瑞混合,关于博时鑫瑞灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-07-25,博时,937537
2023,2023-07,FC030030,基金清算公告,009925,博时恒利持有期债券,关于博时恒利6个月持有期债券型证券投资基金基金合同终止及基金财产清算的公告,2023-07-20,博时,927787
2023,2023-07,FC030030,基金清算公告,005264,国都多策略,国都多策略混合型证券投资基金清算报告提示性公告,2023-07-20,国都证券,927870
2023,2023-07,FC030030,基金清算公告,519032,海富通上证非周期ETF联接,关于海富通上证非周期行业100交易型开放式指数证券投资基金联接基金剩余财产分配公告,2023-07-18,海富通,924504
2023,2023-07,FC030030,基金清算公告,002813,博时颐泰混合,博时基金管理有限公司关于博时颐泰混合型证券投资基金基金合同终止及基金财产清算的公告,2023-07-15,博时,923806
2023,2023-08,FC030030,基金清算公告,012989,天弘国证港股通50指数,关于天弘国证港股通50指数证券投资基金发生基金合同终止事由并进入基金财产清算程序的公告,2023-08-25,天弘,952462
2023,2023-08,FC030030,基金清算公告,005305,长信合利混合,长信合利混合型证券投资基金清算资金发放公告,2023-08-22,长信,949852
2023,2023-08,FC030030,基金清算公告,519602,海富通大中华混合（QDII）,海富通基金管理有限公司关于海富通大中华精选混合型证券投资基金剩余财产分配公告,2023-08-01,海富通,940074
2023,2023-09,FC030030,基金清算公告,010151,东财消费精选混合,关于西藏东财消费精选混合型发起式证券投资基金发生基金合同终止情形及基金财产清算的公告,2023-09-26,东财基金,976788
2023,2023-09,FC030030,基金清算公告,159979,广发湾创100ETF,关于广发粤港澳大湾区创新100交易型开放式指数证券投资基金基金合同终止及剩余财产分配的公告,2023-09-23,广发,975901
2023,2023-09,FC030030,基金清算公告,002502,中银腾利混合,中银基金管理有限公司关于中银腾利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-09-19,中银,973834
2023,2023-09,FC030030,基金清算公告,519602,海富通大中华混合（QDII）,海富通大中华精选混合型证券投资基金剩余财产第二次分配公告,2023-09-19,海富通,973886
2023,2023-09,FC030030,基金清算公告,005029,中银产业精选混合,中银基金管理有限公司关于中银产业精选混合型证券投资基金基金合同终止及基金财产清算的公告,2023-09-15,中银,972513
2023,2023-09,FC030030,基金清算公告,011771,国寿安保稳隆混合,国寿安保稳隆混合型证券投资基金清算报告提示性公告,2023-09-15,国寿安保,972653
2023,2023-09,FC030030,基金清算公告,013039,海富通欣润混合,海富通基金管理有限公司关于海富通欣润混合型证券投资基金剩余财产分配公告,2023-09-14,海富通,972235
2023,2023-09,FC030030,基金清算公告,001932,国寿安保灵活优选混合,国寿安保灵活优选混合型证券投资基金清算报告提示性公告,2023-09-13,国寿安保,971674
2023,2023-09,FC030030,基金清算公告,010074,南方誉隆一年持有期混合,关于南方誉隆一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2023-09-13,南方,972052
2023,2023-09,FC030030,基金清算公告,010046,博时金福安一年持有混合（FOF）,关于博时金福安一年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2023-09-08,博时,969805
2023,2023-10,FC030030,基金清算公告,010307,东财信息产业精选混合,关于西藏东财信息产业精选混合型发起式证券投资基金发生基金合同终止情形及基金财产清算的公告,2023-10-31,东财基金,995526
2023,2023-11,FC030030,基金清算公告,005545,中银改革红利灵活配置混合,中银基金管理有限公司关于中银改革红利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-11-29,中银,1003717
2023,2023-11,FC030030,基金清算公告,159853,南方中证科技100ETF,关于南方中证科技100交易型开放式指数证券投资基金基金合同终止及基金财产清算的公告,2023-11-25,南方,1002976
2023,2023-11,FC030030,基金清算公告,002261,中银宝利混合,中银基金管理有限公司关于中银宝利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-11-23,中银,1001894
2023,2023-11,FC030030,基金清算公告,009442,中银养老目标日期2040 ,中银基金管理有限公司关于中银养老目标日期2040三年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2023-11-10,中银,998086
2023,2023-11,FC030030,基金清算公告,009209,长信稳利一年持有混合（FOF）,长信稳利资产配置一年持有期混合型基金中基金（FOF）清算资金发放公告,2023-11-02,长信,996266
2023,2023-12,FC030030,基金清算公告,010642,农银瑞祥一年混合,农银汇理瑞祥一年持有期混合型发起式证券投资基金发生基金合同终止情形及基金财产清算的公告,2023-12-26,农银汇理,1013838
2023,2023-12,FC030030,基金清算公告,009442,中银养老目标日期2040 ,中银养老目标日期2040三年持有期 混合型发起式基金中基金（FOF） 剩余财产第二次分配的公告,2023-12-25,中银,1013594
2023,2023-12,FC030030,基金清算公告,009479,中银中证100ETF联接基金,中银基金管理有限公司关于中银中证100交易型开放式指数证券投资基金联接基金基金合同终止及基金财产清算的公告,2023-12-22,中银,1012861
2023,2023-12,FC030030,基金清算公告,010756,兴华永兴混合发起式,关于兴华永兴混合型发起式证券投资基金基金合同终止及基金财产清算的公告,2023-12-16,兴华,1010353
2023,2023-12,FC030030,基金清算公告,002434,中银宏利混合,中银基金管理有限公司关于中银宏利灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2023-12-14,中银,1009339
2023,2023-12,FC030030,基金清算公告,560600,方正富邦中证医药及医疗器械创新ETF,方正富邦基金管理有限公司关于方正富邦中证医药及医疗器械创新交易型开放式指数证券投资基金清算资金发放公告,2023-12-14,方正富邦,1009475
2023,2023-12,FC030030,基金清算公告,515570,山西证券中证红利潜力ETF,山西证券中证红利潜力交易型开放式指数证券投资基金清算资金发放公告,2023-12-04,山西证券,1005525
2024,2024-01,FC030030,基金清算公告,004446,南方荣年一年持有混合,关于南方荣年一年持有期混合型证券投资基金合同终止及基金财产清算的公告,2024-01-19,南方,1026442
2024,2024-01,FC030030,基金清算公告,010487,中银顺盈回报一年持有期混合,中银基金管理有限公司关于中银顺盈回报一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2024-01-18,中银,1020580
2024,2024-01,FC030030,基金清算公告,011089,景顺长城景颐惠利一年持有期债券,景顺长城基金管理有限公司关于景顺长城景颐惠利一年持有期债券型证券投资基金剩余财产分配公告,2024-01-18,景顺长城,1020752
2024,2024-01,FC030030,基金清算公告,011731,国投瑞银安睿混合,国投瑞银安睿混合型证券投资基金基金清算公告,2024-01-10,国投瑞银,1018448
2024,2024-01,FC030030,基金清算公告,012021,国投瑞银安智混合,国投瑞银安智混合型证券投资基金基金清算公告,2024-01-10,国投瑞银,1018450
2024,2024-01,FC030030,基金清算公告,016577,中银创新成长混合,中银基金管理有限公司关于中银创新成长混合型证券投资基金基金合同终止及基金财产清算的公告,2024-01-06,中银,1017934
2024,2024-02,FC030030,基金清算公告,006193,鑫元核心资产,关于鑫元核心资产股票型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-02-27,鑫元,1039902
2024,2024-02,FC030030,基金清算公告,159710,建信中证智能电动汽车ETF,建信中证智能电动汽车交易型开放式指数证券投资基金剩余财产分配的公告,2024-02-23,建信,1039390
2024,2024-02,FC030030,基金清算公告,501039,汇添富睿丰混合（LOF）,汇添富睿丰混合型证券投资基金(LOF)清算资金发放公告,2024-02-22,汇添富,1038910
2024,2024-02,FC030030,基金清算公告,010130,海富通惠增一年定开,海富通基金管理有限公司关于海富通惠增多策略一年定期开放灵活配置混合型证券投资基金剩余财产分配公告,2024-02-08,海富通,1037441
2024,2024-02,FC030030,基金清算公告,017065,申万菱信价值臻选混合,关于申万菱信价值臻选混合型证券投资基金基金合同终止及基金财产清算的公告,2024-02-01,申万菱信,1034740
2024,2024-02,FC030030,基金清算公告,164811,京津冀,工银瑞信基金管理有限公司关于工银瑞信中证京津冀协同发展主题指数证券投资基金（LOF）的清算资金发放公告,2024-02-01,工银瑞信,1034970
2024,2024-03,FC030030,基金清算公告,512320,工银MSCI中国ETF,工银瑞信MSCI中国A股交易型开放式指数证券投资基金的清算资金发放公告,2024-03-28,工银瑞信,1050506
2024,2024-03,FC030030,基金清算公告,159733,景顺长城中证消费电子ETF,景顺长城基金管理有限公司关于景顺长城中证消费电子主题交易型开放式指数证券投资基金剩余财产分配公告,2024-03-22,景顺长城,1046636
2024,2024-03,FC030030,基金清算公告,010958,中信保诚养老2035三年持有混合FOF,关于中信保诚养老目标日期2035三年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-03-19,中信保诚,1045347
2024,2024-03,FC030030,基金清算公告,005108,圆信永丰双利优选,关于圆信永丰双利优选定期开放灵活配置混合型证券投资基金基金合同终止及基金财产清算的公告,2024-03-16,圆信永丰,1045035
2024,2024-03,FC030030,基金清算公告,519955,长信富民纯债一年定开债券,长信富民纯债一年定期开放债券型证券投资基金清算资金发放公告,2024-03-06,长信,1042035
2024,2024-04,FC030030,基金清算公告,008822,景顺长城中债1-3年国开行债券指数,景顺长城基金管理有限公司关于景顺长城中债1-3年国开行债券指数证券投资基金剩余财产分配公告,2024-04-18,景顺长城,1064657
2024,2024-05,FC030030,基金清算公告,016543,景顺长城环交所碳中和指数,景顺长城基金管理有限公司关于景顺长城中证上海环交所碳中和指数证券投资基金剩余财产分配公告,2024-05-28,景顺长城,1087268
2024,2024-05,FC030030,基金清算公告,014146,景顺长城港股通数字经济主题混合,景顺长城基金管理有限公司关于景顺长城港股通数字经济主题混合型证券投资基金剩余财产分配公告,2024-05-24,景顺长城,1086122
2024,2024-05,FC030030,基金清算公告,005317,万家瑞舜灵活配置混合,万家瑞舜灵活配置混合型证券投资基金清算报告提示性公告,2024-05-21,万家,1084542
2024,2024-05,FC030030,基金清算公告,014077,华商稳健汇利一年持有混合,关于华商稳健汇利一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2024-05-21,华商,1084691
2024,2024-06,FC030030,基金清算公告,015759,国投兴顺FOF,国投瑞银兴顺3个月持有期混合型基金中基金（FOF）基金清算公告,2024-06-17,国投瑞银,1097244
2024,2024-06,FC030030,基金清算公告,515670,中银100,中银中证100交易型开放式指数证券投资基金剩余财产分配公告,2024-06-11,中银,1093858
2024,2024-07,FC030030,基金清算公告,012512,嘉实养老目标日期2045五年持有期混合（FOF）,嘉实养老目标日期2045五年持有期混合型发起式基金中基金（FOF）剩余财产分配公告,2024-07-31,嘉实,1134706
2024,2024-07,FC030030,基金清算公告,501002,长信价值优选混合,长信价值优选混合型证券投资基金清算资金发放公告,2024-07-19,长信,1131159
2024,2024-07,FC030030,基金清算公告,012518,景顺长城颐心养老目标日期2040三年持有期混合FOF,景顺长城基金管理有限公司关于景顺长城颐心养老目标日期2040三年持有期混合型发起式基金中基金（FOF）剩余财产分配公告,2024-07-17,景顺长城,1119815
2024,2024-07,FC030030,基金清算公告,001520,国投瑞银研究精选股票,国投瑞银研究精选股票型证券投资基金基金清算公告,2024-07-16,国投瑞银,1119373
2024,2024-07,FC030030,基金清算公告,016555,中银稳健景盈一年持有混合,中银基金管理有限公司关于中银稳健景盈一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2024-07-10,中银,1118169
2024,2024-07,FC030030,基金清算公告,015215,南方誉恒一年持有混合,关于南方誉恒一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2024-07-08,南方,1117705
2024,2024-07,FC030030,基金清算公告,012721,中信保诚养老2040三年持有混合FOF,关于中信保诚养老目标日期2040三年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-07-03,中信保诚,1116553
2024,2024-08,FC030030,基金清算公告,515280,富国中证银行ETF,富国中证银行交易型开放式指数证券投资基金剩余财产分配公告,2024-08-30,富国,1150065
2024,2024-08,FC030030,基金清算公告,008610,海富通添鑫收益债券,海富通基金管理有限公司关于海富通添鑫收益债券型证券投资基金剩余财产分配公告,2024-08-28,海富通,1141673
2024,2024-08,FC030030,基金清算公告,009084,申万菱信安泰鑫利纯债一年定期开放债券型发起式,关于申万菱信安泰鑫利纯债一年定期开放债券型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-08-27,申万菱信,1141188
2024,2024-08,FC030030,基金清算公告,016187,南方景气楚荟3个月持有混合（FOF）,关于南方景气楚荟3个月持有期混合型基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-08-23,南方,1140525
2024,2024-08,FC030030,基金清算公告,005381,泰康睿利量化多策略混合,泰康睿利量化多策略混合型证券投资基金清算报告,2024-08-22,泰康,1139884
2024,2024-08,FC030030,基金清算公告,159503,鹏扬国证财富管理ETF,鹏扬国证财富管理交易型开放式指数证券投资基金剩余财产分配公告,2024-08-17,鹏扬,1139119
2024,2024-08,FC030030,基金清算公告,516690,化工产业,关于银华中证细分化工产业主题交易型开放式指数证券投资基金剩余财产分配的公告,2024-08-14,银华,1137420
2024,2024-08,FC030030,基金清算公告,517960,摩根中证沪港深科技100ETF,摩根中证沪港深科技100交易型开放式指数证券投资基金清算资金发放公告,2024-08-13,摩根,1137308
2024,2024-08,FC030030,基金清算公告,517280,天弘中证沪港深线上消费主题ETF,天弘中证沪港深线上消费主题交易型开放式指数证券投资基金清算资金发放公告,2024-08-05,天弘,1135492
2024,2024-08,FC030030,基金清算公告,970062,华鑫证券乐享周周购三个月滚动持有债券,华鑫证券乐享周周购三个月滚动持有债券型集合资产管理计划基金清算公告,2024-08-05,华鑫证券,1135618
2024,2024-08,FC030030,基金清算公告,970048,东海海睿致远,关于东海证券海睿致远灵活配置混合型集合资产管理计划资产管理合同终止及剩余财产分配的公告,2024-08-01,东海证券,1135006
2024,2024-09,FC030030,基金清算公告,013150,华宝稳健目标风险三个月持有混合发起（FOF）,关于华宝稳健目标风险三个月持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-09-30,华宝,1162753
2024,2024-09,FC030030,基金清算公告,159522,景顺长城国证2000ETF,景顺长城基金管理有限公司关于景顺长城国证2000交易型开放式指数证券投资基金剩余财产分配公告,2024-09-23,景顺长城,1159799
2024,2024-09,FC030030,基金清算公告,012272,渤海汇金创新价值一年持有期混合,渤海汇金证券资产管理有限公司渤海汇金创新价值一年持有期混合型发起式证券投资基金剩余财产分配公告,2024-09-20,渤海汇金,1158691
2024,2024-09,FC030030,基金清算公告,159990,小盘价值,关于银华巨潮小盘价值交易型开放式指数证券投资基金剩余财产分配的公告,2024-09-18,银华,1158091
2024,2024-09,FC030030,基金清算公告,970071,第一创业创享纯债,关于第一创业创享纯债债券型集合资产管理计划资产管理合同终止及剩余财产分配的公告,2024-09-18,第一创业证券,1158111
2024,2024-09,FC030030,基金清算公告,159823,嘉实H股50ETF(QDII),嘉实恒生中国企业交易型开放式指数证券投资基金（QDII）剩余财产分配公告,2024-09-16,嘉实,1158085
2024,2024-09,FC030030,基金清算公告,010857,宝盈祥乐一年持有期混合,关于宝盈祥乐一年持有期混合型证券投资基金发生基金合同终止事由并进入基金财产清算程序的公告,2024-09-11,宝盈,1156841
2024,2024-09,FC030030,基金清算公告,013441,东财创新医疗六个月定开混合发起式,西藏东财创新医疗六个月定期开放混合型发起式证券投资基金基金清算公告,2024-09-10,东财基金,1156294
2024,2024-09,FC030030,基金清算公告,017798,易方达恒固18个月封闭式债券,关于易方达恒固18个月封闭式债券型证券投资基金基金份额自动赎回、进入清算期及终止基金合同的公告,2024-09-09,易方达,1156193
2024,2024-09,FC030030,基金清算公告,159769,消费电子龙头ETF,关于银华中证消费电子主题交易型开放式指数证券投资基金剩余财产分配的公告,2024-09-06,银华,1155580
2024,2024-10,FC030030,基金清算公告,012559,天弘中证沪港深科技龙头指数,关于天弘中证沪港深科技龙头指数型发起式证券投资基金发生基金合同终止事由并进入基金财产清算程序的公告,2024-10-26,天弘,1181857
2024,2024-10,FC030030,基金清算公告,011361,华夏博锐一年持有混合（MOM）,华夏博锐一年持有期混合型管理人中管理人（MOM）发起式证券投资基金剩余财产分配公告,2024-10-24,华夏,1170081
2024,2024-10,FC030030,基金清算公告,016647,兴业数字经济优选股票,兴业数字经济优选股票型证券投资基金剩余财产分配公告,2024-10-22,兴业,1168164
2024,2024-10,FC030030,基金清算公告,007445,国投瑞银顺悦债券,国投瑞银顺悦3个月定期开放债券型证券投资基金基金清算公告,2024-10-22,国投瑞银,1168279
2024,2024-10,FC030030,基金清算公告,013055,嘉实策略机遇混合发起式,嘉实策略机遇混合型发起式证券投资基金剩余财产分配公告,2024-10-21,嘉实,1167840
2024,2024-10,FC030030,基金清算公告,017312,农银医疗精选股票,农银汇理医疗精选股票型证券投资基金发生基金合同终止情形及基金财产清算的公告,2024-10-08,农银汇理,1164499
2024,2024-11,FC030030,基金清算公告,012561,天弘中证新材料指数,关于天弘中证新材料主题指数型发起式证券投资基金发生基金合同终止事由并进入基金财产清算程序的公告,2024-11-30,天弘,1192617
2024,2024-11,FC030030,基金清算公告,014128,东财中证沪港深创新药指数发起式,关于西藏东财中证沪港深创新药产业指数型发起式证券投资基金发生基金合同终止情形及基金财产清算的公告,2024-11-19,东财基金,1188085
2024,2024-11,FC030030,基金清算公告,159987,创新ETF,关于银华中证研发创新100交易型开放式指数证券投资基金剩余财产分配的公告,2024-11-18,银华,1187837
