t_date,phase,feature,age_group,n,ic,train_rows,train_label_end_max
2012-12-31,dev,sharpe_12m,all,499,-0.11277031170775284,19091,2012-12-03
2012-12-31,dev,sharpe_12m,short,154,-0.158494130790146,19091,2012-12-03
2012-12-31,dev,sharpe_12m,full,345,-0.0838287638006511,19091,2012-12-03
2012-12-31,dev,sharpe_12m,under12,0,,19091,2012-12-03
2013-01-31,dev,ret_12m,all,503,0.26418193551647806,19537,2012-12-31
2013-01-31,dev,ret_12m,short,157,0.3297372223841626,19537,2012-12-31
2013-01-31,dev,ret_12m,full,346,0.23386974700752441,19537,2012-12-31
2013-01-31,dev,ret_12m,under12,0,,19537,2012-12-31
2013-01-31,dev,sharpe_12m,all,506,0.11769689961020802,19537,2012-12-31
2013-01-31,dev,sharpe_12m,short,160,0.08672506738544475,19537,2012-12-31
2013-01-31,dev,sharpe_12m,full,346,0.14266324717736417,19537,2012-12-31
2013-01-31,dev,sharpe_12m,under12,0,,19537,2012-12-31
2013-02-28,dev,ret_12m,all,505,0.29423737404796385,19990,2013-02-04
2013-02-28,dev,ret_12m,short,153,0.3407851178749011,19990,2013-02-04
2013-02-28,dev,ret_12m,full,352,0.277440728927981,19990,2013-02-04
2013-02-28,dev,ret_12m,under12,0,,19990,2013-02-04
2013-02-28,dev,sharpe_12m,all,509,0.2072424019342434,19990,2013-02-04
2013-02-28,dev,sharpe_12m,short,156,0.1575729797221476,19990,2013-02-04
2013-02-28,dev,sharpe_12m,full,353,0.23030692239531728,19990,2013-02-04
2013-02-28,dev,sharpe_12m,under12,0,,19990,2013-02-04
2013-03-29,dev,ret_12m,all,508,0.2505303822990669,20451,2013-03-14
2013-03-29,dev,ret_12m,short,153,0.21604814174473613,20451,2013-03-14
2013-03-29,dev,ret_12m,full,355,0.28427502742603017,20451,2013-03-14
2013-03-29,dev,ret_12m,under12,0,,20451,2013-03-14
2013-03-29,dev,sharpe_12m,all,515,0.13681747379536885,20451,2013-03-14
2013-03-29,dev,sharpe_12m,short,159,-0.03917781227609267,20451,2013-03-14
2013-03-29,dev,sharpe_12m,full,356,0.24472173423887675,20451,2013-03-14
2013-03-29,dev,sharpe_12m,under12,0,,20451,2013-03-14
2013-04-26,dev,ret_12m,all,516,0.26307399839199436,20927,2013-04-15
2013-04-26,dev,ret_12m,short,156,0.19338085378767522,20927,2013-04-15
2013-04-26,dev,ret_12m,full,360,0.29391481930158925,20927,2013-04-15
2013-04-26,dev,ret_12m,under12,0,,20927,2013-04-15
2013-04-26,dev,sharpe_12m,all,525,0.18295864759859187,20927,2013-04-15
2013-04-26,dev,sharpe_12m,short,164,0.013994803640172485,20927,2013-04-15
2013-04-26,dev,sharpe_12m,full,361,0.26094718476913425,20927,2013-04-15
2013-04-26,dev,sharpe_12m,under12,0,,20927,2013-04-15
2013-05-31,dev,ret_12m,all,526,0.20856229649961294,21408,2013-05-14
2013-05-31,dev,ret_12m,short,159,0.11165213756866493,21408,2013-05-14
2013-05-31,dev,ret_12m,full,367,0.25486913989291143,21408,2013-05-14
2013-05-31,dev,ret_12m,under12,0,,21408,2013-05-14
2013-05-31,dev,sharpe_12m,all,532,0.16102567609279825,21408,2013-05-14
2013-05-31,dev,sharpe_12m,short,164,0.006235631793016201,21408,2013-05-14
2013-05-31,dev,sharpe_12m,full,368,0.229682983656042,21408,2013-05-14
2013-05-31,dev,sharpe_12m,under12,0,,21408,2013-05-14
2013-06-28,dev,ret_12m,all,529,0.18453074995055235,21897,2013-06-18
2013-06-28,dev,ret_12m,short,151,0.14516207737887765,21897,2013-06-18
2013-06-28,dev,ret_12m,full,378,0.20455242045634184,21897,2013-06-18
2013-06-28,dev,ret_12m,under12,0,,21897,2013-06-18
2013-06-28,dev,sharpe_12m,all,540,0.16385576691887757,21897,2013-06-18
2013-06-28,dev,sharpe_12m,short,161,0.10106107660455488,21897,2013-06-18
2013-06-28,dev,sharpe_12m,full,379,0.19364351952881323,21897,2013-06-18
2013-06-28,dev,sharpe_12m,under12,0,,21897,2013-06-18
2013-07-31,dev,ret_12m,all,538,0.34362552805724134,22396,2013-07-17
2013-07-31,dev,ret_12m,short,155,0.39401888434146504,22396,2013-07-17
2013-07-31,dev,ret_12m,full,383,0.3056423694175222,22396,2013-07-17
2013-07-31,dev,ret_12m,under12,0,,22396,2013-07-17
2013-07-31,dev,sharpe_12m,all,553,0.29335159911704345,22396,2013-07-17
2013-07-31,dev,sharpe_12m,short,169,0.3162597583412063,22396,2013-07-17
2013-07-31,dev,sharpe_12m,full,384,0.2700054677698281,22396,2013-07-17
2013-07-31,dev,sharpe_12m,under12,0,,22396,2013-07-17
2013-08-30,dev,ret_12m,all,552,0.30191801881490016,22902,2013-08-14
2013-08-30,dev,ret_12m,short,163,0.3968443978918317,22902,2013-08-14
2013-08-30,dev,ret_12m,full,389,0.2570484110011845,22902,2013-08-14
2013-08-30,dev,ret_12m,under12,0,,22902,2013-08-14
2013-08-30,dev,sharpe_12m,all,562,0.2961023711463113,22902,2013-08-14
2013-08-30,dev,sharpe_12m,short,172,0.361928480294701,22902,2013-08-14
2013-08-30,dev,sharpe_12m,full,390,0.2545727554978109,22902,2013-08-14
2013-08-30,dev,sharpe_12m,under12,0,,22902,2013-08-14
2013-09-30,dev,ret_12m,all,561,-0.0908268516076764,23411,2013-09-04
2013-09-30,dev,ret_12m,short,166,0.001181864092188023,23411,2013-09-04
2013-09-30,dev,ret_12m,full,395,-0.1308978754972458,23411,2013-09-04
2013-09-30,dev,ret_12m,under12,0,,23411,2013-09-04
2013-09-30,dev,sharpe_12m,all,579,-0.01759333503551396,23411,2013-09-04
2013-09-30,dev,sharpe_12m,short,183,0.11930282831922177,23411,2013-09-04
2013-09-30,dev,sharpe_12m,full,396,-0.09435302552032458,23411,2013-09-04
2013-09-30,dev,sharpe_12m,under12,0,,23411,2013-09-04
2013-10-31,dev,ret_12m,all,576,0.0970228945319368,23926,2013-10-14
2013-10-31,dev,ret_12m,short,179,0.14244554641893165,23926,2013-10-14
2013-10-31,dev,ret_12m,full,397,0.07660372697776342,23926,2013-10-14
2013-10-31,dev,ret_12m,under12,0,,23926,2013-10-14
2013-10-31,dev,sharpe_12m,all,586,0.21013135899031088,23926,2013-10-14
2013-10-31,dev,sharpe_12m,short,188,0.31490481427903205,23926,2013-10-14
2013-10-31,dev,sharpe_12m,full,398,0.13635734209769704,23926,2013-10-14
2013-10-31,dev,sharpe_12m,under12,0,,23926,2013-10-14
2013-11-29,dev,ret_12m,all,584,0.035461299276238534,24451,2013-11-07
2013-11-29,dev,ret_12m,short,182,-0.02758648832374038,24451,2013-11-07
2013-11-29,dev,ret_12m,full,402,0.06455759789445316,24451,2013-11-07
2013-11-29,dev,ret_12m,under12,0,,24451,2013-11-07
2013-11-29,dev,sharpe_12m,all,587,0.14812580962055563,24451,2013-11-07
2013-11-29,dev,sharpe_12m,short,184,0.16065766407890428,24451,2013-11-07
2013-11-29,dev,sharpe_12m,full,403,0.13298572366773362,24451,2013-11-07
2013-11-29,dev,sharpe_12m,under12,0,,24451,2013-11-07
2013-12-31,dev,ret_12m,all,585,0.09958461754244635,24983,2013-12-09
2013-12-31,dev,ret_12m,short,170,0.1051251518981931,24983,2013-12-09
2013-12-31,dev,ret_12m,full,415,0.12037430659091215,24983,2013-12-09
2013-12-31,dev,ret_12m,under12,0,,24983,2013-12-09
2013-12-31,dev,sharpe_12m,all,596,0.12057399399002797,24983,2013-12-09
2013-12-31,dev,sharpe_12m,short,179,0.146266189609357,24983,2013-12-09
2013-12-31,dev,sharpe_12m,full,417,0.13367671707315784,24983,2013-12-09
2013-12-31,dev,sharpe_12m,under12,0,,24983,2013-12-09
2014-01-30,dev,ret_12m,all,594,-0.33052983674945774,25523,2014-01-02
2014-01-30,dev,ret_12m,short,169,-0.4005917159763314,25523,2014-01-02
2014-01-30,dev,ret_12m,full,425,-0.30450735489518693,25523,2014-01-02
2014-01-30,dev,ret_12m,under12,0,,25523,2014-01-02
2014-01-30,dev,sharpe_12m,all,600,-0.2967034908430301,25523,2014-01-02
2014-01-30,dev,sharpe_12m,short,173,-0.37824420227042016,25523,2014-01-02
2014-01-30,dev,sharpe_12m,full,427,-0.27276050974145777,25523,2014-01-02
2014-01-30,dev,sharpe_12m,under12,0,,25523,2014-01-02
2014-02-28,dev,ret_12m,all,597,-0.210727212412763,26076,2014-02-11
2014-02-28,dev,ret_12m,short,171,-0.303796769625843,26076,2014-02-11
2014-02-28,dev,ret_12m,full,426,-0.188271538585418,26076,2014-02-11
2014-02-28,dev,ret_12m,under12,0,,26076,2014-02-11
2014-02-28,dev,sharpe_12m,all,605,-0.20560348027578193,26076,2014-02-11
2014-02-28,dev,sharpe_12m,short,176,-0.27351749944970283,26076,2014-02-11
2014-02-28,dev,sharpe_12m,full,429,-0.19192954404864862,26076,2014-02-11
2014-02-28,dev,sharpe_12m,under12,0,,26076,2014-02-11
2014-03-31,dev,ret_12m,all,605,0.20327565568116113,26638,2014-03-13
2014-03-31,dev,ret_12m,short,175,0.21072995969547698,26638,2014-03-13
2014-03-31,dev,ret_12m,full,430,0.20278678856351115,26638,2014-03-13
2014-03-31,dev,ret_12m,under12,0,,26638,2014-03-13
2014-03-31,dev,sharpe_12m,all,612,0.20149590928929706,26638,2014-03-13
2014-03-31,dev,sharpe_12m,short,180,0.1770301552517053,26638,2014-03-13
2014-03-31,dev,sharpe_12m,full,432,0.21725856108006217,26638,2014-03-13
2014-03-31,dev,sharpe_12m,under12,0,,26638,2014-03-13
2014-04-30,dev,ret_12m,all,611,0.28433755729760984,27217,2014-04-10
2014-04-30,dev,ret_12m,short,173,0.33563790090436707,27217,2014-04-10
2014-04-30,dev,ret_12m,full,438,0.25605619720863354,27217,2014-04-10
2014-04-30,dev,ret_12m,under12,0,,27217,2014-04-10
2014-04-30,dev,sharpe_12m,all,620,0.27047747514364484,27217,2014-04-10
2014-04-30,dev,sharpe_12m,short,180,0.2808996162432997,27217,2014-04-10
2014-04-30,dev,sharpe_12m,full,440,0.25543647154450927,27217,2014-04-10
2014-04-30,dev,sharpe_12m,under12,0,,27217,2014-04-10
2014-05-30,dev,ret_12m,all,621,0.0014906646182492546,27803,2014-05-08
2014-05-30,dev,ret_12m,short,172,-0.09696407977869123,27803,2014-05-08
2014-05-30,dev,ret_12m,full,449,0.05546836886202142,27803,2014-05-08
2014-05-30,dev,ret_12m,under12,0,,27803,2014-05-08
2014-05-30,dev,sharpe_12m,all,627,0.045461020329256634,27803,2014-05-08
2014-05-30,dev,sharpe_12m,short,177,-0.06867306660203253,27803,2014-05-08
2014-05-30,dev,sharpe_12m,full,450,0.09914090110733058,27803,2014-05-08
2014-05-30,dev,sharpe_12m,under12,0,,27803,2014-05-08
2014-06-30,dev,ret_12m,all,629,-0.1949880244747236,28390,2014-06-09
2014-06-30,dev,ret_12m,short,170,-0.29895152081386905,28390,2014-06-09
2014-06-30,dev,ret_12m,full,459,-0.14134560855542772,28390,2014-06-09
2014-06-30,dev,ret_12m,under12,0,,28390,2014-06-09
2014-06-30,dev,sharpe_12m,all,640,-0.20917140910988558,28390,2014-06-09
2014-06-30,dev,sharpe_12m,short,180,-0.3219317468646151,28390,2014-06-09
2014-06-30,dev,sharpe_12m,full,460,-0.14250622126306592,28390,2014-06-09
2014-06-30,dev,sharpe_12m,under12,0,,28390,2014-06-09
2014-07-31,dev,ret_12m,all,646,0.14005018593545226,28986,2014-07-09
2014-07-31,dev,ret_12m,short,181,0.11237730961487867,28986,2014-07-09
2014-07-31,dev,ret_12m,full,465,0.15650818506017655,28986,2014-07-09
2014-07-31,dev,ret_12m,under12,0,,28986,2014-07-09
2014-07-31,dev,sharpe_12m,all,655,-0.007853294707048899,28986,2014-07-09
2014-07-31,dev,sharpe_12m,short,189,-0.19203860715618834,28986,2014-07-09
2014-07-31,dev,sharpe_12m,full,466,0.09142001475775842,28986,2014-07-09
2014-07-31,dev,sharpe_12m,under12,0,,28986,2014-07-09
2014-08-29,dev,ret_12m,all,655,0.01803727630034897,29586,2014-08-07
2014-08-29,dev,ret_12m,short,180,0.0037202794324927724,29586,2014-08-07
2014-08-29,dev,ret_12m,full,475,0.03353495428817763,29586,2014-08-07
2014-08-29,dev,ret_12m,under12,0,,29586,2014-08-07
2014-08-29,dev,sharpe_12m,all,664,-0.12380539748214782,29586,2014-08-07
2014-08-29,dev,sharpe_12m,short,188,-0.29538185357960073,29586,2014-08-07
2014-08-29,dev,sharpe_12m,full,476,-0.03524504936035983,29586,2014-08-07
2014-08-29,dev,sharpe_12m,under12,0,,29586,2014-08-07
2014-09-30,dev,ret_12m,all,666,0.025880638221836047,30191,2014-08-29
2014-09-30,dev,ret_12m,short,180,0.13387655997613096,30191,2014-08-29
2014-09-30,dev,ret_12m,full,486,-0.00044433886104257336,30191,2014-08-29
2014-09-30,dev,ret_12m,under12,0,,30191,2014-08-29
2014-09-30,dev,sharpe_12m,all,676,-0.2190071252586876,30191,2014-08-29
2014-09-30,dev,sharpe_12m,short,189,-0.363399633836364,30191,2014-08-29
2014-09-30,dev,sharpe_12m,full,487,-0.12539849069118267,30191,2014-08-29
2014-09-30,dev,sharpe_12m,under12,0,,30191,2014-08-29
2014-10-31,dev,ret_12m,all,673,-0.08119791295956745,30803,2014-09-30
2014-10-31,dev,ret_12m,short,183,-0.03628018453392652,30803,2014-09-30
2014-10-31,dev,ret_12m,full,490,-0.052612736021901176,30803,2014-09-30
2014-10-31,dev,ret_12m,under12,0,,30803,2014-09-30
2014-10-31,dev,sharpe_12m,all,684,-0.2788432163436452,30803,2014-09-30
2014-10-31,dev,sharpe_12m,short,193,-0.47701111051760053,30803,2014-09-30
2014-10-31,dev,sharpe_12m,full,491,-0.14944207279056873,30803,2014-09-30
2014-10-31,dev,sharpe_12m,under12,0,,30803,2014-09-30
2014-11-28,dev,ret_12m,all,683,0.18566527696079485,31423,2014-11-05
2014-11-28,dev,ret_12m,short,186,0.3987365319433631,31423,2014-11-05
2014-11-28,dev,ret_12m,full,497,0.15086164089081713,31423,2014-11-05
2014-11-28,dev,ret_12m,under12,0,,31423,2014-11-05
2014-11-28,dev,sharpe_12m,all,693,-0.22450272986662523,31423,2014-11-05
2014-11-28,dev,sharpe_12m,short,195,-0.42598682613410144,31423,2014-11-05
2014-11-28,dev,sharpe_12m,full,498,-0.08551640625800824,31423,2014-11-05
2014-11-28,dev,sharpe_12m,under12,0,,31423,2014-11-05
2014-12-31,dev,ret_12m,all,695,-0.058924280629158596,32050,2014-12-03
2014-12-31,dev,ret_12m,short,186,0.09685997883341337,32050,2014-12-03
2014-12-31,dev,ret_12m,full,509,-0.10936874107655532,32050,2014-12-03
2014-12-31,dev,ret_12m,under12,0,,32050,2014-12-03
2014-12-31,dev,sharpe_12m,all,705,-0.264308346255637,32050,2014-12-03
2014-12-31,dev,sharpe_12m,short,196,-0.31578544733004493,32050,2014-12-03
2014-12-31,dev,sharpe_12m,full,509,-0.22270442821250838,32050,2014-12-03
2014-12-31,dev,sharpe_12m,under12,0,,32050,2014-12-03
2015-01-30,dev,ret_12m,all,705,0.15403213544035377,32690,2014-12-31
2015-01-30,dev,ret_12m,short,196,0.2728749133390178,32690,2014-12-31
2015-01-30,dev,ret_12m,full,509,0.09994576547572143,32690,2014-12-31
2015-01-30,dev,ret_12m,under12,0,,32690,2014-12-31
2015-01-30,dev,sharpe_12m,all,714,-0.178693923846964,32690,2014-12-31
2015-01-30,dev,sharpe_12m,short,205,-0.3550584335083785,32690,2014-12-31
2015-01-30,dev,sharpe_12m,full,509,-0.06690838642280546,32690,2014-12-31
2015-01-30,dev,sharpe_12m,under12,0,,32690,2014-12-31
2015-02-27,dev,ret_12m,all,713,-0.09174706805362672,33345,2015-02-04
2015-02-27,dev,ret_12m,short,199,-0.19905740825338816,33345,2015-02-04
2015-02-27,dev,ret_12m,full,514,-0.031352549330714116,33345,2015-02-04
2015-02-27,dev,ret_12m,under12,0,,33345,2015-02-04
2015-02-27,dev,sharpe_12m,all,718,0.15500895682880006,33345,2015-02-04
2015-02-27,dev,sharpe_12m,short,204,0.16263649278045955,33345,2015-02-04
2015-02-27,dev,sharpe_12m,full,514,0.12490124357649694,33345,2015-02-04
2015-02-27,dev,sharpe_12m,under12,0,,33345,2015-02-04
2015-03-31,dev,ret_12m,all,719,-0.3394537833031795,34009,2015-03-12
2015-03-31,dev,ret_12m,short,192,-0.5100252963676316,34009,2015-03-12
2015-03-31,dev,ret_12m,full,527,-0.20500180045926475,34009,2015-03-12
2015-03-31,dev,ret_12m,under12,0,,34009,2015-03-12
2015-03-31,dev,sharpe_12m,all,735,0.17721395690132466,34009,2015-03-12
2015-03-31,dev,sharpe_12m,short,207,0.21981307703131256,34009,2015-03-12
2015-03-31,dev,sharpe_12m,full,528,0.13979600621271746,34009,2015-03-12
2015-03-31,dev,sharpe_12m,under12,0,,34009,2015-03-12
2015-04-30,dev,ret_12m,all,735,-0.38314053852793345,34685,2015-04-13
2015-04-30,dev,ret_12m,short,200,-0.5322568064201606,34685,2015-04-13
2015-04-30,dev,ret_12m,full,535,-0.25747365764895985,34685,2015-04-13
2015-04-30,dev,ret_12m,under12,0,,34685,2015-04-13
2015-04-30,dev,sharpe_12m,all,752,0.12968577851666682,34685,2015-04-13
2015-04-30,dev,sharpe_12m,short,217,0.14660461205296957,34685,2015-04-13
2015-04-30,dev,sharpe_12m,full,535,0.10753987596408382,34685,2015-04-13
2015-04-30,dev,sharpe_12m,under12,0,,34685,2015-04-13
2015-05-29,dev,ret_12m,all,754,-0.5536245098129099,35369,2015-05-08
2015-05-29,dev,ret_12m,short,211,-0.7001226351221881,35369,2015-05-08
2015-05-29,dev,ret_12m,full,543,-0.45234012138626434,35369,2015-05-08
2015-05-29,dev,ret_12m,under12,0,,35369,2015-05-08
2015-05-29,dev,sharpe_12m,all,767,0.012427752705430605,35369,2015-05-08
2015-05-29,dev,sharpe_12m,short,223,0.03540263517841993,35369,2015-05-08
2015-05-29,dev,sharpe_12m,full,544,-0.014803678073185784,35369,2015-05-08
2015-05-29,dev,sharpe_12m,under12,0,,35369,2015-05-08
2015-06-30,dev,ret_12m,all,768,-0.3069019487625949,36062,2015-06-05
2015-06-30,dev,ret_12m,short,210,-0.49352009925719076,36062,2015-06-05
2015-06-30,dev,ret_12m,full,558,-0.17376920531748738,36062,2015-06-05
2015-06-30,dev,ret_12m,under12,0,,36062,2015-06-05
2015-06-30,dev,sharpe_12m,all,783,0.22834956071384074,36062,2015-06-05
2015-06-30,dev,sharpe_12m,short,224,0.37455477258167846,36062,2015-06-05
2015-06-30,dev,sharpe_12m,full,559,0.1373533630660412,36062,2015-06-05
2015-06-30,dev,sharpe_12m,under12,0,,36062,2015-06-05
2015-07-31,dev,ret_12m,all,786,-0.18488917956121836,36767,2015-07-09
2015-07-31,dev,ret_12m,short,223,-0.38395887078622504,36767,2015-07-09
2015-07-31,dev,ret_12m,full,563,-0.045546853954540764,36767,2015-07-09
2015-07-31,dev,ret_12m,under12,0,,36767,2015-07-09
2015-07-31,dev,sharpe_12m,all,797,0.3529607831992105,36767,2015-07-09
2015-07-31,dev,sharpe_12m,short,233,0.517430167385769,36767,2015-07-09
2015-07-31,dev,sharpe_12m,full,564,0.24255954580676925,36767,2015-07-09
2015-07-31,dev,sharpe_12m,under12,0,,36767,2015-07-09
2015-08-31,dev,ret_12m,all,794,0.03197654156632763,37481,2015-08-06
2015-08-31,dev,ret_12m,short,215,-0.17373155594194498,37481,2015-08-06
2015-08-31,dev,ret_12m,full,579,0.10889873653273228,37481,2015-08-06
2015-08-31,dev,ret_12m,under12,0,,37481,2015-08-06
2015-08-31,dev,sharpe_12m,all,807,0.30027832406788973,37481,2015-08-06
2015-08-31,dev,sharpe_12m,short,227,0.39061573468973204,37481,2015-08-06
2015-08-31,dev,sharpe_12m,full,580,0.2313561758712022,37481,2015-08-06
2015-08-31,dev,sharpe_12m,under12,0,,37481,2015-08-06
2015-09-30,dev,ret_12m,all,806,0.21276713869924402,38199,2015-08-27
2015-09-30,dev,ret_12m,short,219,0.24984747563608947,38199,2015-08-27
2015-09-30,dev,ret_12m,full,587,0.19556950001773946,38199,2015-08-27
2015-09-30,dev,ret_12m,under12,0,,38199,2015-08-27
2015-09-30,dev,sharpe_12m,all,822,-0.07472623726685809,38199,2015-08-27
2015-09-30,dev,sharpe_12m,short,234,-0.2926233173881791,38199,2015-08-27
2015-09-30,dev,sharpe_12m,full,588,0.03686718582464845,38199,2015-08-27
2015-09-30,dev,sharpe_12m,under12,0,,38199,2015-08-27
2015-10-30,dev,ret_12m,all,821,-0.00011659836363293354,38934,2015-09-30
2015-10-30,dev,ret_12m,short,233,-0.243762404040634,38934,2015-09-30
2015-10-30,dev,ret_12m,full,588,0.12917244712909617,38934,2015-09-30
2015-10-30,dev,ret_12m,under12,0,,38934,2015-09-30
2015-10-30,dev,sharpe_12m,all,834,0.3872752202591285,38934,2015-09-30
2015-10-30,dev,sharpe_12m,short,245,0.4593876735020278,38934,2015-09-30
2015-10-30,dev,sharpe_12m,full,589,0.33234122171788916,38934,2015-09-30
2015-10-30,dev,sharpe_12m,under12,0,,38934,2015-09-30
2015-11-30,dev,ret_12m,all,833,-0.2598093955346389,39686,2015-11-05
2015-11-30,dev,ret_12m,short,237,-0.5412758109036363,39686,2015-11-05
2015-11-30,dev,ret_12m,full,596,-0.10051917701416677,39686,2015-11-05
2015-11-30,dev,ret_12m,under12,0,,39686,2015-11-05
2015-11-30,dev,sharpe_12m,all,846,0.36903158340444464,39686,2015-11-05
2015-11-30,dev,sharpe_12m,short,250,0.5247570681130898,39686,2015-11-05
2015-11-30,dev,sharpe_12m,full,596,0.26905533249689884,39686,2015-11-05
2015-11-30,dev,sharpe_12m,under12,0,,39686,2015-11-05
2015-12-31,dev,ret_12m,all,849,-0.18648862865367494,40453,2015-12-03
2015-12-31,dev,ret_12m,short,247,-0.4751128411114331,40453,2015-12-03
2015-12-31,dev,ret_12m,full,602,-0.02633806385565718,40453,2015-12-03
2015-12-31,dev,ret_12m,under12,0,,40453,2015-12-03
2015-12-31,dev,sharpe_12m,all,866,0.39547855550316846,40453,2015-12-03
2015-12-31,dev,sharpe_12m,short,264,0.5067495385739161,40453,2015-12-03
2015-12-31,dev,sharpe_12m,full,602,0.3278087481454426,40453,2015-12-03
2015-12-31,dev,sharpe_12m,under12,0,,40453,2015-12-03
2016-01-29,dev,ret_12m,all,867,0.1039232982218309,41236,2016-01-04
2016-01-29,dev,ret_12m,short,265,0.02575155728085222,41236,2016-01-04
2016-01-29,dev,ret_12m,full,602,0.17649204296646576,41236,2016-01-04
2016-01-29,dev,ret_12m,under12,0,,41236,2016-01-04
2016-01-29,dev,sharpe_12m,all,876,-0.10936702465931937,41236,2016-01-04
2016-01-29,dev,sharpe_12m,short,272,-0.36968767069700426,41236,2016-01-04
2016-01-29,dev,sharpe_12m,full,604,0.06607605614857136,41236,2016-01-04
2016-01-29,dev,sharpe_12m,under12,0,,41236,2016-01-04
2016-02-29,dev,ret_12m,all,874,-0.05167377430577789,42033,2016-02-04
2016-02-29,dev,ret_12m,short,265,-0.1734733488953946,42033,2016-02-04
2016-02-29,dev,ret_12m,full,609,0.04936218797417511,42033,2016-02-04
2016-02-29,dev,ret_12m,under12,0,,42033,2016-02-04
2016-02-29,dev,sharpe_12m,all,905,-0.1946717283981398,42033,2016-02-04
2016-02-29,dev,sharpe_12m,short,295,-0.44747679190778467,42033,2016-02-04
2016-02-29,dev,sharpe_12m,full,610,-0.007152009915922693,42033,2016-02-04
2016-02-29,dev,sharpe_12m,under12,0,,42033,2016-02-04
2016-03-31,dev,ret_12m,all,906,0.1782337941533208,42840,2016-03-11
2016-03-31,dev,ret_12m,short,289,-0.005352384361452492,42840,2016-03-11
2016-03-31,dev,ret_12m,full,617,0.2674851387381481,42840,2016-03-11
2016-03-31,dev,ret_12m,under12,0,,42840,2016-03-11
2016-03-31,dev,sharpe_12m,all,928,0.08740978278196068,42840,2016-03-11
2016-03-31,dev,sharpe_12m,short,310,-0.15475029279281546,42840,2016-03-11
2016-03-31,dev,sharpe_12m,full,618,0.22230529414140787,42840,2016-03-11
2016-03-31,dev,sharpe_12m,under12,0,,42840,2016-03-11
2016-04-29,dev,ret_12m,all,935,0.03655574806853305,43662,2016-04-11
2016-04-29,dev,ret_12m,short,310,-0.19735998058453835,43662,2016-04-11
2016-04-29,dev,ret_12m,full,625,0.18169751781764562,43662,2016-04-11
2016-04-29,dev,ret_12m,under12,0,,43662,2016-04-11
2016-04-29,dev,sharpe_12m,all,982,-0.0034158869278643157,43662,2016-04-11
2016-04-29,dev,sharpe_12m,short,355,-0.25824350023201487,43662,2016-04-11
2016-04-29,dev,sharpe_12m,full,627,0.17506060336679855,43662,2016-04-11
2016-04-29,dev,sharpe_12m,under12,0,,43662,2016-04-11
2016-05-31,dev,ret_12m,all,1003,-0.018016910929544074,44496,2016-05-05
2016-05-31,dev,ret_12m,short,361,-0.21241078852991738,44496,2016-05-05
2016-05-31,dev,ret_12m,full,642,0.14670058060007607,44496,2016-05-05
2016-05-31,dev,ret_12m,under12,0,,44496,2016-05-05
2016-05-31,dev,sharpe_12m,all,1054,0.025532473654275505,44496,2016-05-05
2016-05-31,dev,sharpe_12m,short,411,-0.1900427101500127,44496,2016-05-05
2016-05-31,dev,sharpe_12m,full,643,0.22220620800235732,44496,2016-05-05
2016-05-31,dev,sharpe_12m,under12,0,,44496,2016-05-05
2016-06-30,dev,ret_12m,all,1086,0.2113243752959865,45342,2016-06-03
2016-06-30,dev,ret_12m,short,434,0.12686547500081655,45342,2016-06-03
2016-06-30,dev,ret_12m,full,652,0.27134790819154636,45342,2016-06-03
2016-06-30,dev,ret_12m,under12,0,,45342,2016-06-03
2016-06-30,dev,sharpe_12m,all,1159,0.1349273530763353,45342,2016-06-03
2016-06-30,dev,sharpe_12m,short,505,0.08629915786609718,45342,2016-06-03
2016-06-30,dev,sharpe_12m,full,654,0.1772626610770462,45342,2016-06-03
2016-06-30,dev,sharpe_12m,under12,0,,45342,2016-06-03
2016-07-29,dev,ret_12m,all,1162,0.26591822001395266,46208,2016-07-08
2016-07-29,dev,ret_12m,short,506,0.25260730858267205,46208,2016-07-08
2016-07-29,dev,ret_12m,full,656,0.2651924464972978,46208,2016-07-08
2016-07-29,dev,ret_12m,under12,0,,46208,2016-07-08
2016-07-29,dev,sharpe_12m,all,1200,0.17156090386173878,46208,2016-07-08
2016-07-29,dev,sharpe_12m,short,542,0.1586374451789983,46208,2016-07-08
2016-07-29,dev,sharpe_12m,full,658,0.16652415885906477,46208,2016-07-08
2016-07-29,dev,sharpe_12m,under12,0,,46208,2016-07-08
2016-08-31,dev,ret_12m,all,1198,0.2626593083897992,47084,2016-08-05
2016-08-31,dev,ret_12m,short,529,0.24373879321805278,47084,2016-08-05
2016-08-31,dev,ret_12m,full,669,0.2822676980554653,47084,2016-08-05
2016-08-31,dev,ret_12m,under12,0,,47084,2016-08-05
2016-08-31,dev,sharpe_12m,all,1238,0.15444144590051653,47084,2016-08-05
2016-08-31,dev,sharpe_12m,short,566,0.12627767792719793,47084,2016-08-05
2016-08-31,dev,sharpe_12m,full,672,0.18410256649544887,47084,2016-08-05
2016-08-31,dev,sharpe_12m,under12,0,,47084,2016-08-05
2016-09-30,dev,ret_12m,all,1230,0.1523229534175375,47989,2016-08-29
2016-09-30,dev,ret_12m,short,550,0.11568388054776439,47989,2016-08-29
2016-09-30,dev,ret_12m,full,680,0.16647513358402086,47989,2016-08-29
2016-09-30,dev,ret_12m,under12,0,,47989,2016-08-29
2016-09-30,dev,sharpe_12m,all,1262,-0.002774645050669011,47989,2016-08-29
2016-09-30,dev,sharpe_12m,short,577,-0.04567440315916356,47989,2016-08-29
