t_date,phase,feature,age_group,n,ic,train_rows,train_label_end_max
2013-09-30,dev,sharpe_12m,all,184,-0.13396389975149775,7817,2013-09-04
2013-09-30,dev,sharpe_12m,short,58,-0.12571903165277307,7817,2013-09-04
2013-09-30,dev,sharpe_12m,full,126,-0.14226921634795653,7817,2013-09-04
2013-09-30,dev,sharpe_12m,under12,0,,7817,2013-09-04
2013-10-31,dev,ret_12m,all,184,0.0694534877001021,7987,2013-10-14
2013-10-31,dev,ret_12m,short,58,-0.03454428004552586,7987,2013-10-14
2013-10-31,dev,ret_12m,full,126,0.0942512185976753,7987,2013-10-14
2013-10-31,dev,ret_12m,under12,0,,7987,2013-10-14
2013-10-31,dev,sharpe_12m,all,186,0.11489540256143672,7987,2013-10-14
2013-10-31,dev,sharpe_12m,short,60,0.12397888302306197,7987,2013-10-14
2013-10-31,dev,sharpe_12m,full,126,0.09741282339707537,7987,2013-10-14
2013-10-31,dev,sharpe_12m,under12,0,,7987,2013-10-14
2013-11-29,dev,ret_12m,all,186,0.05733907100131008,8161,2013-11-07
2013-11-29,dev,ret_12m,short,57,-0.16638579206637283,8161,2013-11-07
2013-11-29,dev,ret_12m,full,129,0.14358788014311272,8161,2013-11-07
2013-11-29,dev,ret_12m,under12,0,,8161,2013-11-07
2013-11-29,dev,sharpe_12m,all,186,0.11526838206155093,8161,2013-11-07
2013-11-29,dev,sharpe_12m,short,57,-0.03642727508426238,8161,2013-11-07
2013-11-29,dev,sharpe_12m,full,129,0.16063282647584975,8161,2013-11-07
2013-11-29,dev,sharpe_12m,under12,0,,8161,2013-11-07
2013-12-31,dev,ret_12m,all,186,0.15438274223852969,8335,2013-12-09
2013-12-31,dev,ret_12m,short,53,0.034429930656345746,8335,2013-12-09
2013-12-31,dev,ret_12m,full,133,0.18252211260852264,8335,2013-12-09
2013-12-31,dev,ret_12m,under12,0,,8335,2013-12-09
2013-12-31,dev,sharpe_12m,all,187,0.14368400383176919,8335,2013-12-09
2013-12-31,dev,sharpe_12m,short,54,0.06986849628359061,8335,2013-12-09
2013-12-31,dev,sharpe_12m,full,133,0.17133573417941053,8335,2013-12-09
2013-12-31,dev,sharpe_12m,under12,0,,8335,2013-12-09
2014-01-30,dev,ret_12m,all,187,-0.20240660062614926,8510,2014-01-02
2014-01-30,dev,ret_12m,short,51,-0.2749321266968326,8510,2014-01-02
2014-01-30,dev,ret_12m,full,136,-0.1815657649921282,8510,2014-01-02
2014-01-30,dev,ret_12m,under12,0,,8510,2014-01-02
2014-01-30,dev,sharpe_12m,all,188,-0.16844107081904328,8510,2014-01-02
2014-01-30,dev,sharpe_12m,short,52,-0.2671390762400751,8510,2014-01-02
2014-01-30,dev,sharpe_12m,full,136,-0.14626210581556223,8510,2014-01-02
2014-01-30,dev,sharpe_12m,under12,0,,8510,2014-01-02
2014-02-28,dev,ret_12m,all,188,-0.0664557247786284,8688,2014-02-11
2014-02-28,dev,ret_12m,short,51,-0.09755656108597284,8688,2014-02-11
2014-02-28,dev,ret_12m,full,137,-0.0694830772677208,8688,2014-02-11
2014-02-28,dev,ret_12m,under12,0,,8688,2014-02-11
2014-02-28,dev,sharpe_12m,all,190,-0.05956339364991887,8688,2014-02-11
2014-02-28,dev,sharpe_12m,short,53,-0.09877439122722141,8688,2014-02-11
2014-02-28,dev,sharpe_12m,full,137,-0.06009763473780499,8688,2014-02-11
2014-02-28,dev,sharpe_12m,under12,0,,8688,2014-02-11
2014-03-31,dev,ret_12m,all,190,0.24795933988549035,8869,2014-03-13
2014-03-31,dev,ret_12m,short,50,0.41800720288115245,8869,2014-03-13
2014-03-31,dev,ret_12m,full,140,0.18599637007719055,8869,2014-03-13
2014-03-31,dev,ret_12m,under12,0,,8869,2014-03-13
2014-03-31,dev,sharpe_12m,all,191,0.21723443097271974,8869,2014-03-13
2014-03-31,dev,sharpe_12m,short,51,0.2937556561085973,8869,2014-03-13
2014-03-31,dev,sharpe_12m,full,140,0.18716844153856252,8869,2014-03-13
2014-03-31,dev,sharpe_12m,under12,0,,8869,2014-03-13
2014-04-30,dev,ret_12m,all,191,0.3474906999173326,9053,2014-04-10
2014-04-30,dev,ret_12m,short,49,0.5946938775510203,9053,2014-04-10
2014-04-30,dev,ret_12m,full,142,0.26270193696025285,9053,2014-04-10
2014-04-30,dev,ret_12m,under12,0,,9053,2014-04-10
2014-04-30,dev,sharpe_12m,all,191,0.32343448608432074,9053,2014-04-10
2014-04-30,dev,sharpe_12m,short,49,0.4754081632653061,9053,2014-04-10
2014-04-30,dev,sharpe_12m,full,142,0.2577940489238062,9053,2014-04-10
2014-04-30,dev,sharpe_12m,under12,0,,9053,2014-04-10
2014-05-30,dev,ret_12m,all,192,0.15969434120934273,9239,2014-05-08
2014-05-30,dev,ret_12m,short,47,0.12465309898242369,9239,2014-05-08
2014-05-30,dev,ret_12m,full,145,0.1841127381514722,9239,2014-05-08
2014-05-30,dev,ret_12m,under12,0,,9239,2014-05-08
2014-05-30,dev,sharpe_12m,all,194,0.18307782703915385,9239,2014-05-08
2014-05-30,dev,sharpe_12m,short,49,0.11979591836734692,9239,2014-05-08
2014-05-30,dev,sharpe_12m,full,145,0.2098173515981735,9239,2014-05-08
2014-05-30,dev,sharpe_12m,under12,0,,9239,2014-05-08
2014-06-30,dev,ret_12m,all,195,-0.14903138099014387,9425,2014-06-09
2014-06-30,dev,ret_12m,short,47,-0.06695189639222943,9425,2014-06-09
2014-06-30,dev,ret_12m,full,148,-0.1264691619437545,9425,2014-06-09
2014-06-30,dev,ret_12m,under12,0,,9425,2014-06-09
2014-06-30,dev,sharpe_12m,all,199,-0.15657225521547127,9425,2014-06-09
2014-06-30,dev,sharpe_12m,short,51,-0.15429864253393666,9425,2014-06-09
2014-06-30,dev,sharpe_12m,full,148,-0.10727149557446779,9425,2014-06-09
2014-06-30,dev,sharpe_12m,under12,0,,9425,2014-06-09
2014-07-31,dev,ret_12m,all,201,0.09819713314615044,9612,2014-07-09
2014-07-31,dev,ret_12m,short,52,0.15341927772560401,9612,2014-07-09
2014-07-31,dev,ret_12m,full,149,0.10559767821512789,9612,2014-07-09
2014-07-31,dev,ret_12m,under12,0,,9612,2014-07-09
2014-07-31,dev,sharpe_12m,all,204,0.01152864846527341,9612,2014-07-09
2014-07-31,dev,sharpe_12m,short,55,-0.09047619047619049,9612,2014-07-09
2014-07-31,dev,sharpe_12m,full,149,0.10253945220388173,9612,2014-07-09
2014-07-31,dev,sharpe_12m,under12,0,,9612,2014-07-09
2014-08-29,dev,ret_12m,all,204,-0.00014559229915683683,9800,2014-08-07
2014-08-29,dev,ret_12m,short,52,0.16392043029112952,9800,2014-08-07
2014-08-29,dev,ret_12m,full,152,-0.015599477853183797,9800,2014-08-07
2014-08-29,dev,ret_12m,under12,0,,9800,2014-08-07
2014-08-29,dev,sharpe_12m,all,205,-0.10175648758200888,9800,2014-08-07
2014-08-29,dev,sharpe_12m,short,53,-0.18214804063860665,9800,2014-08-07
2014-08-29,dev,sharpe_12m,full,152,-0.03632132532343715,9800,2014-08-07
2014-08-29,dev,sharpe_12m,under12,0,,9800,2014-08-07
2014-09-30,dev,ret_12m,all,206,-0.03739151025955173,9990,2014-08-29
2014-09-30,dev,ret_12m,short,48,0.23805905340859748,9990,2014-08-29
2014-09-30,dev,ret_12m,full,158,-0.0984834770650436,9990,2014-08-29
2014-09-30,dev,ret_12m,under12,0,,9990,2014-08-29
2014-09-30,dev,sharpe_12m,all,210,-0.21351763726420747,9990,2014-08-29
2014-09-30,dev,sharpe_12m,short,52,-0.31230256979424564,9990,2014-08-29
2014-09-30,dev,sharpe_12m,full,158,-0.13753976137848573,9990,2014-08-29
2014-09-30,dev,sharpe_12m,under12,0,,9990,2014-08-29
2014-10-31,dev,ret_12m,all,210,-0.11245800844204436,10181,2014-09-30
2014-10-31,dev,ret_12m,short,50,-0.010996398559423769,10181,2014-09-30
2014-10-31,dev,ret_12m,full,160,-0.11090472284073598,10181,2014-09-30
2014-10-31,dev,ret_12m,under12,0,,10181,2014-09-30
2014-10-31,dev,sharpe_12m,all,210,-0.2487539399986394,10181,2014-09-30
2014-10-31,dev,sharpe_12m,short,50,-0.4435534213685474,10181,2014-09-30
2014-10-31,dev,sharpe_12m,full,160,-0.14084143911871555,10181,2014-09-30
2014-10-31,dev,sharpe_12m,under12,0,,10181,2014-09-30
2014-11-28,dev,ret_12m,all,211,0.16150917847242627,10372,2014-11-05
2014-11-28,dev,ret_12m,short,48,0.4176074685193226,10372,2014-11-05
2014-11-28,dev,ret_12m,full,163,0.1000105297576493,10372,2014-11-05
2014-11-28,dev,ret_12m,under12,0,,10372,2014-11-05
2014-11-28,dev,sharpe_12m,all,213,-0.15421057468067084,10372,2014-11-05
2014-11-28,dev,sharpe_12m,short,50,-0.36144057623049214,10372,2014-11-05
2014-11-28,dev,sharpe_12m,full,163,-0.0340111172072866,10372,2014-11-05
2014-11-28,dev,sharpe_12m,under12,0,,10372,2014-11-05
2014-12-31,dev,ret_12m,all,213,-0.07441989265872079,10566,2014-12-03
2014-12-31,dev,ret_12m,short,47,0.051919518963922294,10566,2014-12-03
2014-12-31,dev,ret_12m,full,166,-0.11916102078428031,10566,2014-12-03
2014-12-31,dev,ret_12m,under12,0,,10566,2014-12-03
2014-12-31,dev,sharpe_12m,all,216,-0.2595458388406625,10566,2014-12-03
2014-12-31,dev,sharpe_12m,short,50,-0.3026650660264106,10566,2014-12-03
2014-12-31,dev,sharpe_12m,full,166,-0.23522768264128918,10566,2014-12-03
2014-12-31,dev,sharpe_12m,under12,0,,10566,2014-12-03
2015-01-30,dev,ret_12m,all,216,0.14135557698948545,10765,2014-12-31
2015-01-30,dev,ret_12m,short,50,0.2978631452581032,10765,2014-12-31
2015-01-30,dev,ret_12m,full,166,0.07895403060254083,10765,2014-12-31
2015-01-30,dev,ret_12m,under12,0,,10765,2014-12-31
2015-01-30,dev,sharpe_12m,all,219,-0.08272076045106083,10765,2014-12-31
2015-01-30,dev,sharpe_12m,short,53,-0.2854378326076439,10765,2014-12-31
2015-01-30,dev,sharpe_12m,full,166,-0.00728925500586997,10765,2014-12-31
2015-01-30,dev,sharpe_12m,under12,0,,10765,2014-12-31
2015-02-27,dev,ret_12m,all,220,-0.06195206888196412,10969,2015-02-04
2015-02-27,dev,ret_12m,short,50,-0.05901560624249699,10969,2015-02-04
2015-02-27,dev,ret_12m,full,170,-0.042634082595978284,10969,2015-02-04
2015-02-27,dev,ret_12m,under12,0,,10969,2015-02-04
2015-02-27,dev,sharpe_12m,all,221,0.07208022502140149,10969,2015-02-04
2015-02-27,dev,sharpe_12m,short,51,0.06171945701357466,10969,2015-02-04
2015-02-27,dev,sharpe_12m,full,170,0.05403117958488285,10969,2015-02-04
2015-02-27,dev,sharpe_12m,under12,0,,10969,2015-02-04
2015-03-31,dev,ret_12m,all,221,-0.23094711330005444,11174,2015-03-12
2015-03-31,dev,ret_12m,short,47,-0.2461840888066605,11174,2015-03-12
2015-03-31,dev,ret_12m,full,174,-0.1608918249380677,11174,2015-03-12
2015-03-31,dev,ret_12m,under12,0,,11174,2015-03-12
2015-03-31,dev,sharpe_12m,all,222,0.16918558068650397,11174,2015-03-12
2015-03-31,dev,sharpe_12m,short,48,0.25412505427702997,11174,2015-03-12
2015-03-31,dev,sharpe_12m,full,174,0.13304592955380276,11174,2015-03-12
2015-03-31,dev,sharpe_12m,under12,0,,11174,2015-03-12
2015-04-30,dev,ret_12m,all,223,-0.2688245580622262,11384,2015-04-13
2015-04-30,dev,ret_12m,short,49,-0.4240816326530612,11384,2015-04-13
2015-04-30,dev,ret_12m,full,174,-0.17109484894216803,11384,2015-04-13
2015-04-30,dev,ret_12m,under12,0,,11384,2015-04-13
2015-04-30,dev,sharpe_12m,all,229,0.16580296383639948,11384,2015-04-13
2015-04-30,dev,sharpe_12m,short,55,0.16103896103896106,11384,2015-04-13
2015-04-30,dev,sharpe_12m,full,174,0.1690811241777955,11384,2015-04-13
2015-04-30,dev,sharpe_12m,under12,0,,11384,2015-04-13
2015-05-29,dev,ret_12m,all,229,-0.49032905978635605,11594,2015-05-08
2015-05-29,dev,ret_12m,short,53,-0.6489275923238187,11594,2015-05-08
2015-05-29,dev,ret_12m,full,176,-0.4034712744882236,11594,2015-05-08
2015-05-29,dev,ret_12m,under12,0,,11594,2015-05-08
2015-05-29,dev,sharpe_12m,all,232,0.07450859041801765,11594,2015-05-08
2015-05-29,dev,sharpe_12m,short,56,0.10232399179767601,11594,2015-05-08
2015-05-29,dev,sharpe_12m,full,176,0.05024653312788906,11594,2015-05-08
2015-05-29,dev,sharpe_12m,under12,0,,11594,2015-05-08
2015-06-30,dev,ret_12m,all,233,-0.1497042003923756,11807,2015-06-05
2015-06-30,dev,ret_12m,short,53,-0.31269150137074664,11807,2015-06-05
2015-06-30,dev,ret_12m,full,180,-0.06282909966356987,11807,2015-06-05
2015-06-30,dev,ret_12m,under12,0,,11807,2015-06-05
2015-06-30,dev,sharpe_12m,all,235,0.3187762952277917,11807,2015-06-05
2015-06-30,dev,sharpe_12m,short,55,0.5079365079365079,11807,2015-06-05
2015-06-30,dev,sharpe_12m,full,180,0.22592261078016812,11807,2015-06-05
2015-06-30,dev,sharpe_12m,under12,0,,11807,2015-06-05
2015-07-31,dev,ret_12m,all,239,0.023918814387679756,12023,2015-07-09
2015-07-31,dev,ret_12m,short,57,-0.25012963443090486,12023,2015-07-09
2015-07-31,dev,ret_12m,full,182,0.15514500896259795,12023,2015-07-09
2015-07-31,dev,ret_12m,under12,0,,12023,2015-07-09
2015-07-31,dev,sharpe_12m,all,241,0.3661491375467234,12023,2015-07-09
2015-07-31,dev,sharpe_12m,short,59,0.40081823495032154,12023,2015-07-09
2015-07-31,dev,sharpe_12m,full,182,0.3260763328691958,12023,2015-07-09
2015-07-31,dev,sharpe_12m,under12,0,,12023,2015-07-09
2015-08-31,dev,ret_12m,all,241,0.14554542025307776,12242,2015-08-06
2015-08-31,dev,ret_12m,short,57,-0.15426497277676954,12242,2015-08-06
2015-08-31,dev,ret_12m,full,184,0.22673614455510394,12242,2015-08-06
2015-08-31,dev,ret_12m,under12,0,,12242,2015-08-06
2015-08-31,dev,sharpe_12m,all,242,0.2467014755459368,12242,2015-08-06
2015-08-31,dev,sharpe_12m,short,58,0.12368882463317853,12242,2015-08-06
2015-08-31,dev,sharpe_12m,full,184,0.2696056712450155,12242,2015-08-06
2015-08-31,dev,sharpe_12m,under12,0,,12242,2015-08-06
2015-09-30,dev,ret_12m,all,243,0.21149815759850532,12463,2015-08-27
2015-09-30,dev,ret_12m,short,57,0.2057298418459943,12463,2015-08-27
2015-09-30,dev,ret_12m,full,186,0.2190797663283432,12463,2015-08-27
2015-09-30,dev,ret_12m,under12,0,,12463,2015-08-27
2015-09-30,dev,sharpe_12m,all,249,-0.0043956471045472215,12463,2015-08-27
2015-09-30,dev,sharpe_12m,short,63,-0.1699788786482335,12463,2015-08-27
2015-09-30,dev,sharpe_12m,full,186,0.09295115367221629,12463,2015-08-27
2015-09-30,dev,sharpe_12m,under12,0,,12463,2015-08-27
2015-10-30,dev,ret_12m,all,249,0.10540380878352118,12685,2015-09-30
2015-10-30,dev,ret_12m,short,63,-0.12279185867895547,12685,2015-09-30
2015-10-30,dev,ret_12m,full,186,0.1895920070493125,12685,2015-09-30
2015-10-30,dev,ret_12m,under12,0,,12685,2015-09-30
2015-10-30,dev,sharpe_12m,all,249,0.31852467936261175,12685,2015-09-30
2015-10-30,dev,sharpe_12m,short,63,0.38575268817204295,12685,2015-09-30
2015-10-30,dev,sharpe_12m,full,186,0.29535034430670104,12685,2015-09-30
2015-10-30,dev,sharpe_12m,under12,0,,12685,2015-09-30
2015-11-30,dev,ret_12m,all,249,-0.11776059075009716,12914,2015-11-05
2015-11-30,dev,ret_12m,short,62,-0.4210672105965601,12914,2015-11-05
2015-11-30,dev,ret_12m,full,187,-0.004224488822171409,12914,2015-11-05
2015-11-30,dev,ret_12m,under12,0,,12914,2015-11-05
2015-11-30,dev,sharpe_12m,all,255,0.29430870773506257,12914,2015-11-05
2015-11-30,dev,sharpe_12m,short,68,0.38504408901782644,12914,2015-11-05
2015-11-30,dev,sharpe_12m,full,187,0.2433962541152981,12914,2015-11-05
2015-11-30,dev,sharpe_12m,under12,0,,12914,2015-11-05
2015-12-31,dev,ret_12m,all,257,-0.08034977038277079,13146,2015-12-03
2015-12-31,dev,ret_12m,short,69,-0.32396784800876877,13146,2015-12-03
2015-12-31,dev,ret_12m,full,188,0.04244121891180714,13146,2015-12-03
2015-12-31,dev,ret_12m,under12,0,,13146,2015-12-03
2015-12-31,dev,sharpe_12m,all,264,0.29122475200386094,13146,2015-12-03
2015-12-31,dev,sharpe_12m,short,76,0.39401230348598765,13146,2015-12-03
2015-12-31,dev,sharpe_12m,full,188,0.24784949440769213,13146,2015-12-03
2015-12-31,dev,sharpe_12m,under12,0,,13146,2015-12-03
2016-01-29,dev,ret_12m,all,264,0.16708450456208543,13381,2016-01-04
2016-01-29,dev,ret_12m,short,76,0.12259740259740258,13381,2016-01-04
2016-01-29,dev,ret_12m,full,188,0.21859936753553771,13381,2016-01-04
2016-01-29,dev,ret_12m,under12,0,,13381,2016-01-04
2016-01-29,dev,sharpe_12m,all,266,0.013127051251193494,13381,2016-01-04
2016-01-29,dev,sharpe_12m,short,78,-0.21010634934685565,13381,2016-01-04
2016-01-29,dev,sharpe_12m,full,188,0.15925570744093898,13381,2016-01-04
2016-01-29,dev,sharpe_12m,under12,0,,13381,2016-01-04
2016-02-29,dev,ret_12m,all,267,0.05317755229932958,13622,2016-02-04
2016-02-29,dev,ret_12m,short,76,-0.029719753930280243,13622,2016-02-04
2016-02-29,dev,ret_12m,full,191,0.10094034169192614,13622,2016-02-04
2016-02-29,dev,ret_12m,under12,0,,13622,2016-02-04
2016-02-29,dev,sharpe_12m,all,275,-0.03978419549349413,13622,2016-02-04
2016-02-29,dev,sharpe_12m,short,84,-0.28016604232054265,13622,2016-02-04
2016-02-29,dev,sharpe_12m,full,191,0.08531792504822264,13622,2016-02-04
2016-02-29,dev,sharpe_12m,under12,0,,13622,2016-02-04
2016-03-31,dev,ret_12m,all,276,0.24934804012499823,13864,2016-03-11
2016-03-31,dev,ret_12m,short,85,0.0984170412350987,13864,2016-03-11
2016-03-31,dev,ret_12m,full,191,0.3145546293744833,13864,2016-03-11
2016-03-31,dev,ret_12m,under12,0,,13864,2016-03-11
2016-03-31,dev,sharpe_12m,all,280,0.19535343927491786,13864,2016-03-11
2016-03-31,dev,sharpe_12m,short,89,-0.016121893088185225,13864,2016-03-11
2016-03-31,dev,sharpe_12m,full,191,0.3017704601818683,13864,2016-03-11
2016-03-31,dev,sharpe_12m,under12,0,,13864,2016-03-11
2016-04-29,dev,ret_12m,all,281,0.1555652305595517,14113,2016-04-11
2016-04-29,dev,ret_12m,short,87,-0.016567033607931762,14113,2016-04-11
2016-04-29,dev,ret_12m,full,194,0.2412749154589868,14113,2016-04-11
2016-04-29,dev,ret_12m,under12,0,,14113,2016-04-11
2016-04-29,dev,sharpe_12m,all,296,0.13883174391648967,14113,2016-04-11
2016-04-29,dev,sharpe_12m,short,102,-0.07190799034215244,14113,2016-04-11
2016-04-29,dev,sharpe_12m,full,194,0.26422405114782654,14113,2016-04-11
2016-04-29,dev,sharpe_12m,under12,0,,14113,2016-04-11
2016-05-31,dev,ret_12m,all,303,0.0988891151227357,14362,2016-05-05
2016-05-31,dev,ret_12m,short,102,0.005886311075425075,14362,2016-05-05
2016-05-31,dev,ret_12m,full,201,0.18609428106989803,14362,2016-05-05
2016-05-31,dev,ret_12m,under12,0,,14362,2016-05-05
2016-05-31,dev,sharpe_12m,all,313,0.1971806403238405,14362,2016-05-05
2016-05-31,dev,sharpe_12m,short,112,0.05425052106468036,14362,2016-05-05
2016-05-31,dev,sharpe_12m,full,201,0.31841879710359094,14362,2016-05-05
2016-05-31,dev,sharpe_12m,under12,0,,14362,2016-05-05
2016-06-30,dev,ret_12m,all,323,0.3025608921422625,14617,2016-06-03
2016-06-30,dev,ret_12m,short,119,0.29044295684375454,14617,2016-06-03
2016-06-30,dev,ret_12m,full,204,0.3307602603699175,14617,2016-06-03
2016-06-30,dev,ret_12m,under12,0,,14617,2016-06-03
2016-06-30,dev,sharpe_12m,all,348,0.26691044129719155,14617,2016-06-03
2016-06-30,dev,sharpe_12m,short,144,0.28517000241138174,14617,2016-06-03
2016-06-30,dev,sharpe_12m,full,204,0.2631418252751058,14617,2016-06-03
2016-06-30,dev,sharpe_12m,under12,0,,14617,2016-06-03
2016-07-29,dev,ret_12m,all,347,0.36231969804106956,14881,2016-07-08
2016-07-29,dev,ret_12m,short,142,0.40192082415636515,14881,2016-07-08
2016-07-29,dev,ret_12m,full,205,0.3473986990012675,14881,2016-07-08
2016-07-29,dev,ret_12m,under12,0,,14881,2016-07-08
2016-07-29,dev,sharpe_12m,all,363,0.29983577447163584,14881,2016-07-08
2016-07-29,dev,sharpe_12m,short,158,0.31392739735821673,14881,2016-07-08
2016-07-29,dev,sharpe_12m,full,205,0.28022871947737177,14881,2016-07-08
2016-07-29,dev,sharpe_12m,under12,0,,14881,2016-07-08
2016-08-31,dev,ret_12m,all,362,0.3615040029667626,15147,2016-08-05
2016-08-31,dev,ret_12m,short,155,0.3727885018207599,15147,2016-08-05
2016-08-31,dev,ret_12m,full,207,0.3607940708510569,15147,2016-08-05
2016-08-31,dev,ret_12m,under12,0,,15147,2016-08-05
2016-08-31,dev,sharpe_12m,all,374,0.23738670413327406,15147,2016-08-05
2016-08-31,dev,sharpe_12m,short,167,0.2012017273542416,15147,2016-08-05
2016-08-31,dev,sharpe_12m,full,207,0.26709852691279456,15147,2016-08-05
2016-08-31,dev,sharpe_12m,under12,0,,15147,2016-08-05
2016-09-30,dev,ret_12m,all,368,0.2176506367006568,15422,2016-08-29
2016-09-30,dev,ret_12m,short,158,0.19995314584572507,15422,2016-08-29
2016-09-30,dev,ret_12m,full,210,0.19956072862034446,15422,2016-08-29
2016-09-30,dev,ret_12m,under12,0,,15422,2016-08-29
2016-09-30,dev,sharpe_12m,all,382,0.11301897619173965,15422,2016-08-29
2016-09-30,dev,sharpe_12m,short,171,0.053860369117047065,15422,2016-08-29
2016-09-30,dev,sharpe_12m,full,211,0.16670584177514344,15422,2016-08-29
2016-09-30,dev,sharpe_12m,under12,0,,15422,2016-08-29
2016-10-31,dev,ret_12m,all,377,0.25461212383442755,15702,2016-10-10
2016-10-31,dev,ret_12m,short,167,0.38394467519350284,15702,2016-10-10
2016-10-31,dev,ret_12m,full,210,0.15209479968771564,15702,2016-10-10
2016-10-31,dev,ret_12m,under12,0,,15702,2016-10-10
2016-10-31,dev,sharpe_12m,all,387,0.22835794814843344,15702,2016-10-10
2016-10-31,dev,sharpe_12m,short,176,0.3449438696896324,15702,2016-10-10
2016-10-31,dev,sharpe_12m,full,211,0.09547399752174858,15702,2016-10-10
2016-10-31,dev,sharpe_12m,under12,0,,15702,2016-10-10
2016-11-30,dev,ret_12m,all,386,0.25038963125479574,15998,2016-11-07
2016-11-30,dev,ret_12m,short,173,0.35849507024952376,15998,2016-11-07
2016-11-30,dev,ret_12m,full,213,0.15905856581917885,15998,2016-11-07
2016-11-30,dev,ret_12m,under12,0,,15998,2016-11-07
2016-11-30,dev,sharpe_12m,all,398,0.19227641398218528,15998,2016-11-07
2016-11-30,dev,sharpe_12m,short,184,0.31363102232667445,15998,2016-11-07
2016-11-30,dev,sharpe_12m,full,214,0.06943193610697,15998,2016-11-07
2016-11-30,dev,sharpe_12m,under12,0,,15998,2016-11-07
2016-12-30,dev,ret_12m,all,395,0.08522388960607814,16311,2016-12-06
2016-12-30,dev,ret_12m,short,176,0.22690732995817744,16311,2016-12-06
2016-12-30,dev,ret_12m,full,219,0.022547328252996223,16311,2016-12-06
2016-12-30,dev,ret_12m,under12,0,,16311,2016-12-06
2016-12-30,dev,sharpe_12m,all,409,0.059163617740017466,16311,2016-12-06
2016-12-30,dev,sharpe_12m,short,189,0.17179651255799072,16311,2016-12-06
2016-12-30,dev,sharpe_12m,full,220,-0.0213103576520176,16311,2016-12-06
2016-12-30,dev,sharpe_12m,under12,0,,16311,2016-12-06
2017-01-26,dev,ret_12m,all,405,0.12377429861212724,16659,2017-01-04
2017-01-26,dev,ret_12m,short,186,0.17886884642102857,16659,2017-01-04
2017-01-26,dev,ret_12m,full,219,0.08116923920618782,16659,2017-01-04
2017-01-26,dev,ret_12m,under12,0,,16659,2017-01-04
2017-01-26,dev,sharpe_12m,all,423,0.11837195261551378,16659,2017-01-04
2017-01-26,dev,sharpe_12m,short,203,0.19899096545412295,16659,2017-01-04
2017-01-26,dev,sharpe_12m,full,220,0.08084952919763556,16659,2017-01-04
2017-01-26,dev,sharpe_12m,under12,0,,16659,2017-01-04
2017-02-28,dev,ret_12m,all,419,0.10858976471336729,17022,2017-02-09
2017-02-28,dev,ret_12m,short,198,0.17482041804160006,17022,2017-02-09
2017-02-28,dev,ret_12m,full,221,0.0600097835391953,17022,2017-02-09
2017-02-28,dev,ret_12m,under12,0,,17022,2017-02-09
2017-02-28,dev,sharpe_12m,all,430,0.10993453748539272,17022,2017-02-09
2017-02-28,dev,sharpe_12m,short,208,0.2021331071674321,17022,2017-02-09
2017-02-28,dev,sharpe_12m,full,222,0.05829486731623371,17022,2017-02-09
2017-02-28,dev,sharpe_12m,under12,0,,17022,2017-02-09
2017-03-31,dev,ret_12m,all,428,0.1827977446178764,17396,2017-03-14
2017-03-31,dev,ret_12m,short,201,0.20556228757204079,17396,2017-03-14
2017-03-31,dev,ret_12m,full,227,0.14409615712119567,17396,2017-03-14
2017-03-31,dev,ret_12m,under12,0,,17396,2017-03-14
2017-03-31,dev,sharpe_12m,all,434,0.17798602428226823,17396,2017-03-14
2017-03-31,dev,sharpe_12m,short,206,0.2136272380030681,17396,2017-03-14
2017-03-31,dev,sharpe_12m,full,228,0.1608238320827558,17396,2017-03-14
2017-03-31,dev,sharpe_12m,under12,0,,17396,2017-03-14
2017-04-28,dev,ret_12m,all,430,0.20818951188562151,17778,2017-04-13
2017-04-28,dev,ret_12m,short,199,0.23148012791228875,17778,2017-04-13
2017-04-28,dev,ret_12m,full,231,0.1960250394283378,17778,2017-04-13
2017-04-28,dev,ret_12m,under12,0,,17778,2017-04-13
2017-04-28,dev,sharpe_12m,all,443,0.20592721256643715,17778,2017-04-13
2017-04-28,dev,sharpe_12m,short,211,0.2138002835937201,17778,2017-04-13
2017-04-28,dev,sharpe_12m,full,232,0.22801558364678087,17778,2017-04-13
2017-04-28,dev,sharpe_12m,under12,0,,17778,2017-04-13
2017-05-31,dev,ret_12m,all,438,0.24939507112658257,18165,2017-05-08
2017-05-31,dev,ret_12m,short,201,0.26753066351411264,18165,2017-05-08
2017-05-31,dev,ret_12m,full,237,0.20130206126647182,18165,2017-05-08
2017-05-31,dev,ret_12m,under12,0,,18165,2017-05-08
2017-05-31,dev,sharpe_12m,all,451,0.23145785504516345,18165,2017-05-08
2017-05-31,dev,sharpe_12m,short,213,0.25109713119130933,18165,2017-05-08
2017-05-31,dev,sharpe_12m,full,238,0.22035446242476653,18165,2017-05-08
2017-05-31,dev,sharpe_12m,under12,0,,18165,2017-05-08
2017-06-30,dev,ret_12m,all,447,0.3759105385465348,18563,2017-06-09
2017-06-30,dev,ret_12m,short,208,0.4033634176654771,18563,2017-06-09
2017-06-30,dev,ret_12m,full,239,0.34484371154319465,18563,2017-06-09
2017-06-30,dev,ret_12m,under12,0,,18563,2017-06-09
2017-06-30,dev,sharpe_12m,all,461,0.29819666328201655,18563,2017-06-09
2017-06-30,dev,sharpe_12m,short,221,0.3023914082737612,18563,2017-06-09
