rank_main,fund_code,fund_name,score_main,rank_style_neutral,style_neutral_score,rank_sector_neutral,sector_neutral_score,beta_mkt,beta_size,beta_金融地产,beta_消费,beta_医药,beta_科技,beta_制造,beta_周期,age_months,age_group,coverage,as_of
22.0,013107,华夏先进制造龙头混合A,1.1052545516710168,29.0,0.7411152309486502,26.0,0.6764695512164771,1.814956377565408,0.6490864796300213,1.0266089395314415,-0.33589374795765137,-0.6166852880840039,-0.06078781682056744,0.7203131787079664,0.09263790881333696,58.0,full,1.0,2026-09-17
23.0,005628,汇安趋势动力股票A,1.0892095969146398,23.0,0.7828186311529003,39.0,0.5911504446016962,1.4801846457944179,1.5336759169449103,0.825752799374986,-0.2606712427172352,-1.0253315971109218,0.0603319961449873,0.8186640178481482,0.2581169929501236,100.8,full,1.0,2026-09-17
24.0,001170,宏利复兴混合A,1.0886144584730197,42.0,0.6752728328354684,48.0,0.5564852328674078,2.008743265194794,0.5743021275720732,0.9911656096109123,-0.5645082234441354,-0.4805052053859362,-0.2370209638547378,1.1379088680784601,-0.21212795000380544,136.9,full,1.0,2026-09-17
25.0,630001,华商领先企业混合,1.0722204600871228,21.0,0.8256335471314621,22.0,0.7150876122382435,1.3009406773739103,1.2065968975402952,0.8603187349012611,-0.09700009963552714,-0.8263329445475422,0.2719348210527549,0.6707234967003849,0.2579701599452964,232.1,full,1.0,2026-09-17
26.0,001741,广发百发大数据精选混合A,1.0425678429176588,22.0,0.7865570332928982,24.0,0.6864167356464106,1.2967363278851871,1.4990524121014888,0.8058665522411563,-0.4285037780211426,-0.6769743117600431,0.05319571336984852,0.7153347952958057,0.41698496128897566,132.1,full,1.0,2026-09-17
27.0,005903,宏利绩优混合A,1.0318035001393508,51.0,0.620184215542191,57.0,0.5085647236189252,2.006232102902687,0.5452004367217309,1.0101708694903626,-0.515854105980985,-0.4763182837095792,-0.25279637029387425,1.0988174112491598,-0.17214516293320678,99.2,full,1.0,2026-09-17
28.0,021626,华富半导体产业混合发起式A,1.0309049295121646,34.0,0.7034280947656106,45.0,0.5644217433412109,1.5544498537458153,1.5668344780205559,0.8792226423202694,-0.41126589315417683,-0.9299550765673419,0.19211623216939122,0.9455999383973805,0.24103834928117351,21.8,short,1.0,2026-09-17
29.0,002125,广发新兴成长混合A,1.0244264907386649,52.0,0.619140777560681,82.0,0.432249112347999,1.9589553946439597,0.7206222350567204,0.8734511353536405,-0.4971769670732166,-0.6413815019025253,-0.15608155223643605,1.3474576084892746,-0.2769437951234462,108.1,full,1.0,2026-09-17
30.0,519773,交银数据产业灵活配置混合A,1.023530620003993,32.0,0.7049845589618546,32.0,0.6329057688846086,1.5548174720632657,1.3165338766865375,0.8904364429025625,-0.4517179777329856,-0.7521104288673044,0.0770422695161539,0.6850341704194246,0.37194622000703265,121.0,full,1.0,2026-09-17
31.0,020469,长城半导体混合发起式A,1.0155777074065009,36.0,0.7014799464338037,56.0,0.5115696745831644,1.5202994168656643,1.44949370803886,0.7741055716676524,-0.28694825944227,-1.0653184393259834,0.18439242298683944,0.9359130840912573,0.22688609101790136,30.7,short,1.0,2026-09-17
32.0,011891,易方达先锋成长混合A,1.0093330869567305,74.0,0.5478292060843067,127.0,0.37571244969540696,2.1676096901277857,0.7299458072468465,1.0512010737562898,-0.47462770254958897,-0.6862205404611432,-0.20900899790065508,1.3680517210749161,-0.29159005048482145,59.8,full,1.0,2026-09-17
33.0,008528,华泰柏瑞质量成长A,1.008832481708763,86.0,0.5246000269784776,90.0,0.4178791869855196,2.2471615563804717,0.7693923849468387,1.1252971606967892,-0.7233302233475272,-0.5673088027985307,-0.18270491578617754,1.3047425552524279,-0.2534742489890107,78.0,full,1.0,2026-09-17
34.0,016500,华夏半导体龙头混合发起A,1.0083108012857758,41.0,0.6785976383517807,40.0,0.5858744662926942,1.6098363743897453,1.2176228505806843,0.9613654327918366,-0.2586082769615554,-0.9237442366218966,0.19952014266033358,0.6893135934025125,0.30151729460543947,47.9,full,1.0,2026-09-17
35.0,007639,汇添富竞争优势灵活配置混合,1.004479655552176,25.0,0.7590584822926574,27.0,0.6716347484524847,1.2544798326998137,1.5192197212052876,0.7935597385334927,-0.4733852788477694,-0.5705889911417583,-0.001879996617111357,0.5585857403107174,0.2649665972170339,84.4,full,1.0,2026-09-17
36.0,162201,宏利成长混合,1.00154988574167,60.0,0.5905311958128434,64.0,0.4733921780297221,2.0023361787616105,0.5574757070351759,0.9836004765597994,-0.5374960061178518,-0.4897441453964061,-0.23678567113969362,1.1233821434207827,-0.18038105091093257,280.8,full,1.0,2026-09-17
37.0,001437,易方达瑞享混合I,1.0005148843594878,69.0,0.563748378281163,129.0,0.3709375038229551,2.07685747227046,0.7179675433454324,0.9208457355906634,-0.5204904889665838,-0.7142285743941623,-0.17955030932071203,1.3561332853174866,-0.2891256846187309,134.7,full,1.0,2026-09-17
38.0,010115,易方达远见成长混合A,1.000177517088114,75.0,0.5454733451713416,119.0,0.3862171305079316,2.141209525119192,0.7374523697187794,1.0471273200479798,-0.510888047390713,-0.6418793562513313,-0.21328282448305402,1.329002888314656,-0.2770886625476992,66.4,full,1.0,2026-09-17
