rank,fund_code,fund_name,score,age_months,age_group,coverage,as_of
642,005259,建信龙头企业股票,0.046537438947672705,103.7,full,1.0,2026-09-15
643,003626,平安鑫利混合A,0.04638992105469142,117.3,full,1.0,2026-09-15
644,001835,易方达瑞祥混合A,0.04621316687542598,103.9,full,1.0,2026-09-15
645,012878,中信建投量化精选6个月持有混合A,0.04615972708256444,61.6,full,1.0,2026-09-15
646,012119,工银核心优势混合A,0.0461524249996339,62.7,full,1.0,2026-09-15
647,010942,招商瑞乐6个月持有期混合A,0.04576628099767399,62.1,full,1.0,2026-09-15
648,007388,摩根研究驱动股票A,0.04555377623053425,75.1,full,1.0,2026-09-15
649,017389,中银证券凌瑞6个月持有期混合A,0.0453247206498546,38.9,full,1.0,2026-09-15
650,008513,南方宝丰混合A,0.04531353895561985,78.4,full,1.0,2026-09-15
651,001815,华泰柏瑞激励动力混合A,0.044423939798343914,130.6,full,1.0,2026-09-15
652,009536,汇添富稳健增益一年持有混合A,0.04430771809225775,75.8,full,1.0,2026-09-15
653,501049,东方红睿玺三年持有混合A,0.04417491223112746,106.0,full,1.0,2026-09-15
654,090001,大成价值增长混合A,0.04402918427810887,286.1,full,1.0,2026-09-15
655,011251,华安聚嘉精选混合A,0.043446987135550064,65.9,full,1.0,2026-09-15
656,009950,财通资管均衡价值一年持有期混合,0.043078413357426903,69.7,full,1.0,2026-09-15
657,001547,兴业聚惠混合A,0.04280450665962854,134.3,full,1.0,2026-09-15
658,001247,华泰柏瑞新利混合A,0.04253990543889241,136.6,full,1.0,2026-09-15
659,009900,易方达磐固六个月持有期混合A,0.04253070178124285,72.4,full,1.0,2026-09-15
660,009989,华宝研究精选混合,0.04246384531352687,72.6,full,1.0,2026-09-15
661,010694,万家内需增长一年持有混合,0.04233035675410801,66.5,full,1.0,2026-09-15
662,001349,富国改革动力混合,0.041995943032782534,135.9,full,1.0,2026-09-15
663,001907,国投瑞银境煊灵活配置混合A,0.04198884118287194,130.6,full,1.0,2026-09-15
664,013067,富安达中小盘六个月持有混合发起,0.04132242115068485,60.2,full,1.0,2026-09-15
665,013367,汇添富多元价值发现混合A,0.04125018006365866,52.6,full,1.0,2026-09-15
666,001280,银华聚利灵活配置混合A,0.04082776647080255,136.1,full,1.0,2026-09-15
667,008488,华商恒益稳健混合,0.04075780942377083,78.8,full,1.0,2026-09-15
668,000362,国泰聚信价值优势混合A,0.04066277782919547,152.9,full,1.0,2026-09-15
669,009548,汇添富中盘价值精选混合A,0.04052019955296404,74.3,full,1.0,2026-09-15
670,519068,汇添富成长焦点混合,0.040231870760871535,234.2,full,1.0,2026-09-15
671,012594,招商瑞享1年持有期混合A,0.03959114598152147,55.7,full,1.0,2026-09-15
672,270022,广发内需增长混合A,0.03930490630164818,196.9,full,1.0,2026-09-15
673,009076,工银圆兴混合,0.03911271128137428,76.7,full,1.0,2026-09-15
674,014593,西部利得聚优一年持有期混合,0.039087897359011414,49.2,full,1.0,2026-09-15
675,009885,新华景气行业混合A,0.03871106670214486,71.6,full,1.0,2026-09-15
676,010870,汇添富稳健鑫添益六个月持有混合A,0.03850490616777402,65.7,full,1.0,2026-09-15
677,550001,中信保诚四季红混合A,0.03845566869439265,244.6,full,1.0,2026-09-15
678,501095,中银证券科技创新混合(LOF),0.0383677779264493,78.1,full,1.0,2026-09-15
679,006736,国投瑞银先进制造混合,0.03825118223479773,91.7,full,1.0,2026-09-15
680,013603,易方达均衡优选一年持有混合A,0.03822414756421755,51.7,full,1.0,2026-09-15
681,519222,海富通欣益混合A,0.03818722616197978,120.2,full,1.0,2026-09-15
682,010885,长盛优势企业精选混合A,0.03815455979976168,67.4,full,1.0,2026-09-15
683,008178,同泰慧盈混合A,0.03812939318640152,81.6,full,1.0,2026-09-15
684,012435,万家招瑞回报一年持有混合A,0.03803932977712665,60.9,full,1.0,2026-09-15
685,000214,广发成长优选混合,0.03793757857980995,153.1,full,1.0,2026-09-15
686,009653,大成丰享回报混合A,0.03768226502080152,69.9,full,1.0,2026-09-15
687,013569,天弘永利优佳混合A,0.03750782278933351,59.5,full,1.0,2026-09-15
688,001817,易方达瑞兴灵活配置混合I,0.03743434655270139,110.8,full,1.0,2026-09-15
689,010890,交银鸿福六个月持有混合A,0.03741206479999848,65.5,full,1.0,2026-09-15
690,410003,华富成长趋势混合A,0.03723058999456175,233.9,full,1.0,2026-09-15
691,011220,南方匠心优选股票A,0.037150084917155324,67.4,full,1.0,2026-09-15
692,012578,富国红利混合A,0.036882003407165076,56.8,full,1.0,2026-09-15
693,006529,中欧匠心两年持有期混合A,0.036783746628765046,87.2,full,1.0,2026-09-15
694,006058,民生加银新兴成长混合,0.03674897300882751,96.3,full,1.0,2026-09-15
695,003697,华夏睿磐泰盛混合A,0.03666897390681756,114.0,full,1.0,2026-09-15
696,260101,景顺长城优选混合,0.036652692529852704,274.7,full,1.0,2026-09-15
697,160311,华夏蓝筹混合(LOF)A,0.03639428790681154,232.2,full,1.0,2026-09-15
698,009829,长城优选增强六个月持有混合A,0.03632254586201156,70.3,full,1.0,2026-09-15
699,003343,鹏华弘惠灵活配置混合A,0.036150375834220316,119.6,full,1.0,2026-09-15
700,008618,永赢医药健康A,0.03581074261025807,75.9,full,1.0,2026-09-15
701,005840,富国产业驱动混合A,0.0357953993871738,94.0,full,1.0,2026-09-15
702,013980,光大恒鑫混合A,0.035667881498830045,57.5,full,1.0,2026-09-15
703,011788,工银聚益混合A,0.03543481994636677,60.1,full,1.0,2026-09-15
704,003379,中信保诚至选混合A,0.03515647258995647,118.2,full,1.0,2026-09-15
705,002197,国泰鑫策略价值灵活配置混合A,0.034999939265467406,128.5,full,1.0,2026-09-15
706,270001,广发聚富混合,0.034867364535016376,273.4,full,1.0,2026-09-15
707,010834,国泰同益18个月持有期混合A,0.03478381623488924,64.6,full,1.0,2026-09-15
708,010830,国泰通利9个月持有期混合A,0.03470448626796152,67.3,full,1.0,2026-09-15
709,010683,国联景颐6个月持有混合A,0.03469694574704141,67.6,full,1.0,2026-09-15
710,009618,交银启汇混合A,0.03450519555387088,74.3,full,1.0,2026-09-15
711,006251,银华兴盛股票A,0.033991175272271246,85.5,full,1.0,2026-09-15
712,016570,嘉实价值丰润混合A,0.033829017174028975,47.6,full,1.0,2026-09-15
713,008347,中信建投甄选混合A,0.03352536235208037,80.8,full,1.0,2026-09-15
714,002358,国投瑞银瑞祥A,0.03336266499185059,126.5,full,1.0,2026-09-15
715,016243,广发成长领航一年持有混合A,0.03310547575311373,42.2,full,1.0,2026-09-15
716,012701,安信民安回报一年持有混合A,0.03259746915747597,60.3,full,1.0,2026-09-15
717,011530,泓德优质治理灵活配置混合,0.03246394447541445,65.8,full,1.0,2026-09-15
718,003839,易方达瑞通灵活配置混合A,0.03233619461121484,117.3,full,1.0,2026-09-15
719,004142,招商盛合灵活混合A,0.03187262488207865,114.5,full,1.0,2026-09-15
720,012148,国投瑞银产业趋势混合A,0.031800488511551483,63.2,full,1.0,2026-09-15
721,003591,华泰柏瑞享利混合A,0.031753328016748794,116.5,full,1.0,2026-09-15
722,011027,国寿安保稳弘混合A,0.031603989698715695,65.9,full,1.0,2026-09-15
723,010678,中欧均衡成长混合A,0.031197363028235392,69.1,full,1.0,2026-09-15
724,008811,鹏华科技创新混合,0.03091904684572988,80.0,full,1.0,2026-09-15
725,690005,民生加银内需增长混合,0.030780812520048606,187.6,full,1.0,2026-09-15
726,001850,国泰安益灵活配置混合A,0.03076157915892974,116.7,full,1.0,2026-09-15
727,012250,安信平衡增利混合A,0.030709369912631734,57.2,full,1.0,2026-09-15
728,009205,兴银丰运稳益回报混合A,0.030486756770727652,75.8,full,1.0,2026-09-15
729,003594,长盛盛崇灵活配置混合A,0.030158552874334443,118.1,full,1.0,2026-09-15
730,012387,国金ESG持续增长混合A,0.03003465312732434,61.9,full,1.0,2026-09-15
731,011521,鹏扬景源一年持有混合A,0.03001966087024721,66.2,full,1.0,2026-09-15
732,011649,易方达逆向投资混合A,0.03001622222202216,65.5,full,1.0,2026-09-15
733,000314,招商瑞丰灵活配置混合发起式A,0.029709700278491402,154.3,full,1.0,2026-09-15
734,012880,国泰景气优选混合A,0.029625962534973738,58.2,full,1.0,2026-09-15
735,015258,鹏华稳享一年持有期混合A,0.029260733551567997,49.9,full,1.0,2026-09-15
736,011050,天弘裕新混合A,0.029235846472386084,60.4,full,1.0,2026-09-15
737,011410,中信建投量化进取A,0.029129880865067515,66.2,full,1.0,2026-09-15
738,000849,汇丰晋信双核策略混合A,0.029052903774959615,141.6,full,1.0,2026-09-15
739,011387,工银宁瑞6个月持有期混合A,0.028655475045606726,63.9,full,1.0,2026-09-15
740,003900,交银瑞鑫六个月持有期混合A,0.02856462171076668,117.0,full,1.0,2026-09-15
741,010219,汇添富稳健添益一年持有混合,0.02854451463316887,67.8,full,1.0,2026-09-15
742,010697,国联行业先锋6个月持有混合A,0.028396858095570243,67.2,full,1.0,2026-09-15
743,001115,广发聚安混合A,0.028075433746525436,137.7,full,1.0,2026-09-15
744,012256,安信丰穗一年持有混合A,0.027959239251402312,55.8,full,1.0,2026-09-15
745,013041,鹏扬景浦一年持有混合A,0.027891485960688467,60.2,full,1.0,2026-09-15
746,003169,长盛盛辉混合A,0.027869317800210514,121.0,full,1.0,2026-09-15
747,012292,泰康鼎泰一年持有期混合A,0.027823988601768823,57.0,full,1.0,2026-09-15
748,000612,华宝生态中国混合A,0.0268405685131079,147.1,full,1.0,2026-09-15
749,161225,国投瑞银瑞盈混合(LOF)A,0.026607329241339572,135.9,full,1.0,2026-09-15
750,010018,招商瑞泽一年持有期混合A,0.02647404544780918,72.6,full,1.0,2026-09-15
751,003154,华宝新活力混合C,0.02590685896497047,120.2,full,1.0,2026-09-15
752,014697,南方誉稳一年持有混合A,0.025762224663504085,52.3,full,1.0,2026-09-15
753,004202,华夏泰兴混合A,0.025509385458895695,110.1,full,1.0,2026-09-15
754,009387,嘉实稳福混合A,0.02547825300869988,76.2,full,1.0,2026-09-15
755,001164,中欧琪和灵活配置混合A,0.025216234490076372,137.3,full,1.0,2026-09-15
756,004965,泓德致远混合A,0.025178211573966713,108.5,full,1.0,2026-09-15
757,009671,平安恒泽混合A,0.025099681103924132,74.0,full,1.0,2026-09-15
758,011527,博时恒悦6个月持有混合A,0.024832961379321894,66.0,full,1.0,2026-09-15
759,013867,汇安优势企业精选混合A,0.02472074252152412,57.0,full,1.0,2026-09-15
760,012137,景顺长城安瑞混合A,0.02447931266857739,47.7,full,1.0,2026-09-15
761,011834,大成投资严选六月持有混合A,0.02445197055616144,62.0,full,1.0,2026-09-15
762,008297,广发价值优势混合,0.02440205764149428,78.5,full,1.0,2026-09-15
763,013657,同泰同欣混合A,0.024317203502598472,56.6,full,1.0,2026-09-15
764,000866,华宝制造股票,0.024310976067517087,141.2,full,1.0,2026-09-15
765,011508,易方达悦弘一年持有期混合A,0.023992328866253132,66.8,full,1.0,2026-09-15
766,519937,长信先锐混合A,0.023736216119710107,123.4,full,1.0,2026-09-15
767,519115,浦银红利精选混合A,0.023569108243450154,201.4,full,1.0,2026-09-15
768,001331,鹏华弘信混合A,0.023563141065805482,135.7,full,1.0,2026-09-15
769,001355,广发聚泰混合A,0.02328462535687814,135.3,full,1.0,2026-09-15
770,015697,华夏磐润两年定开混合A,0.023058944596786812,48.7,full,1.0,2026-09-15
771,002514,招商丰益混合A,0.023047895696509668,120.7,full,1.0,2026-09-15
772,005293,诺德新旺,0.02297946224748193,103.2,full,1.0,2026-09-15
773,161609,融通动力先锋混合A/B,0.022962048684681324,238.0,full,1.0,2026-09-15
774,011938,博时新能源汽车主题混合A,0.022951928291540025,63.4,full,1.0,2026-09-15
775,008375,中欧启航三年混合A,0.022910031818128562,80.7,full,1.0,2026-09-15
776,010659,民生加银质量领先混合A,0.022786979700057053,68.9,full,1.0,2026-09-15
777,005901,诺安汇利混合A,0.02253786394765589,98.2,full,1.0,2026-09-15
778,005652,国富天颐混合A,0.022290707447430558,101.7,full,1.0,2026-09-15
779,012473,大成成长回报六个月持有混合A,0.022172507194399005,61.4,full,1.0,2026-09-15
780,360006,光大新增长混合A,0.022086903693604887,240.0,full,1.0,2026-09-15
781,519768,交银优选回报灵活配置混合A,0.021809986655223268,124.8,full,1.0,2026-09-15
782,015564,大成弘远回报一年持有混合A,0.021317300072183132,47.6,full,1.0,2026-09-15
783,012253,鹏扬景润一年持有混合A,0.021153502671706903,61.3,full,1.0,2026-09-15
784,009558,嘉实稳惠6个月持有期混合A,0.021098966153906717,69.6,full,1.0,2026-09-15
785,002639,天弘价值精选混合发起A,0.020924419697112562,123.0,full,1.0,2026-09-15
786,009064,鹏扬景沃六个月持有期混合A,0.020748020093761088,78.0,full,1.0,2026-09-15
787,290011,泰信中小盘精选混合,0.020414612148370814,178.7,full,1.0,2026-09-15
788,002690,前海开源恒泽混合A,0.020376438799702523,122.0,full,1.0,2026-09-15
789,008833,银华汇盈一年持有期混合A,0.020165150957245803,77.9,full,1.0,2026-09-15
790,008416,鹏扬景瑞三年持有混合A,0.020136755582488064,78.9,full,1.0,2026-09-15
791,009077,红土创新稳进混合A,0.019913510710865667,78.3,full,1.0,2026-09-15
792,010894,鹏华汇智优选混合A,0.019859647455467533,68.2,full,1.0,2026-09-15
793,008091,中信保诚红利精选混合A,0.019548300052527834,80.7,full,1.0,2026-09-15
794,165526,中信保诚新旺混合(LOF)A,0.019443811005466438,134.9,full,1.0,2026-09-15
795,011562,汇添富稳健盈和一年持有混合,0.01935968410585831,65.8,full,1.0,2026-09-15
796,009525,广发聚荣一年持有混合A,0.019211593384465875,74.5,full,1.0,2026-09-15
797,018465,嘉实稳健添翼一年持有混合A,0.019187198558462404,39.1,full,1.0,2026-09-15
798,014678,永赢添添悦6个月持有混合A,0.019110902040709865,49.6,full,1.0,2026-09-15
799,003877,富国久利稳健配置混合A,0.019040521833862067,116.6,full,1.0,2026-09-15
800,009568,浙商智多宝稳健一年持有期A,0.01878593402312667,73.8,full,1.0,2026-09-15
801,217002,招商安泰平衡混合,0.01875206638220961,280.6,full,1.0,2026-09-15
802,001719,工银国家战略股票,0.01872817603747623,127.5,full,1.0,2026-09-15
803,000215,广发趋势优选灵活配置混合A,0.01870901164020311,156.1,full,1.0,2026-09-15
804,013209,金鹰大视野混合A,0.01865401036751435,60.7,full,1.0,2026-09-15
805,009716,博时恒盛持有期混合A,0.018292711070824863,73.5,full,1.0,2026-09-15
806,005983,摩根核心精选股票A,0.01716733302641993,93.5,full,1.0,2026-09-15
807,160518,博时睿远,0.016977448824144536,125.0,full,1.0,2026-09-15
808,010707,安信平稳合盈一年持有混合A,0.01684449944133881,67.4,full,1.0,2026-09-15
809,001289,银华汇利灵活配置混合A,0.01657420356316841,136.1,full,1.0,2026-09-15
810,010545,中加聚隆持有期混合A,0.01637067939861625,65.7,full,1.0,2026-09-15
811,015094,华商300智选混合A,0.01636975549899189,48.9,full,1.0,2026-09-15
812,005876,易方达鑫转增利混合A,0.016341059393033763,94.3,full,1.0,2026-09-15
813,010797,长城优选回报六个月持有混合A,0.01615915150902647,67.8,full,1.0,2026-09-15
814,013694,弘毅远方久盈混合A,0.015661921503305587,51.3,full,1.0,2026-09-15
815,008640,方正富邦科技创新A,0.015633089088098462,79.8,full,1.0,2026-09-15
816,015272,博时恒益稳健一年持有期混合A,0.015580597601993817,53.1,full,1.0,2026-09-15
817,210007,金鹰技术领先灵活配置混合A,0.015399375598314169,183.5,full,1.0,2026-09-15
818,080005,长盛量化红利混合A,0.01534689626166541,201.7,full,1.0,2026-09-15
819,011494,华泰紫金丰和偏债混合发起A,0.01510057124108366,62.6,full,1.0,2026-09-15
820,001339,兴银鼎新灵活配置A,0.014864293479689428,135.7,full,1.0,2026-09-15
821,003456,信澳新目标灵活配置混合A,0.014848491013583764,118.9,full,1.0,2026-09-15
822,002146,长安鑫益增强混合A,0.014820696137266554,126.8,full,1.0,2026-09-15
823,013890,国泰睿毅三年持有期混合A,0.014750479772567715,53.6,full,1.0,2026-09-15
824,009377,招商瑞恒一年持有期混合A,0.014602585192083017,75.8,full,1.0,2026-09-15
825,008869,大成恒享混合A,0.014554869837172246,78.4,full,1.0,2026-09-15
826,001399,安信鑫安得利混合A,0.014334347941720393,135.4,full,1.0,2026-09-15
827,009977,银华招利一年持有期混合A,0.014274095635484096,68.9,full,1.0,2026-09-15
828,233006,大摩领先优势混合,0.014166959853972871,203.8,full,1.0,2026-09-15
829,010452,广发瑞福精选混合A,0.014083558688667397,70.1,full,1.0,2026-09-15
830,018350,万家欣优混合A,0.014066814597035515,38.9,full,1.0,2026-09-15
831,010336,中欧悦享生活混合A,0.013925894167818642,68.2,full,1.0,2026-09-15
832,000743,红塔红土盛世普益混合发起式,0.013526157177267129,143.9,full,1.0,2026-09-15
833,009634,鹏华安睿两年持有期混合A,0.013425306994404362,73.6,full,1.0,2026-09-15
834,012833,交银鸿信一年持有期混合A,0.013358896242541274,61.3,full,1.0,2026-09-15
835,010408,安信浩盈6个月持有混合A,0.013328957351555815,68.5,full,1.0,2026-09-15
836,010444,南方誉尚一年持有期混合A,0.013325465600058317,70.1,full,1.0,2026-09-15
837,012123,招商金安成长严选混合,0.013079116057940876,63.2,full,1.0,2026-09-15
838,004932,招商丰拓灵活混合A,0.013071174245944173,108.6,full,1.0,2026-09-15
839,970119,兴证资管金麒麟恒睿致远一年持有期混合A,0.01305230399708135,56.6,full,1.0,2026-09-15
840,006595,广发港股通优质增长混合A,0.012984404028542063,88.3,full,1.0,2026-09-15
841,009400,华安添瑞6个月混合A,0.01268648310601006,74.8,full,1.0,2026-09-15
842,004716,中信保诚量化阿尔法股票A,0.012596917247247319,110.1,full,1.0,2026-09-15
843,009135,广发恒隆一年持有混合A,0.012539163244542406,77.9,full,1.0,2026-09-15
844,000573,天弘通利混合A,0.012399454160798129,150.1,full,1.0,2026-09-15
845,012054,鹏华安康一年持有期混合A,0.012148336805111626,58.6,full,1.0,2026-09-15
846,012377,长盛安睿一年持有混合A,0.011727250937337619,60.7,full,1.0,2026-09-15
847,011048,天弘恒新混合A,0.011721948328668352,62.1,full,1.0,2026-09-15
848,012951,汇添富鑫享添利六个月持有混合A,0.011666063809758098,61.8,full,1.0,2026-09-15
849,001522,博时新策略灵活配置混合A,0.01146759612813808,129.7,full,1.0,2026-09-15
850,011017,鹏扬景明一年混合,0.011074230639257499,68.1,full,1.0,2026-09-15
851,002668,兴业聚丰混合A,0.011070021792089602,122.1,full,1.0,2026-09-15
852,016504,广发核心竞争力混合A,0.011034938770027702,40.4,full,1.0,2026-09-15
853,012609,安信稳健汇利一年持有混合A,0.010847077568071128,61.2,full,1.0,2026-09-15
854,010879,南方宝升混合A,0.010797984879175715,68.1,full,1.0,2026-09-15
855,016995,华泰紫金安恒平衡配置混合发起A,0.010776779941865877,44.6,full,1.0,2026-09-15
856,013101,华夏稳福六个月持有混合A,0.010734239928079203,56.8,full,1.0,2026-09-15
857,012297,东兴宸瑞量化混合A,0.010719504809034941,62.5,full,1.0,2026-09-15
858,012683,东方红安盈甄选一年持有混合A,0.010490971107153024,62.3,full,1.0,2026-09-15
859,010522,华安添禧一年持有期混合A,0.010408490318914554,63.4,full,1.0,2026-09-15
860,001358,宝盈祥泰混合A,0.009903908717278531,135.6,full,1.0,2026-09-15
861,006398,宝盈祥颐定期开放混合A,0.009846920434093853,89.9,full,1.0,2026-09-15
862,004814,中欧红利优享混合A,0.00982765509005934,100.9,full,1.0,2026-09-15
863,001800,华安新乐享灵活配置混合A,0.009304270508849966,132.2,full,1.0,2026-09-15
864,320020,诺安策略精选股票A,0.009243622659046657,171.6,full,1.0,2026-09-15
865,006624,中泰玉衡价值优选混合A,0.009218686011998267,89.9,full,1.0,2026-09-15
866,620007,金元顺安优质精选混合A,0.009085448264696483,181.0,full,1.0,2026-09-15
867,017540,安信稳健增益6个月持有混合A,0.008032233682264911,37.9,full,1.0,2026-09-15
868,012184,大成创新趋势混合A,0.00788930057149373,63.7,full,1.0,2026-09-15
869,398031,中海蓝筹混合A,0.007827126077509572,213.4,full,1.0,2026-09-15
870,004495,博时量化平衡混合A,0.007820738211566924,112.4,full,1.0,2026-09-15
871,001471,融通新能源灵活配置混合A,0.007395065995585481,134.6,full,1.0,2026-09-15
872,011736,宝盈祥庆9个月持有混合A,0.007344301825032096,61.4,full,1.0,2026-09-15
873,001335,南方利众A,0.007250475354955377,135.9,full,1.0,2026-09-15
874,014210,国投瑞银竞争优势混合A,0.0070644610225438775,55.9,full,1.0,2026-09-15
875,014666,工银优质发展混合A,0.007044627285245353,51.7,full,1.0,2026-09-15
876,000870,嘉实新收益混合,0.0067817731484351995,141.2,full,1.0,2026-09-15
877,001136,易方达裕如灵活配置混合A,0.006672275009858231,137.8,full,1.0,2026-09-15
878,000030,长城核心优选混合A,0.006567100762471023,160.9,full,1.0,2026-09-15
879,398051,中海环保新能源混合,0.006429292691679134,189.2,full,1.0,2026-09-15
880,004361,摩根安通回报混合A,0.006418762723837457,112.7,full,1.0,2026-09-15
881,004617,建信鑫稳回报灵活配置混合A,0.006140967424939747,104.8,full,1.0,2026-09-15
882,080001,长盛成长价值混合A,0.005879368708119337,287.9,full,1.0,2026-09-15
883,010045,汇添富稳健添盈一年持有混合,0.005802533578159741,72.1,full,1.0,2026-09-15
884,008336,宝盈祥裕增强回报混合A,0.005745769416527935,70.6,full,1.0,2026-09-15
885,011175,平安恒鑫混合A,0.005570504161196643,67.4,full,1.0,2026-09-15
886,017564,华安产业优选混合A,0.005231504979443358,39.1,full,1.0,2026-09-15
887,015641,银华数字经济股票发起式A,0.004953684741813458,51.9,full,1.0,2026-09-15
888,010480,汇添富稳进双盈一年持有混合,0.004575145245369283,67.2,full,1.0,2026-09-15
889,011518,嘉实价值臻选混合A,0.004407064594230903,64.6,full,1.0,2026-09-15
890,002190,农银新能源主题A,0.004376145991049185,125.6,full,1.0,2026-09-15
891,004244,东方周期优选灵活配置混合A,0.004194401613578869,114.0,full,1.0,2026-09-15
892,007318,中银民丰回报混合,0.0040867963940594,85.5,full,1.0,2026-09-15
893,010676,光大新机遇混合A,0.003932923581000836,65.5,full,1.0,2026-09-15
894,014591,广发瑞誉一年持有期混合A,0.003808994097932894,55.9,full,1.0,2026-09-15
895,008736,南方高股息股票A,0.0037301577132953234,73.7,full,1.0,2026-09-15
896,016517,华泰紫金创新成长混合发起A,0.0035136379378120086,47.8,full,1.0,2026-09-15
897,013967,广发恒享一年持有期混合A,0.003480699047523128,58.0,full,1.0,2026-09-15
898,202009,南方盛元红利混合,0.003468301528047002,221.8,full,1.0,2026-09-15
899,007825,博道志远混合A,0.002832830567796041,83.9,full,1.0,2026-09-15
900,213002,宝盈泛沿海增长混合,0.0026700365160881034,258.3,full,1.0,2026-09-15
901,000072,华安稳健回报混合A,0.002602034179151058,160.1,full,1.0,2026-09-15
902,012533,嘉实价值驱动一年持有期混合A,0.0025259264256756175,61.6,full,1.0,2026-09-15
903,008085,海富通先进制造股票A,0.0024585386695339384,81.0,full,1.0,2026-09-15
904,013830,中欧瑾尚混合A,0.002455692049881497,58.4,full,1.0,2026-09-15
905,007689,国投瑞银新能源混合A,0.002427588620648402,81.9,full,1.0,2026-09-15
906,007109,南方沪港深核心优势混合A,0.002318606559003955,68.7,full,1.0,2026-09-15
907,240008,华宝收益增长混合A,0.002041839368225329,243.0,full,1.0,2026-09-15
908,519039,长盛同德主题混合,0.0016597713680031045,225.8,full,1.0,2026-09-15
909,012370,银华鑫利一年持有期混合,0.0013489115891596182,61.8,full,1.0,2026-09-15
910,016863,华安招裕一年持有混合A,0.0008825244887771255,41.6,full,1.0,2026-09-15
911,001858,建信鑫利灵活配置混合A,0.0008778341600284012,130.6,full,1.0,2026-09-15
912,014809,华安沣瑞一年持有混合A,0.000600707642212317,55.7,full,1.0,2026-09-15
913,483003,工银精选平衡混合,0.00038299579616940527,242.1,full,1.0,2026-09-15
914,010819,安信稳健回报6个月混合A,0.0003247112269002539,68.8,full,1.0,2026-09-15
915,002593,富国美丽中国混合A,0.00024215925423987095,123.9,full,1.0,2026-09-15
916,010605,创金合信鑫祥混合A,2.9198321269463534e-05,67.3,full,1.0,2026-09-15
917,011271,汇添富价值成长均衡投资混合A,-8.812701507432408e-07,67.3,full,1.0,2026-09-15
918,015891,富国上证50基本面精选股票发起式A,-0.000150897939579675,49.0,full,1.0,2026-09-15
919,006051,鹏扬核心价值灵活配置A,-0.00018238436745898756,91.5,full,1.0,2026-09-15
920,006323,合煦智远嘉选混合A,-0.0002355614763358549,95.9,full,1.0,2026-09-15
921,012005,信澳恒盛混合A,-0.00039325862459727023,59.7,full,1.0,2026-09-15
922,001418,宏利创益混合A,-0.0005450590066462535,135.0,full,1.0,2026-09-15
923,003044,东方红战略精选混合A,-0.0008343899910946417,120.5,full,1.0,2026-09-15
924,009210,中欧嘉和三年混合A,-0.001438263039153287,75.6,full,1.0,2026-09-15
925,161232,国投瑞银瑞盛混合(LOF)A,-0.0022513821791799726,123.7,full,1.0,2026-09-15
926,002581,招商丰凯混合A,-0.002411651191335573,120.7,full,1.0,2026-09-15
927,012052,财通资管新聚益6个月持有混合发起式A,-0.00256938272464724,56.7,full,1.0,2026-09-15
928,016097,东吴兴弘一年持有混合A,-0.0026599420085449133,48.0,full,1.0,2026-09-15
929,011710,中欧睿泽混合A,-0.002668508721672902,59.7,full,1.0,2026-09-15
930,002273,宏利创益混合B,-0.002746457249777512,127.7,full,1.0,2026-09-15
931,160812,长盛同益成长回报(LOF),-0.003038656361977865,148.1,full,1.0,2026-09-15
932,012161,安信招信一年持有混合A,-0.0032678538933481605,63.9,full,1.0,2026-09-15
933,166009,中欧新动力混合(LOF)A,-0.003959478493273938,187.1,full,1.0,2026-09-15
934,013665,银河成长优选一年持有混合A,-0.00401441585375939,57.7,full,1.0,2026-09-15
935,009956,广发恒誉混合A,-0.0041059033447464754,69.2,full,1.0,2026-09-15
936,013426,贝莱德中国新视野混合A,-0.005088192018756099,60.3,full,1.0,2026-09-15
937,008723,永赢鑫享混合A,-0.005252684076551439,72.2,full,1.0,2026-09-15
938,001917,招商量化精选股票A,-0.005459521218262764,126.0,full,1.0,2026-09-15
939,002535,中银鑫利混合A,-0.006061960852215553,125.7,full,1.0,2026-09-15
940,013439,嘉实产业优势混合A,-0.006538178054820043,55.7,full,1.0,2026-09-15
941,004258,国寿安保稳嘉混合A,-0.006741515032772649,115.1,full,1.0,2026-09-15
942,090019,大成景恒混合A,-0.006997071380614006,171.0,full,1.0,2026-09-15
943,014488,国投瑞银产业升级两年持有混合A,-0.00731787690622232,54.2,full,1.0,2026-09-15
944,000831,工银医疗保健股票,-0.007399654171386771,141.9,full,1.0,2026-09-15
945,002628,招商安博灵活配置混合A,-0.007549740230461177,123.7,full,1.0,2026-09-15
946,010271,国富价值成长一年持有期混合A,-0.0078053571972704905,70.3,full,1.0,2026-09-15
947,012088,东方红锦和甄选18个月持有混合A,-0.008247749017886608,63.9,full,1.0,2026-09-15
948,014730,华富荣盛一年持有期混合A,-0.00826910700892336,37.6,full,1.0,2026-09-15
949,015110,惠升领先优选混合A,-0.008351475967019795,54.2,full,1.0,2026-09-15
950,011243,万家惠裕回报6个月持有期混合A,-0.008389953735791322,62.6,full,1.0,2026-09-15
951,005275,中欧创新成长灵活配置混合A,-0.008477069925088454,101.7,full,1.0,2026-09-15
952,001102,前海开源国家比较优势混合A,-0.008878705466329406,136.3,full,1.0,2026-09-15
953,014619,财通资管稳兴增益六个月持有期混合A,-0.009101461533371435,54.2,full,1.0,2026-09-15
954,001445,华安国企改革主题灵活配置混合A,-0.009496176224982666,134.6,full,1.0,2026-09-15
955,002612,融通通慧混合A/B,-0.009879276214920352,119.8,full,1.0,2026-09-15
